Position;PositionIdx;Indices;Frame;Idx;Time;RecBIntensity;Area;SNR;SpotCount;SpineWidth;SpineLength;BacteriaLineage;NextDivisionFrame;PreviousDivisionFrame
Im001;0;2-43;2;43;4.00000;5.72189e+03;2.40047;970.57745;0;0.65666;2.99386;V1;NA;NA
Im001;0;2-44;2;44;4.00000;5.48622e+03;3.58928;734.90991;0;0.83604;3.79788;W1;NA;NA
Im001;0;2-45;2;45;4.00000;6.49542e+03;4.20654;1.74411e+03;0;0.78406;4.78271;X1;NA;NA
Im001;0;2-46;2;46;4.00000;5.25960e+03;3.07489;508.28921;0;0.93083;2.97920;Y1;NA;NA
Im001;0;2-47;2;47;4.00000;5.61033e+03;1.81750;859.02031;0;0.76490;1.95823;Z1;NA;NA
Im001;0;2-48;2;48;4.00000;6.08471e+03;1.93181;1.33340e+03;0;0.72409;2.24467;A2;NA;NA
Im001;0;2-49;2;49;4.00000;4.88263e+03;3.13204;131.31836;0;0.85608;3.32148;B2;NA;NA
Im001;0;2-50;2;50;4.00000;5.57185e+03;2.44619;820.53277;0;0.79830;2.72732;C2;NA;NA
Im001;0;2-51;2;51;4.00000;5.54323e+03;2.06898;791.91902;1;0.78172;2.30279;D2;NA;NA
Im001;0;2-52;2;52;4.00000;5.34582e+03;3.10918;594.50683;0;0.88117;3.10775;E2;NA;NA
Im001;0;2-53;2;53;4.00000;4.88166e+03;3.17777;130.34885;0;0.81356;3.48007;F2;NA;NA
Im001;0;2-54;2;54;4.00000;4.92075e+03;1.86322;169.43544;0;0.82954;1.90889;G2;NA;NA
Im001;0;2-55;2;55;4.00000;5.23503e+03;2.86913;483.71885;0;0.88013;2.85521;I2;NA;NA
Im001;0;2-56;2;56;4.00000;5.64480e+03;2.41190;893.48792;0;0.78699;2.62911;J2;NA;NA
Im001;0;2-57;2;57;4.00000;5.64796e+03;2.52621;896.65078;0;0.88937;2.49956;K2;NA;NA
Im001;0;2-58;2;58;4.00000;4.89679e+03;2.34332;145.47234;0;0.87413;2.32651;L2;NA;NA
Im001;0;2-59;2;59;4.00000;5.48497e+03;2.33189;733.65266;0;0.84490;2.37974;M2;NA;NA
Im001;0;2-60;2;60;4.00000;5.23530e+03;3.31494;483.99042;0;0.69260;4.02166;N2;NA;NA
Im001;0;2-61;2;61;4.00000;5.82005e+03;3.26921;1.06874e+03;0;0.87592;3.40548;O2;NA;NA
Im001;0;2-62;2;62;4.00000;6.00684e+03;2.08041;1.25552e+03;0;0.77995;2.28750;P2;NA;NA
Im001;0;3-0;3;0;6.00000;5.48259e+03;3.45211;851.66516;0;0.88446;3.50254;A;NA;NA
Im001;0;3-1;3;1;6.00000;5.48007e+03;3.21206;849.14362;0;0.91838;3.20686;B;NA;NA
Im001;0;3-2;3;2;6.00000;5.53360e+03;2.88057;902.67562;0;0.73073;3.40549;C;NA;NA
Im001;0;3-3;3;3;6.00000;5.18675e+03;1.87465;555.82244;0;0.92928;1.81315;D;NA;NA
Im001;0;3-4;3;4;6.00000;5.80068e+03;3.05203;1.16975e+03;0;0.80342;3.36433;E;NA;NA
Im001;0;3-5;3;5;6.00000;6.02396e+03;2.51478;1.39303e+03;0;0.86087;2.55619;F;NA;NA
Im001;0;3-6;3;6;6.00000;6.23158e+03;2.34332;1.60065e+03;0;0.86760;2.34173;G;NA;NA
Im001;0;3-7;3;7;6.00000;5.27153e+03;2.32046;640.59954;0;0.89839;2.27554;I;NA;NA
Im001;0;3-8;3;8;6.00000;5.68124e+03;3.22349;1.05031e+03;0;0.74608;3.75065;J;NA;NA
Im001;0;3-9;3;9;6.00000;5.94289e+03;2.42333;1.31196e+03;0;0.73193;2.75102;K;NA;NA
Im001;0;3-10;3;10;6.00000;6.33554e+03;3.00630;1.70461e+03;0;0.90826;3.02443;L;NA;NA
Im001;0;3-11;3;11;6.00000;6.49650e+03;2.27473;1.86557e+03;0;0.89535;2.25687;M;NA;NA
Im001;0;3-12;3;12;6.00000;5.62738e+03;3.48640;996.45605;1;0.88602;3.49081;N;NA;NA
Im001;0;3-13;3;13;6.00000;5.78402e+03;3.79503;1.15309e+03;1;0.89348;3.82633;O;NA;NA
Im001;0;3-14;3;14;6.00000;5.45513e+03;3.73788;824.20700;1;0.88520;3.79232;P;NA;NA
Im001;0;3-15;3;15;6.00000;5.85715e+03;2.72053;1.22622e+03;0;0.81058;2.98711;Q;NA;NA
Im001;0;3-16;3;16;6.00000;5.75506e+03;1.90895;1.12413e+03;0;0.74232;2.17745;R;NA;NA
Im001;0;3-17;3;17;6.00000;5.86123e+03;2.49192;1.23031e+03;0;0.82011;2.63784;S;NA;NA
Im001;0;3-18;3;18;6.00000;5.79994e+03;3.17777;1.16901e+03;0;0.77686;3.59991;U;NA;NA
Im001;0;3-19;3;19;6.00000;6.49575e+03;3.49783;1.86483e+03;0;0.82495;3.77550;V;NA;NA
Im001;0;3-20;3;20;6.00000;6.05949e+03;3.14347;1.42857e+03;0;0.78265;3.51769;W;NA;NA
Im001;0;3-21;3;21;6.00000;6.17172e+03;2.32046;1.54079e+03;0;0.75804;2.59461;X;NA;NA
Im001;0;3-22;3;22;6.00000;5.58825e+03;2.65195;957.32675;0;0.76210;3.01801;Y;NA;NA
Im001;0;3-23;3;23;6.00000;5.46330e+03;3.49783;832.37636;0;0.80240;3.85358;Z;NA;NA
Im001;0;3-24;3;24;6.00000;5.21838e+03;2.25187;587.45315;0;0.92260;2.16258;A1;NA;NA
Im001;0;3-25;3;25;6.00000;5.21565e+03;3.34923;584.72432;0;0.89521;3.33456;B1;NA;NA
Im001;0;3-26;3;26;6.00000;6.08899e+03;3.24635;1.45806e+03;0;0.83073;3.40236;C1;NA;NA
Im001;0;3-27;3;27;6.00000;5.82987e+03;3.81789;1.19894e+03;2;0.84513;3.98912;D1;NA;NA
Im001;0;3-28;3;28;6.00000;6.40118e+03;3.85219;1.77025e+03;0;0.91531;3.80774;E1;NA;NA
Im001;0;3-29;3;29;6.00000;5.06354e+03;2.32046;432.60939;0;0.91094;2.23124;F1;NA;NA
Im001;0;3-30;3;30;6.00000;5.30319e+03;3.08632;672.25763;0;0.88337;3.07263;G1;NA;NA
Im001;0;3-31;3;31;6.00000;5.20597e+03;2.26330;575.04214;0;0.85771;2.31323;I1;NA;NA
Im001;0;3-32;3;32;6.00000;5.95882e+03;3.09775;1.32789e+03;0;0.86317;3.21567;J1;NA;NA
Im001;0;3-33;3;33;6.00000;5.22437e+03;2.22901;593.44167;0;0.81113;2.38472;K1;NA;NA
Im001;0;3-34;3;34;6.00000;5.36209e+03;2.76626;731.16335;0;0.90450;2.79964;L1;NA;NA
Im001;0;3-35;3;35;6.00000;5.32379e+03;3.48640;692.86588;0;0.92528;3.36662;M1;NA;NA
Im001;0;3-36;3;36;6.00000;5.35885e+03;3.84075;727.92363;0;0.76560;4.21805;N1;NA;NA
