Position;PositionIdx;Indices;Frame;Idx;Time;RecBIntensity;Area;SNR;SpotCount;SpineWidth;SpineLength;BacteriaLineage;NextDivisionFrame;PreviousDivisionFrame
Im002;1;37-23;37;23;74.00000;2.52359e+03;3.20063;94.98426;0;0.79837;3.52710;Z;NA;NA
Im002;1;37-24;37;24;74.00000;2.41761e+03;2.86913;-10.99148;0;0.81417;3.07805;A1;NA;NA
Im002;1;37-25;37;25;74.00000;2.48490e+03;2.65195;56.29584;0;0.76078;2.96133;B1;NA;NA
Im002;1;37-26;37;26;74.00000;2.39316e+03;2.85770;-35.44102;0;0.84787;2.91212;C1;NA;NA
Im002;1;38-0;38;0;76.00000;2.79073e+03;2.32046;313.76061;0;0.79508;2.56725;A;NA;NA
Im002;1;38-1;38;1;76.00000;2.72704e+03;3.21206;250.06577;0;0.77580;3.58921;B;NA;NA
Im002;1;38-2;38;2;76.00000;2.66333e+03;2.70910;186.35574;0;0.78674;2.95022;C;NA;NA
Im002;1;38-3;38;3;76.00000;2.54664e+03;1.73748;69.67136;0;0.73871;1.94382;D;NA;NA
Im002;1;38-4;38;4;76.00000;2.78462e+03;2.00039;307.64948;0;0.78540;2.17012;E;NA;NA
Im002;1;38-5;38;5;76.00000;2.70486e+03;3.49783;227.88610;0;0.76079;3.88190;F;NA;NA
Im002;1;38-6;38;6;76.00000;2.65454e+03;1.95467;177.56463;0;0.77600;2.14405;G;NA;NA
Im002;1;38-7;38;7;76.00000;2.70790e+03;2.22901;230.92406;0;0.76662;2.44458;I;NA;NA
Im002;1;38-8;38;8;76.00000;2.63840e+03;2.24044;161.42968;0;0.87319;2.28905;J;NA;NA
Im002;1;38-9;38;9;76.00000;2.52857e+03;2.22901;51.59585;0;0.86377;2.25860;K;NA;NA
Im002;1;38-10;38;10;76.00000;2.53376e+03;2.22901;56.79073;0;0.84910;2.26509;L;NA;NA
Im002;1;38-11;38;11;76.00000;2.68905e+03;3.77217;212.07208;0;0.72573;4.40254;M;NA;NA
Im002;1;38-12;38;12;76.00000;2.62006e+03;2.85770;143.08262;0;0.74076;3.23344;N;NA;NA
Im002;1;38-13;38;13;76.00000;2.61603e+03;2.25187;139.05200;0;0.72430;2.61952;O;NA;NA
Im002;1;38-14;38;14;76.00000;2.80787e+03;2.26330;330.90036;0;0.85315;2.27687;P;NA;NA
Im002;1;38-15;38;15;76.00000;2.68990e+03;2.98344;212.92317;0;0.86703;3.03968;Q;NA;NA
Im002;1;38-16;38;16;76.00000;2.64694e+03;2.32046;169.96751;0;0.82403;2.50556;R;NA;NA
Im002;1;38-17;38;17;76.00000;2.63807e+03;3.23492;161.09376;0;0.81274;3.47151;S;NA;NA
Im002;1;38-18;38;18;76.00000;2.62227e+03;2.99487;145.30143;0;0.77718;3.33233;U;NA;NA
Im002;1;38-19;38;19;76.00000;2.68480e+03;2.62909;207.82227;0;0.82504;2.75747;V;NA;NA
Im002;1;38-20;38;20;76.00000;2.68654e+03;2.90343;209.56993;0;0.79889;3.11097;W;NA;NA
Im002;1;38-21;38;21;76.00000;2.39523e+03;3.56641;-81.74581;0;0.85687;3.76478;X;NA;NA
Im002;1;38-22;38;22;76.00000;2.45723e+03;3.21206;-19.74206;0;0.82545;3.45281;Y;NA;NA
Im002;1;38-23;38;23;76.00000;2.58023e+03;3.20063;103.25162;0;0.79837;3.52710;Z;NA;NA
Im002;1;38-24;38;24;76.00000;2.45724e+03;2.86913;-19.73832;0;0.81417;3.07805;A1;NA;NA
Im002;1;38-25;38;25;76.00000;2.48891e+03;2.65195;11.94042;0;0.76078;2.96133;B1;NA;NA
Im002;1;38-26;38;26;76.00000;2.47370e+03;2.85770;-3.26938;0;0.84787;2.91212;C1;NA;NA
Im002;1;39-0;39;0;78.00000;2.75267e+03;2.32046;299.58900;0;0.79508;2.56725;A;NA;NA
Im002;1;39-1;39;1;78.00000;2.66814e+03;3.21206;215.05784;0;0.77580;3.58921;B;NA;NA
Im002;1;39-2;39;2;78.00000;2.58893e+03;2.70910;135.84732;0;0.78674;2.95022;C;NA;NA
Im002;1;39-3;39;3;78.00000;2.51545e+03;1.73748;62.37300;0;0.73871;1.94382;D;NA;NA
Im002;1;39-4;39;4;78.00000;2.71526e+03;2.00039;262.18191;0;0.78540;2.17012;E;NA;NA
Im002;1;39-5;39;5;78.00000;2.71960e+03;3.49783;266.51709;0;0.76079;3.88190;F;NA;NA
Im002;1;39-6;39;6;78.00000;2.59120e+03;1.95467;138.12373;0;0.77600;2.14405;G;NA;NA
Im002;1;39-7;39;7;78.00000;2.70491e+03;2.22901;251.82674;0;0.76662;2.44458;I;NA;NA
Im002;1;39-8;39;8;78.00000;2.60624e+03;2.24044;153.15885;0;0.87319;2.28905;J;NA;NA
Im002;1;39-9;39;9;78.00000;2.50511e+03;2.22901;52.02674;0;0.86377;2.25860;K;NA;NA
Im002;1;39-10;39;10;78.00000;2.49416e+03;2.22901;41.07803;0;0.84910;2.26509;L;NA;NA
Im002;1;39-11;39;11;78.00000;2.62448e+03;3.77217;171.40087;0;0.72573;4.40254;M;NA;NA
Im002;1;39-12;39;12;78.00000;2.60494e+03;2.85770;151.86305;0;0.74076;3.23344;N;NA;NA
Im002;1;39-13;39;13;78.00000;2.57681e+03;2.25187;123.73123;0;0.72430;2.61952;O;NA;NA
Im002;1;39-14;39;14;78.00000;2.79831e+03;2.26330;345.23218;0;0.85315;2.27687;P;NA;NA
Im002;1;39-15;39;15;78.00000;2.65192e+03;2.98344;198.83859;0;0.86703;3.03968;Q;NA;NA
Im002;1;39-16;39;16;78.00000;2.65646e+03;2.32046;203.37718;0;0.82403;2.50556;R;NA;NA
Im002;1;39-17;39;17;78.00000;2.59487e+03;3.23492;141.78831;0;0.81274;3.47151;S;NA;NA
Im002;1;39-18;39;18;78.00000;2.59079e+03;2.99487;137.71295;0;0.77718;3.33233;U;NA;NA
Im002;1;39-19;39;19;78.00000;2.63048e+03;2.62909;177.39731;0;0.82504;2.75747;V;NA;NA
Im002;1;39-20;39;20;78.00000;2.63354e+03;2.90343;180.45842;0;0.79889;3.11097;W;NA;NA
Im002;1;39-21;39;21;78.00000;2.35926e+03;3.56641;-93.82454;0;0.85687;3.76478;X;NA;NA
Im002;1;39-22;39;22;78.00000;2.44154e+03;3.21206;-11.54358;0;0.82545;3.45281;Y;NA;NA
Im002;1;39-23;39;23;78.00000;2.58283e+03;3.20063;129.74405;0;0.79837;3.52710;Z;NA;NA
Im002;1;39-24;39;24;78.00000;2.49034e+03;2.86913;37.25770;0;0.81417;3.07805;A1;NA;NA
Im002;1;39-25;39;25;78.00000;2.53043e+03;2.65195;77.35009;0;0.76078;2.96133;B1;NA;NA
Im002;1;39-26;39;26;78.00000;2.45465e+03;2.85770;1.57105;0;0.84787;2.91212;C1;NA;NA
Im002;1;40-0;40;0;80.00000;2.78973e+03;2.32046;318.45920;0;0.79508;2.56725;A;NA;NA
Im002;1;40-1;40;1;80.00000;2.69342e+03;3.21206;222.14514;0;0.77580;3.58921;B;NA;NA
Im002;1;40-2;40;2;80.00000;2.64505e+03;2.70910;173.78006;0;0.78674;2.95022;C;NA;NA
Im002;1;40-3;40;3;80.00000;2.53899e+03;1.73748;67.71863;0;0.73871;1.94382;D;NA;NA
Im002;1;40-4;40;4;80.00000;2.75305e+03;2.00039;281.77092;0;0.78540;2.17012;E;NA;NA
Im002;1;40-5;40;5;80.00000;2.70582e+03;3.49783;234.54547;0;0.76079;3.88190;F;NA;NA
Im002;1;40-6;40;6;80.00000;2.60851e+03;1.95467;137.23398;0;0.77600;2.14405;G;NA;NA
Im002;1;40-7;40;7;80.00000;2.70235e+03;2.22901;231.07393;0;0.76662;2.44458;I;NA;NA
Im002;1;40-8;40;8;80.00000;2.64149e+03;2.24044;170.22011;0;0.87319;2.28905;J;NA;NA
Im002;1;40-9;40;9;80.00000;2.50994e+03;2.22901;38.66880;0;0.86377;2.25860;K;NA;NA
Im002;1;40-10;40;10;80.00000;2.51816e+03;2.22901;46.88931;0;0.84910;2.26509;L;NA;NA
Im002;1;40-11;40;11;80.00000;2.69237e+03;3.77217;221.09187;0;0.72573;4.40254;M;NA;NA
Im002;1;40-12;40;12;80.00000;2.62426e+03;2.85770;152.98121;0;0.74076;3.23344;N;NA;NA
Im002;1;40-13;40;13;80.00000;2.62033e+03;2.25187;149.05516;0;0.72430;2.61952;O;NA;NA
Im002;1;40-14;40;14;80.00000;2.84820e+03;2.26330;376.92218;0;0.85315;2.27687;P;NA;NA
Im002;1;40-15;40;15;80.00000;2.70662e+03;2.98344;235.34973;0;0.86703;3.03968;Q;NA;NA
Im002;1;40-16;40;16;80.00000;2.62199e+03;2.32046;150.71043;1;0.82403;2.50556;R;NA;NA
Im002;1;40-17;40;17;80.00000;2.60226e+03;3.23492;130.98669;0;0.81274;3.47151;S;NA;NA
Im002;1;40-18;40;18;80.00000;2.56773e+03;2.99487;96.45040;0;0.77718;3.33233;U;NA;NA
Im002;1;40-19;40;19;80.00000;2.64792e+03;2.62909;176.64260;0;0.82504;2.75747;V;NA;NA
Im002;1;40-20;40;20;80.00000;2.65993e+03;2.90343;188.65434;0;0.79889;3.11097;W;NA;NA
Im002;1;40-21;40;21;80.00000;2.35192e+03;3.56641;-119.35813;0;0.85687;3.76478;X;NA;NA
Im002;1;40-22;40;22;80.00000;2.44898e+03;3.21206;-22.29259;0;0.82545;3.45281;Y;NA;NA
Im002;1;40-23;40;23;80.00000;2.55351e+03;3.20063;82.23949;0;0.79837;3.52710;Z;NA;NA
Im002;1;40-24;40;24;80.00000;2.44709e+03;2.86913;-24.18714;0;0.81417;3.07805;A1;NA;NA
Im002;1;40-25;40;25;80.00000;2.49751e+03;2.65195;26.23814;0;0.76078;2.96133;B1;NA;NA
Im002;1;40-26;40;26;80.00000;2.44199e+03;2.85770;-29.28279;0;0.84787;2.91212;C1;NA;NA
Im002;1;41-0;41;0;82.00000;2.80319e+03;2.32046;328.64795;0;0.79508;2.56725;A;NA;NA
Im002;1;41-1;41;1;82.00000;2.70148e+03;3.21206;226.94118;0;0.77580;3.58921;B;NA;NA
Im002;1;41-2;41;2;82.00000;2.65165e+03;2.70910;177.11476;0;0.78674;2.95022;C;NA;NA
Im002;1;41-3;41;3;82.00000;2.53652e+03;1.73748;61.98049;0;0.73871;1.94382;D;NA;NA
Im002;1;41-4;41;4;82.00000;2.71567e+03;2.00039;241.12932;0;0.78540;2.17012;E;NA;NA
Im002;1;41-5;41;5;82.00000;2.71908e+03;3.49783;244.54245;0;0.76079;3.88190;F;NA;NA
Im002;1;41-6;41;6;82.00000;2.64980e+03;1.95467;175.25607;0;0.77600;2.14405;G;NA;NA
Im002;1;41-7;41;7;82.00000;2.67790e+03;2.22901;203.35819;0;0.76662;2.44458;I;NA;NA
Im002;1;41-8;41;8;82.00000;2.65554e+03;2.24044;181.00157;0;0.87319;2.28905;J;NA;NA
Im002;1;41-9;41;9;82.00000;2.55882e+03;2.22901;84.27614;0;0.86377;2.25860;K;NA;NA
Im002;1;41-10;41;10;82.00000;2.50570e+03;2.22901;31.16332;0;0.84910;2.26509;L;NA;NA
Im002;1;41-11;41;11;82.00000;2.65325e+03;3.77217;178.71227;0;0.72573;4.40254;M;NA;NA
Im002;1;41-12;41;12;82.00000;2.63572e+03;2.85770;161.17675;0;0.74076;3.23344;N;NA;NA
Im002;1;41-13;41;13;82.00000;2.59567e+03;2.25187;121.13080;0;0.72430;2.61952;O;NA;NA
Im002;1;41-14;41;14;82.00000;2.85604e+03;2.26330;381.50116;0;0.85315;2.27687;P;NA;NA
Im002;1;41-15;41;15;82.00000;2.68284e+03;2.98344;208.30366;0;0.86703;3.03968;Q;NA;NA
Im002;1;41-16;41;16;82.00000;2.63309e+03;2.32046;158.54942;0;0.82403;2.50556;R;NA;NA
Im002;1;41-17;41;17;82.00000;2.64948e+03;3.23492;174.94132;0;0.81274;3.47151;S;NA;NA
Im002;1;41-18;41;18;82.00000;2.61276e+03;2.99487;138.22411;0;0.77718;3.33233;U;NA;NA
Im002;1;41-19;41;19;82.00000;2.68669e+03;2.62909;212.14771;0;0.82504;2.75747;V;NA;NA
Im002;1;41-20;41;20;82.00000;2.61557e+03;2.90343;141.03162;0;0.79889;3.11097;W;NA;NA
Im002;1;41-21;41;21;82.00000;2.35511e+03;3.56641;-119.43027;0;0.85687;3.76478;X;NA;NA
Im002;1;41-22;41;22;82.00000;2.46558e+03;3.21206;-8.95562;0;0.82545;3.45281;Y;NA;NA
Im002;1;41-23;41;23;82.00000;2.56909e+03;3.20063;94.55361;0;0.79837;3.52710;Z;NA;NA
Im002;1;41-24;41;24;82.00000;2.44505e+03;2.86913;-29.48745;0;0.81417;3.07805;A1;NA;NA
Im002;1;41-25;41;25;82.00000;2.48648e+03;2.65195;11.94351;0;0.76078;2.96133;B1;NA;NA
Im002;1;41-26;41;26;82.00000;2.45544e+03;2.85770;-19.09525;0;0.84787;2.91212;C1;NA;NA
Im002;1;42-0;42;0;84.00000;2.73140e+03;2.32046;279.20285;0;0.79508;2.56725;A;NA;NA
Im002;1;42-1;42;1;84.00000;2.67235e+03;3.21206;220.14767;0;0.77580;3.58921;B;NA;NA
Im002;1;42-2;42;2;84.00000;2.58912e+03;2.70910;136.91706;0;0.78674;2.95022;C;NA;NA
Im002;1;42-3;42;3;84.00000;2.50153e+03;1.73748;49.33181;0;0.73871;1.94382;D;NA;NA
Im002;1;42-4;42;4;84.00000;2.69337e+03;2.00039;241.17034;0;0.78540;2.17012;E;NA;NA
Im002;1;42-5;42;5;84.00000;2.68024e+03;3.49783;228.04074;0;0.76079;3.88190;F;NA;NA
Im002;1;42-6;42;6;84.00000;2.58570e+03;1.95467;133.49482;0;0.77600;2.14405;G;NA;NA
Im002;1;42-7;42;7;84.00000;2.69458e+03;2.22901;242.37840;0;0.76662;2.44458;I;NA;NA
Im002;1;42-8;42;8;84.00000;2.58210e+03;2.24044;129.90095;0;0.87319;2.28905;J;NA;NA
Im002;1;42-9;42;9;84.00000;2.48665e+03;2.22901;34.45019;0;0.86377;2.25860;K;NA;NA
Im002;1;42-10;42;10;84.00000;2.54536e+03;2.22901;93.15789;0;0.84910;2.26509;L;NA;NA
Im002;1;42-11;42;11;84.00000;2.63454e+03;3.77217;182.33831;0;0.72573;4.40254;M;NA;NA
Im002;1;42-12;42;12;84.00000;2.58561e+03;2.85770;133.41091;0;0.74076;3.23344;N;NA;NA
Im002;1;42-13;42;13;84.00000;2.55238e+03;2.25187;100.17455;0;0.72430;2.61952;O;NA;NA
Im002;1;42-14;42;14;84.00000;2.80915e+03;2.26330;356.95043;0;0.85315;2.27687;P;NA;NA
Im002;1;42-15;42;15;84.00000;2.61509e+03;2.98344;162.88704;0;0.86703;3.03968;Q;NA;NA
Im002;1;42-16;42;16;84.00000;2.65690e+03;2.32046;204.69546;0;0.82403;2.50556;R;NA;NA
Im002;1;42-17;42;17;84.00000;2.65134e+03;3.23492;199.13460;0;0.81274;3.47151;S;NA;NA
Im002;1;42-18;42;18;84.00000;2.55582e+03;2.99487;103.62334;0;0.77718;3.33233;U;NA;NA
Im002;1;42-19;42;19;84.00000;2.63922e+03;2.62909;187.01630;0;0.82504;2.75747;V;NA;NA
Im002;1;42-20;42;20;84.00000;2.61295e+03;2.90343;160.75167;0;0.79889;3.11097;W;NA;NA
Im002;1;42-21;42;21;84.00000;2.35802e+03;3.56641;-94.17865;0;0.85687;3.76478;X;NA;NA
Im002;1;42-22;42;22;84.00000;2.43660e+03;3.21206;-15.59966;0;0.82545;3.45281;Y;NA;NA
Im002;1;42-23;42;23;84.00000;2.57290e+03;3.20063;120.70248;0;0.79837;3.52710;Z;NA;NA
Im002;1;42-24;42;24;84.00000;2.44294e+03;2.86913;-9.26483;0;0.81417;3.07805;A1;NA;NA
Im002;1;42-25;42;25;84.00000;2.49713e+03;2.65195;44.93253;0;0.76078;2.96133;B1;NA;NA
Im002;1;42-26;42;26;84.00000;2.39070e+03;2.85770;-61.49709;0;0.84787;2.91212;C1;NA;NA
Im002;1;43-0;43;0;86.00000;2.73754e+03;2.32046;268.75486;0;0.79508;2.56725;A;NA;NA
Im002;1;43-1;43;1;86.00000;2.69375e+03;3.21206;224.96032;0;0.77580;3.58921;B;NA;NA
Im002;1;43-2;43;2;86.00000;2.61368e+03;2.70910;144.88809;0;0.78674;2.95022;C;NA;NA
Im002;1;43-3;43;3;86.00000;2.50199e+03;1.73748;33.19983;0;0.73871;1.94382;D;NA;NA
Im002;1;43-4;43;4;86.00000;2.74299e+03;2.00039;274.20156;0;0.78540;2.17012;E;NA;NA
Im002;1;43-5;43;5;86.00000;2.69704e+03;3.49783;228.24894;0;0.76079;3.88190;F;NA;NA
Im002;1;43-6;43;6;86.00000;2.60481e+03;1.95467;136.02585;0;0.77600;2.14405;G;NA;NA
Im002;1;43-7;43;7;86.00000;2.75095e+03;2.22901;282.16684;0;0.76662;2.44458;I;NA;NA
Im002;1;43-8;43;8;86.00000;2.64753e+03;2.24044;178.73850;0;0.87319;2.28905;J;NA;NA
Im002;1;43-9;43;9;86.00000;2.52580e+03;2.22901;57.01299;0;0.86377;2.25860;K;NA;NA
Im002;1;43-10;43;10;86.00000;2.56397e+03;2.22901;95.18735;0;0.84910;2.26509;L;NA;NA
Im002;1;43-11;43;11;86.00000;2.69152e+03;3.77217;222.73117;0;0.72573;4.40254;M;NA;NA
Im002;1;43-12;43;12;86.00000;2.62241e+03;2.85770;153.62499;0;0.74076;3.23344;N;NA;NA
Im002;1;43-13;43;13;86.00000;2.56688e+03;2.25187;98.09624;0;0.72430;2.61952;O;NA;NA
Im002;1;43-14;43;14;86.00000;2.79596e+03;2.26330;327.17258;0;0.85315;2.27687;P;NA;NA
Im002;1;43-15;43;15;86.00000;2.64369e+03;2.98344;174.90264;0;0.86703;3.03968;Q;NA;NA
Im002;1;43-16;43;16;86.00000;2.60706e+03;2.32046;138.27703;0;0.82403;2.50556;R;NA;NA
Im002;1;43-17;43;17;86.00000;2.66251e+03;3.23492;193.71829;0;0.81274;3.47151;S;NA;NA
Im002;1;43-18;43;18;86.00000;2.57750e+03;2.99487;108.70917;0;0.77718;3.33233;U;NA;NA
Im002;1;43-19;43;19;86.00000;2.59710e+03;2.62909;128.31299;0;0.82504;2.75747;V;NA;NA
Im002;1;43-20;43;20;86.00000;2.63737e+03;2.90343;168.58307;0;0.79889;3.11097;W;NA;NA
Im002;1;43-21;43;21;86.00000;2.35074e+03;3.56641;-118.04983;0;0.85687;3.76478;X;NA;NA
Im002;1;43-22;43;22;86.00000;2.44023e+03;3.21206;-28.55925;0;0.82545;3.45281;Y;NA;NA
Im002;1;43-23;43;23;86.00000;2.60601e+03;3.20063;137.22013;0;0.79837;3.52710;Z;NA;NA
Im002;1;43-24;43;24;86.00000;2.48710e+03;2.86913;18.31259;0;0.81417;3.07805;A1;NA;NA
Im002;1;43-25;43;25;86.00000;2.50181e+03;2.65195;33.02764;0;0.76078;2.96133;B1;NA;NA
Im002;1;43-26;43;26;86.00000;2.44223e+03;2.85770;-26.55901;0;0.84787;2.91212;C1;NA;NA
Im002;1;44-0;44;0;88.00000;2.70895e+03;2.32046;255.24954;0;0.79508;2.56725;A;NA;NA
Im002;1;44-1;44;1;88.00000;2.64923e+03;3.21206;195.52656;0;0.77580;3.58921;B;NA;NA
Im002;1;44-2;44;2;88.00000;2.56673e+03;2.70910;113.02454;0;0.78674;2.95022;C;NA;NA
Im002;1;44-3;44;3;88.00000;2.52092e+03;1.73748;67.21985;0;0.73871;1.94382;D;NA;NA
Im002;1;44-4;44;4;88.00000;2.68981e+03;2.00039;236.10452;0;0.78540;2.17012;E;NA;NA
Im002;1;44-5;44;5;88.00000;2.68810e+03;3.49783;234.40011;0;0.76079;3.88190;F;NA;NA
Im002;1;44-6;44;6;88.00000;2.59374e+03;1.95467;140.03564;0;0.77600;2.14405;G;NA;NA
Im002;1;44-7;44;7;88.00000;2.71506e+03;2.22901;261.36034;0;0.76662;2.44458;I;NA;NA
Im002;1;44-8;44;8;88.00000;2.61803e+03;2.24044;164.32941;0;0.87319;2.28905;J;NA;NA
Im002;1;44-9;44;9;88.00000;2.50803e+03;2.22901;54.32957;0;0.86377;2.25860;K;NA;NA
Im002;1;44-10;44;10;88.00000;2.49965e+03;2.22901;45.95008;0;0.84910;2.26509;L;NA;NA
Im002;1;44-11;44;11;88.00000;2.64382e+03;3.77217;190.11395;0;0.72573;4.40254;M;NA;NA
Im002;1;44-12;44;12;88.00000;2.59571e+03;2.85770;142.01080;0;0.74076;3.23344;N;NA;NA
Im002;1;44-13;44;13;88.00000;2.55278e+03;2.25187;99.08053;0;0.72430;2.61952;O;NA;NA
Im002;1;44-14;44;14;88.00000;2.78846e+03;2.26330;334.75840;0;0.85315;2.27687;P;NA;NA
Im002;1;44-15;44;15;88.00000;2.61524e+03;2.98344;161.54018;0;0.86703;3.03968;Q;NA;NA
Im002;1;44-16;44;16;88.00000;2.71967e+03;2.32046;265.96875;0;0.82403;2.50556;R;NA;NA
Im002;1;44-17;44;17;88.00000;2.60522e+03;3.23492;151.51435;0;0.81274;3.47151;S;NA;NA
Im002;1;44-18;44;18;88.00000;2.57733e+03;2.99487;123.62705;0;0.77718;3.33233;U;NA;NA
Im002;1;44-19;44;19;88.00000;2.63543e+03;2.62909;181.73358;0;0.82504;2.75747;V;NA;NA
Im002;1;44-20;44;20;88.00000;2.57648e+03;2.90343;122.78305;0;0.79889;3.11097;W;NA;NA
Im002;1;44-21;44;21;88.00000;2.31309e+03;3.56641;-140.60825;0;0.85687;3.76478;X;NA;NA
Im002;1;44-22;44;22;88.00000;2.45531e+03;3.21206;1.60485;0;0.82545;3.45281;Y;NA;NA
Im002;1;44-23;44;23;88.00000;2.52025e+03;3.20063;66.54880;0;0.79837;3.52710;Z;NA;NA
Im002;1;44-24;44;24;88.00000;2.45379e+03;2.86913;9.16302e-02;0;0.81417;3.07805;A1;NA;NA
Im002;1;44-25;44;25;88.00000;2.53256e+03;2.65195;78.86346;0;0.76078;2.96133;B1;NA;NA
Im002;1;44-26;44;26;88.00000;2.42633e+03;2.85770;-27.37320;0;0.84787;2.91212;C1;NA;NA
Im002;1;45-0;45;0;90.00000;2.69867e+03;2.32046;261.09963;0;0.79508;2.56725;A;NA;NA
Im002;1;45-1;45;1;90.00000;2.66286e+03;3.21206;225.28952;0;0.77580;3.58921;B;NA;NA
Im002;1;45-2;45;2;90.00000;2.57115e+03;2.70910;133.57243;0;0.78674;2.95022;C;NA;NA
Im002;1;45-3;45;3;90.00000;2.47455e+03;1.73748;36.97739;0;0.73871;1.94382;D;NA;NA
Im002;1;45-4;45;4;90.00000;2.72767e+03;2.00039;290.09333;0;0.78540;2.17012;E;NA;NA
Im002;1;45-5;45;5;90.00000;2.64894e+03;3.49783;211.36920;0;0.76079;3.88190;F;NA;NA
Im002;1;45-6;45;6;90.00000;2.60276e+03;1.95467;165.18499;0;0.77600;2.14405;G;NA;NA
Im002;1;45-7;45;7;90.00000;2.64589e+03;2.22901;208.31193;0;0.76662;2.44458;I;NA;NA
Im002;1;45-8;45;8;90.00000;2.57720e+03;2.24044;139.62373;0;0.87319;2.28905;J;NA;NA
Im002;1;45-9;45;9;90.00000;2.51670e+03;2.22901;79.12219;0;0.86377;2.25860;K;NA;NA
Im002;1;45-10;45;10;90.00000;2.56210e+03;2.22901;124.52732;0;0.84910;2.26509;L;NA;NA
Im002;1;45-11;45;11;90.00000;2.63705e+03;3.77217;199.47021;0;0.72573;4.40254;M;NA;NA
Im002;1;45-12;45;12;90.00000;2.60662e+03;2.85770;169.04075;0;0.74076;3.23344;N;NA;NA
Im002;1;45-13;45;13;90.00000;2.52637e+03;2.25187;88.79531;0;0.72430;2.61952;O;NA;NA
Im002;1;45-14;45;14;90.00000;2.82104e+03;2.26330;383.46011;0;0.85315;2.27687;P;NA;NA
Im002;1;45-15;45;15;90.00000;2.56134e+03;2.98344;123.76575;0;0.86703;3.03968;Q;NA;NA
Im002;1;45-16;45;16;90.00000;2.56226e+03;2.32046;124.68091;0;0.82403;2.50556;R;NA;NA
Im002;1;45-17;45;17;90.00000;2.61597e+03;3.23492;178.39649;0;0.81274;3.47151;S;NA;NA
Im002;1;45-18;45;18;90.00000;2.60111e+03;2.99487;163.53544;0;0.77718;3.33233;U;NA;NA
Im002;1;45-19;45;19;90.00000;2.61118e+03;2.62909;173.60302;0;0.82504;2.75747;V;NA;NA
Im002;1;45-20;45;20;90.00000;2.64485e+03;2.90343;207.27515;0;0.79889;3.11097;W;NA;NA
Im002;1;45-21;45;21;90.00000;2.33595e+03;3.56641;-101.62973;0;0.85687;3.76478;X;NA;NA
Im002;1;45-22;45;22;90.00000;2.41325e+03;3.21206;-24.32969;0;0.82545;3.45281;Y;NA;NA
Im002;1;45-23;45;23;90.00000;2.51775e+03;3.20063;80.17118;0;0.79837;3.52710;Z;NA;NA
Im002;1;45-24;45;24;90.00000;2.41843e+03;2.86913;-19.14497;0;0.81417;3.07805;A1;NA;NA
Im002;1;45-25;45;25;90.00000;2.44542e+03;2.65195;7.84717;0;0.76078;2.96133;B1;NA;NA
Im002;1;45-26;45;26;90.00000;2.41514e+03;2.85770;-22.43925;0;0.84787;2.91212;C1;NA;NA
Im002;1;46-0;46;0;92.00000;2.70095e+03;2.32046;275.46220;0;0.79508;2.56725;A;NA;NA
Im002;1;46-1;46;1;92.00000;2.62941e+03;3.21206;203.92564;0;0.77580;3.58921;B;NA;NA
Im002;1;46-2;46;2;92.00000;2.54093e+03;2.70910;115.44466;0;0.78674;2.95022;C;NA;NA
Im002;1;46-3;46;3;92.00000;2.48676e+03;1.73748;61.27955;0;0.73871;1.94382;D;NA;NA
Im002;1;46-4;46;4;92.00000;2.65455e+03;2.00039;229.06496;0;0.78540;2.17012;E;NA;NA
Im002;1;46-5;46;5;92.00000;2.66208e+03;3.49783;236.60136;0;0.76079;3.88190;F;NA;NA
Im002;1;46-6;46;6;92.00000;2.53975e+03;1.95467;114.27077;0;0.77600;2.14405;G;NA;NA
Im002;1;46-7;46;7;92.00000;2.62866e+03;2.22901;203.17793;0;0.76662;2.44458;I;NA;NA
Im002;1;46-8;46;8;92.00000;2.56681e+03;2.24044;141.32251;0;0.87319;2.28905;J;NA;NA
Im002;1;46-9;46;9;92.00000;2.49035e+03;2.22901;64.87024;0;0.86377;2.25860;K;NA;NA
Im002;1;46-10;46;10;92.00000;2.48098e+03;2.22901;55.49588;0;0.84910;2.26509;L;NA;NA
Im002;1;46-11;46;11;92.00000;2.65748e+03;3.77217;232.00124;0;0.72573;4.40254;M;NA;NA
Im002;1;46-12;46;12;92.00000;2.59703e+03;2.85770;171.54839;0;0.74076;3.23344;N;NA;NA
Im002;1;46-13;46;13;92.00000;2.51358e+03;2.25187;88.09507;0;0.72430;2.61952;O;NA;NA
Im002;1;46-14;46;14;92.00000;2.78348e+03;2.26330;357.99619;0;0.85315;2.27687;P;NA;NA
Im002;1;46-15;46;15;92.00000;2.63516e+03;2.98344;209.68114;0;0.86703;3.03968;Q;NA;NA
Im002;1;46-16;46;16;92.00000;2.61771e+03;2.32046;192.23067;0;0.82403;2.50556;R;NA;NA
Im002;1;46-17;46;17;92.00000;2.53333e+03;3.23492;107.84854;0;0.81274;3.47151;S;NA;NA
Im002;1;46-18;46;18;92.00000;2.56831e+03;2.99487;142.82173;0;0.77718;3.33233;U;NA;NA
Im002;1;46-19;46;19;92.00000;2.61868e+03;2.62909;193.19900;0;0.82504;2.75747;V;NA;NA
Im002;1;46-20;46;20;92.00000;2.58448e+03;2.90343;158.99670;0;0.79889;3.11097;W;NA;NA
Im002;1;46-21;46;21;92.00000;2.32627e+03;3.56641;-99.21759;0;0.85687;3.76478;X;NA;NA
