Position;PositionIdx;Indices;Frame;Idx;Time;raw_intensity;Area;SNR;SpineWidth;SpineLength
Im012;11;0-37;0;37;0.00000;255.71685;3.18920;54.47970;0.94057;3.02199
Im012;11;0-38;0;38;0.00000;243.00000;1.98896;41.76286;0.89542;1.91082
Im012;11;0-39;0;39;0.00000;290.73333;2.57193;89.49619;1.05953;2.22909
Im012;11;0-40;0;40;0.00000;236.85600;2.85770;35.61886;1.02931;2.54291
Im012;11;0-41;0;41;0.00000;241.35758;1.88608;40.12043;0.91268;1.74434
Im012;11;0-42;0;42;0.00000;294.55856;2.53764;93.32142;1.06148;2.14128
Im012;11;0-43;0;43;0.00000;235.75229;2.49192;34.51515;0.93600;2.40228
Im012;11;0-44;0;44;0.00000;264.24870;2.20615;63.01156;0.93272;2.01366
Im012;11;0-45;0;45;0.00000;249.52862;3.39495;48.29148;0.90216;3.27489
Im012;11;0-46;0;46;0.00000;234.58986;2.48049;33.35272;0.87873;2.49499
Im012;11;0-47;0;47;0.00000;239.03051;3.37209;37.79337;0.82314;3.45819
Im012;11;0-48;0;48;0.00000;243.76774;1.77178;42.53060;0.84431;1.75329
Im012;11;0-49;0;49;0.00000;238.05932;4.04651;36.82218;1.00540;3.39518
Im012;11;0-50;0;50;0.00000;262.86957;2.36618;61.63242;0.98683;2.11242
Im012;11;0-51;0;51;0.00000;216.04698;3.40638;14.80984;0.97919;3.19112
Im012;11;0-52;0;52;0.00000;228.75851;3.69215;27.52137;0.95398;3.41559
Im012;11;0-53;0;53;0.00000;239.21719;2.52621;37.98005;0.92944;2.44578
Im012;11;0-54;0;54;0.00000;257.18777;2.61766;55.95063;0.87477;2.63930
Im012;11;0-55;0;55;0.00000;256.21101;2.49192;54.97387;0.94146;2.33227
Im012;11;0-56;0;56;0.00000;230.99611;2.93772;29.75897;0.97610;2.62293
Im012;11;0-57;0;57;0.00000;259.96059;2.32046;58.72345;0.91507;2.23166
Im012;11;0-58;0;58;0.00000;242.95122;1.87465;41.71408;0.85861;1.84013
Im012;11;0-59;0;59;0.00000;294.34091;2.51478;93.10377;0.99606;2.25118
Im012;11;0-60;0;60;0.00000;223.33714;2.00039;22.10000;0.96141;1.79557
Im012;11;0-61;0;61;0.00000;238.11684;6.65274;36.87970;0.94335;6.44132
Im012;11;0-62;0;62;0.00000;228.84884;1.96610;27.61169;0.89148;1.92043
Im012;11;0-63;0;63;0.00000;246.27976;1.92038;45.04262;0.83188;1.92303
Im012;11;0-64;0;64;0.00000;266.66822;2.44619;65.43108;0.94170;2.28486
Im012;11;0-65;0;65;0.00000;245.37805;1.87465;44.14091;0.89925;1.80850
Im012;11;0-66;0;66;0.00000;241.31707;3.74931;40.07993;0.92266;3.57811
Im012;11;0-67;0;67;0.00000;304.63300;3.39495;103.39585;0.88649;3.34562
Im012;11;0-68;0;68;0.00000;222.43915;2.16042;21.20201;0.98772;1.93423
Im012;11;0-69;0;69;0.00000;266.56744;2.45763;65.33030;0.93392;2.25754
Im012;11;0-70;0;70;0.00000;232.28044;3.09775;31.04330;0.95355;2.88308
Im012;11;0-71;0;71;0.00000;222.41341;2.04612;21.17626;0.92234;1.89787
Im012;11;0-72;0;72;0.00000;242.90417;2.74340;41.66702;0.92214;2.64934
Im012;11;0-73;0;73;0.00000;240.61947;2.58336;39.38233;0.89718;2.54360
Im012;11;0-74;0;74;0.00000;235.18310;2.43476;33.94596;0.95285;2.27953
Im012;11;0-75;0;75;0.00000;238.49267;3.89791;37.25553;1.01621;3.48473
Im012;11;0-76;0;76;0.00000;221.38589;2.75483;20.14875;0.90984;2.64141
Im012;11;0-77;0;77;0.00000;279.96682;2.41190;78.72968;0.88632;2.34033
Im012;11;0-78;0;78;0.00000;236.73826;3.40638;35.50111;0.95381;3.20333
Im012;11;0-79;0;79;0.00000;241.57299;3.13204;40.33585;0.93431;2.99114
Im012;11;0-80;0;80;0.00000;229.19577;2.16042;27.95862;0.93946;2.05120
Im012;11;0-81;0;81;0.00000;233.94895;3.80646;32.71181;0.87028;3.80271
Im012;11;0-82;0;82;0.00000;221.68786;1.97753;20.45072;0.91796;1.83899
Im012;11;0-83;0;83;0.00000;284.03241;2.46906;82.79526;0.87331;2.43392
Im012;11;0-84;0;84;0.00000;243.89333;2.57193;42.65619;0.93726;2.40228
Im012;11;0-85;0;85;0.00000;250.10566;3.02917;48.86852;1.03648;2.67433
Im012;11;0-86;0;86;0.00000;223.93590;3.56641;22.69875;1.04350;3.15149
Im012;11;0-87;0;87;0.00000;220.77778;2.98344;19.54063;0.94597;2.77783
Im012;11;0-88;0;88;0.00000;230.97945;3.33780;29.74231;0.92276;3.22847
Im012;11;0-89;0;89;0.00000;264.15789;3.04060;62.92075;1.05438;2.61359
Im012;11;0-90;0;90;0.00000;223.64286;2.08041;22.40571;0.90450;2.01716
Im012;11;0-91;0;91;0.00000;236.99645;3.22349;35.75931;0.97984;2.94037
Im012;11;0-92;0;92;0.00000;268.74242;2.26330;67.50528;0.93183;2.12287
Im012;11;0-93;0;93;0.00000;253.85502;3.07489;52.61788;0.97806;2.80973
Im012;11;0-94;0;94;0.00000;267.22819;1.70319;65.99104;0.82886;1.70257
Im012;11;0-95;0;95;0.00000;275.39100;3.30351;74.15386;0.92510;3.27199
Im012;11;0-96;0;96;0.00000;266.83770;2.18329;65.60055;0.93547;1.99294
Im012;11;0-97;0;97;0.00000;279.25180;1.58888;78.01466;0.85242;1.55716
Im012;11;0-98;0;98;0.00000;258.55479;1.66890;57.31765;0.79235;1.74084
Im012;11;0-99;0;99;0.00000;261.63333;1.37170;60.39619;0.77280;1.45420
Im012;11;0-100;0;100;0.00000;221.02326;2.45763;19.78611;0.94136;2.32276
Im012;11;0-101;0;101;0.00000;253.80205;3.34923;52.56490;1.01155;3.03458
Im012;11;0-102;0;102;0.00000;394.14964;3.13204;192.91249;0.86911;3.22523
Im012;11;0-103;0;103;0.00000;261.84716;2.61766;60.61002;0.92465;2.37700
Im012;11;0-104;0;104;0.00000;228.25820;2.78912;27.02105;0.97217;2.54307
Im012;11;0-105;0;105;0.00000;213.26059;3.50926;12.02344;0.92527;3.36351
Im012;11;0-106;0;106;0.00000;253.37391;2.62909;52.13677;0.97460;2.39352
Im012;11;0-107;0;107;0.00000;228.21829;3.87505;26.98115;0.93970;3.64284
Im012;11;0-108;0;108;0.00000;231.15356;3.05203;29.91641;0.97798;2.78274
Im012;11;0-109;0;109;0.00000;225.33051;4.04651;24.09337;0.91795;3.80941
Im012;11;0-110;0;110;0.00000;223.23264;3.29208;21.99550;0.99677;2.96547
Im012;11;0-111;0;111;0.00000;235.70281;2.84627;34.46567;0.97072;2.60855
Im012;11;0-112;0;112;0.00000;211.07143;2.24044;9.83429;0.87492;2.26419
Im012;11;0-113;0;113;0.00000;211.55140;2.44619;10.31426;0.90781;2.34733
Im012;11;0-114;0;114;0.00000;197.05381;2.54907;-4.18333;0.91703;2.41415
Im012;11;0-115;0;115;0.00000;214.46369;2.04612;13.22654;0.86314;1.97119
Im012;11;0-116;0;116;0.00000;225.63391;4.65234;24.39676;0.96393;4.27171
Im012;11;0-117;0;117;0.00000;201.94286;2.40047;0.70571;0.94320;2.11768
Im012;11;0-118;0;118;0.00000;219.26894;3.01774;18.03180;0.96022;2.85309
Im012;11;0-119;0;119;0.00000;248.44127;3.60071;47.20413;0.98302;3.30738
Im012;11;0-120;0;120;0.00000;198.86567;2.29759;-2.37147;0.93344;2.17335
Im012;11;0-121;0;121;0.00000;251.28333;2.74340;50.04619;1.00367;2.49319
Im012;11;0-122;0;122;0.00000;195.34008;2.82341;-5.89706;0.89028;2.78095
Im012;11;0-123;0;123;0.00000;200.03763;2.12613;-1.19951;1.00091;1.89575
Im012;11;0-124;0;124;0.00000;216.72634;4.46945;15.48920;0.94798;4.15171
Im012;11;0-125;0;125;0.00000;236.36842;1.95467;35.13128;0.96420;1.75710
Im012;11;0-126;0;126;0.00000;213.51698;3.02917;12.27984;0.92606;2.98620
Im012;11;0-127;0;127;0.00000;253.22222;2.05755;51.98508;0.83808;2.05959
Im012;11;0-128;0;128;0.00000;229.11243;1.93181;27.87528;0.96207;1.70819
Im012;11;0-129;0;129;0.00000;218.96238;3.64643;17.72524;0.96733;3.37945
Im012;11;0-130;0;130;0.00000;256.97110;1.97753;55.73395;0.78295;1.98181
Im012;11;0-131;0;131;0.00000;212.45886;3.61214;11.22172;1.00187;3.24774
Im012;11;0-132;0;132;0.00000;214.11161;2.56050;12.87446;0.89658;2.51942
Im013;12;0-0;0;0;0.00000;323.00350;3.26921;117.20531;0.86994;3.24963
Im013;12;0-1;0;1;0.00000;263.90169;3.37209;58.10351;0.93980;3.11921
Im013;12;0-2;0;2;0.00000;238.47027;2.11470;32.67209;0.94272;1.96897
Im013;12;0-3;0;3;0.00000;218.91351;2.11470;13.11533;0.70457;2.52331
Im013;12;0-4;0;4;0.00000;257.55747;1.98896;51.75929;0.82482;2.06496
Im013;12;0-5;0;5;0.00000;300.08297;2.61766;94.28479;0.94655;2.42494
Im013;12;0-6;0;6;0.00000;253.88202;2.03469;48.08384;0.92554;1.89860
Im013;12;0-7;0;7;0.00000;264.34826;2.29759;58.55008;0.93263;2.07771
Im013;12;0-8;0;8;0.00000;294.06061;3.39495;88.26242;0.82906;3.40023
Im013;12;0-9;0;9;0.00000;227.27068;1.52030;21.47249;0.76101;1.64630
Im013;12;0-10;0;10;0.00000;258.59341;2.08041;52.79522;0.91553;1.92947
Im013;12;0-11;0;11;0.00000;281.44269;2.89200;75.64451;0.89825;2.84361
Im013;12;0-12;0;12;0.00000;257.55895;2.61766;51.76077;0.95896;2.41116
Im013;12;0-13;0;13;0.00000;290.26144;1.74891;84.46326;0.89043;1.65403
Im013;12;0-14;0;14;0.00000;296.03271;2.44619;90.23453;0.89143;2.37033
Im013;12;0-15;0;15;0.00000;254.26879;5.01813;48.47061;0.99572;4.56018
Im013;12;0-16;0;16;0.00000;255.64615;2.22901;49.84797;0.79508;2.38097
Im013;12;0-17;0;17;0.00000;259.47982;7.64722;53.68164;0.86724;7.72531
Im013;12;0-18;0;18;0.00000;265.49863;4.17225;59.70045;0.97838;3.79489
Im013;12;0-19;0;19;0.00000;259.86239;2.49192;54.06420;0.95041;2.28390
Im013;12;0-20;0;20;0.00000;275.53439;2.16042;69.73621;0.82865;2.17017
Im013;12;0-21;0;21;0.00000;289.48792;2.36618;83.68974;1.09303;1.91218
Im013;12;0-22;0;22;0.00000;255.53254;3.86362;49.73436;1.05190;3.38269
Im013;12;0-23;0;23;0.00000;255.19617;2.38904;49.39799;0.95760;2.19916
Im013;12;0-24;0;24;0.00000;257.83737;3.30351;52.03919;0.78519;3.47397
Im013;12;0-25;0;25;0.00000;257.85171;3.00630;52.05353;0.93267;2.85623
Im013;12;0-26;0;26;0.00000;265.09880;3.81789;59.30062;0.94111;3.67609
Im013;12;0-27;0;27;0.00000;291.11976;1.90895;85.32158;0.89469;1.85908
Im013;12;0-28;0;28;0.00000;254.12131;3.48640;48.32313;0.86475;3.51273
Im013;12;0-29;0;29;0.00000;255.52797;3.26921;49.72979;0.90650;3.22737
Im013;12;0-30;0;30;0.00000;252.13682;4.59519;46.33863;0.92965;4.40442
Im013;12;0-31;0;31;0.00000;301.16327;2.80055;95.36508;0.86790;2.88286
Im013;12;0-32;0;32;0.00000;288.85398;2.58336;83.05580;0.99262;2.25894
Im013;12;0-33;0;33;0.00000;249.88448;3.16634;44.08629;0.98888;2.96040
Im013;12;0-34;0;34;0.00000;251.83616;2.02325;46.03798;0.82805;2.05398
Im013;12;0-35;0;35;0.00000;266.23649;3.38352;60.43830;0.94641;3.22152
Im013;12;0-36;0;36;0.00000;267.78488;3.93220;61.98670;0.95103;3.68439
Im013;12;0-37;0;37;0.00000;258.26702;2.18329;52.46883;0.97965;1.93310
Im013;12;0-38;0;38;0.00000;264.04833;3.07489;58.25015;0.96742;2.81302
Im013;12;0-39;0;39;0.00000;259.11462;5.78399;53.31644;0.99768;5.25926
Im013;12;0-40;0;40;0.00000;260.16972;2.49192;54.37154;0.93797;2.28353
Im013;12;0-41;0;41;0.00000;274.09581;1.90895;68.29763;0.88966;1.87525
Im013;12;0-42;0;42;0.00000;374.36181;2.27473;168.56363;0.85920;2.26960
Im013;12;0-43;0;43;0.00000;249.90857;2.00039;44.11039;0.84618;2.02914
Im013;12;0-44;0;44;0.00000;281.48225;3.86362;75.68407;0.91642;3.81947
Im013;12;0-45;0;45;0.00000;253.69553;4.09223;47.89735;0.97164;3.83831
Im013;12;0-46;0;46;0.00000;267.21965;1.97753;61.42147;0.91837;1.87357
Im013;12;0-47;0;47;0.00000;244.27338;3.17777;38.47520;0.89119;3.03768
Im013;12;0-48;0;48;0.00000;266.65798;3.50926;60.85980;1.04839;2.97460
Im013;12;0-49;0;49;0.00000;239.31136;3.12061;33.51317;0.91556;3.01268
Im013;12;0-50;0;50;0.00000;274.39171;2.48049;68.59352;0.92222;2.31613
Im013;12;0-51;0;51;0.00000;261.97500;2.74340;56.17682;0.96540;2.48382
Im013;12;0-52;0;52;0.00000;252.49451;3.12061;46.69632;0.83005;3.18850
Im013;12;0-53;0;53;0.00000;284.17928;2.86913;78.38110;0.90070;2.75967
Im013;12;0-54;0;54;0.00000;261.87719;1.95467;56.07901;0.83749;1.89259
Im013;12;0-55;0;55;0.00000;248.05660;3.02917;42.25842;0.86223;3.07148
Im013;12;0-56;0;56;0.00000;281.09574;3.22349;75.29756;0.97191;2.88031
Im013;12;0-57;0;57;0.00000;293.08814;3.37209;87.28995;1.02679;2.98470
Im013;12;0-58;0;58;0.00000;309.59016;3.48640;103.79198;0.98875;3.19388
Im013;12;0-59;0;59;0.00000;285.55285;2.81198;79.75466;1.01605;2.41893
Im013;12;0-60;0;60;0.00000;256.39098;3.04060;50.59280;0.89425;2.93260
Im013;12;0-61;0;61;0.00000;276.23684;2.60623;70.43866;0.86651;2.61257
Im013;12;0-62;0;62;0.00000;267.20476;2.40047;61.40658;0.91262;2.29262
Im013;12;0-63;0;63;0.00000;258.14539;3.22349;52.34721;0.96407;2.98568
Im013;12;0-64;0;64;0.00000;292.96212;3.01774;87.16394;0.95310;2.81494
Im013;12;0-65;0;65;0.00000;308.65411;3.33780;102.85593;1.01827;2.85730
Im013;12;0-66;0;66;0.00000;255.30481;2.13756;49.50663;0.78145;2.22793
Im013;12;0-67;0;67;0.00000;276.26728;2.48049;70.46910;0.90108;2.42938
Im013;12;0-68;0;68;0.00000;264.03922;2.33189;58.24103;0.88708;2.26173
Im013;12;0-69;0;69;0.00000;257.36313;2.04612;51.56495;0.87550;2.01849
Im013;12;0-70;0;70;0.00000;261.67657;3.46354;55.87839;0.92917;3.32140
Im013;12;0-71;0;71;0.00000;390.24668;4.30942;184.44850;1.06411;3.77263
Im013;12;0-72;0;72;0.00000;254.68367;2.24044;48.88549;0.87907;2.24630
Im013;12;0-73;0;73;0.00000;287.23827;3.16634;81.44009;0.82391;3.36251
Im013;12;0-74;0;74;0.00000;245.10417;3.84075;39.30598;0.95672;3.53367
Im013;12;0-75;0;75;0.00000;246.80063;3.61214;41.00245;0.99395;3.22070
Im013;12;0-76;0;76;0.00000;289.21078;2.33189;83.41260;0.83951;2.27458
Im013;12;0-77;0;77;0.00000;261.33937;2.52621;55.54118;1.01082;2.22109
Im013;12;0-78;0;78;0.00000;249.50162;3.53212;43.70344;0.98017;3.22469
Im013;12;0-79;0;79;0.00000;257.30612;2.24044;51.50794;0.89581;2.19055
Im013;12;0-80;0;80;0.00000;268.24107;3.84075;62.44289;0.95314;3.60013
Im013;12;0-81;0;81;0.00000;410.25680;3.78360;204.45862;1.10404;3.20588
Im013;12;0-82;0;82;0.00000;246.17597;2.66338;40.37778;0.98821;2.35642
Im013;12;0-83;0;83;0.00000;235.43842;2.32046;29.64024;1.02164;2.09139
Im013;12;0-84;0;84;0.00000;277.35593;4.72093;71.55775;1.07388;4.01293
Im013;12;0-85;0;85;0.00000;237.90667;3.42924;32.10848;0.90478;3.39019
Im013;12;0-86;0;86;0.00000;257.97872;1.61175;52.18054;0.80698;1.65793
Im013;12;0-87;0;87;0.00000;333.71277;3.22349;127.91458;0.86166;3.26739
Im013;12;0-88;0;88;0.00000;264.48529;1.55459;58.68711;0.81778;1.55084
Im013;12;0-89;0;89;0.00000;249.28464;3.05203;43.48646;0.94199;2.80959
Im013;12;0-90;0;90;0.00000;288.28777;1.58888;82.48959;0.84131;1.53797
Im013;12;0-91;0;91;0.00000;247.77114;2.29759;41.97296;1.03854;2.03452
Im013;12;0-92;0;92;0.00000;300.89655;3.31494;95.09837;1.05563;2.89508
Im013;12;0-93;0;93;0.00000;301.57480;1.45171;95.77662;0.79618;1.47301
Im013;12;0-94;0;94;0.00000;301.93548;2.48049;96.13730;0.92859;2.39910
Im013;12;0-95;0;95;0.00000;275.11905;2.40047;69.32087;0.94599;2.24410
Im013;12;0-96;0;96;0.00000;265.04167;3.29208;59.24348;1.05863;2.84923
Im013;12;0-97;0;97;0.00000;251.45848;3.16634;45.66030;0.96428;2.81046
Im013;12;0-98;0;98;0.00000;243.75765;4.85810;37.95947;1.02297;4.31320
Im013;12;0-99;0;99;0.00000;273.44105;2.61766;67.64287;1.00860;2.36076
Im013;12;0-100;0;100;0.00000;280.59111;2.57193;74.79293;0.90505;2.50534
Im013;12;0-101;0;101;0.00000;258.75188;3.04060;52.95370;0.95790;2.77665
Im013;12;0-102;0;102;0.00000;245.50693;4.12652;39.70874;0.97725;3.81537
Im013;12;0-103;0;103;0.00000;239.73684;2.82341;33.93866;0.88586;2.76454
Im013;12;0-104;0;104;0.00000;290.00647;3.53212;84.20829;1.02837;3.16820
Im013;12;0-105;0;105;0.00000;241.69298;1.30311;35.89480;0.87870;1.19747
Im013;12;0-106;0;106;0.00000;271.18850;3.57785;65.39032;0.90769;3.50345
Im013;12;0-107;0;107;0.00000;242.19745;1.79464;36.39927;0.94302;1.65888
Im013;12;0-108;0;108;0.00000;224.31304;1.31454;18.51486;0.80822;1.33614
Im013;12;0-109;0;109;0.00000;292.82609;4.73236;87.02791;0.92594;4.50912
Im013;12;0-110;0;110;0.00000;430.05286;2.59480;224.25468;0.83726;2.69230
Im013;12;0-111;0;111;0.00000;249.71983;2.65195;43.92165;0.91791;2.53710
Im013;12;0-112;0;112;0.00000;347.81155;3.76074;142.01337;0.90088;3.59902
Im013;12;0-113;0;113;0.00000;258.24390;2.34332;52.44572;0.91193;2.27768
Im013;12;0-114;0;114;0.00000;245.22887;3.24635;39.43069;0.90280;3.09962
Im013;12;0-115;0;115;0.00000;249.63102;4.27513;43.83283;0.94885;4.10457
Im013;12;0-116;0;116;0.00000;249.84681;2.68624;44.04863;0.93592;2.55848
Im013;12;0-117;0;117;0.00000;252.37354;2.93772;46.57536;0.95161;2.68687
Im013;12;0-118;0;118;0.00000;257.72947;2.36618;51.93129;0.88027;2.33174
Im013;12;0-119;0;119;0.00000;278.75972;3.23492;72.96154;0.86612;3.20063
Im013;12;0-120;0;120;0.00000;242.31183;3.18920;36.51365;0.90619;3.04563
Im013;12;0-121;0;121;0.00000;497.34239;2.10327;291.54421;0.83944;2.13043
Im013;12;0-122;0;122;0.00000;220.72667;3.42924;14.92848;1.07557;2.98474
Im013;12;0-123;0;123;0.00000;473.87149;2.84627;268.07330;0.88698;2.85707
Im013;12;0-124;0;124;0.00000;358.48204;3.81789;152.68385;0.96487;3.49214
Im013;12;0-125;0;125;0.00000;237.11969;2.96058;31.32151;0.99014;2.78938
Im013;12;0-126;0;126;0.00000;233.25915;4.05794;27.46097;0.87569;4.00326
Im013;12;0-127;0;127;0.00000;245.13861;2.30902;39.34043;0.86878;2.27547
Im013;12;0-128;0;128;0.00000;229.85987;1.79464;24.06169;0.94768;1.63227
Im013;12;0-129;0;129;0.00000;237.13420;2.64052;31.33602;0.96106;2.40418
Im013;12;0-130;0;130;0.00000;218.16667;1.50887;12.36848;0.86979;1.46077
Im013;12;0-131;0;131;0.00000;245.42629;2.86913;39.62811;0.89858;2.78860
Im013;12;0-132;0;132;0.00000;232.66756;4.26369;26.86938;0.96968;3.96636
Im013;12;0-133;0;133;0.00000;231.89259;3.08632;26.09441;0.84161;3.24276
Im013;12;0-134;0;134;0.00000;251.65471;2.54907;45.85653;0.85448;2.59054
Im013;12;0-135;0;135;0.00000;317.28571;3.20063;111.48753;0.97628;2.81534
Im013;12;0-136;0;136;0.00000;250.14689;4.04651;44.34871;1.07039;3.38641
Im013;12;0-137;0;137;0.00000;234.67539;4.36657;28.87721;0.98101;3.96006
Im013;12;0-138;0;138;0.00000;248.29555;2.82341;42.49736;0.94987;2.71734
Im013;12;0-139;0;139;0.00000;207.65672;2.29759;1.85853;0.90352;2.23849
Im013;12;0-140;0;140;0.00000;205.15432;1.85179;-0.64386;0.85951;1.87270
Im013;12;0-141;0;141;0.00000;241.18333;2.05755;35.38515;0.88271;1.97008
Im013;12;0-142;0;142;0.00000;336.84279;2.61766;131.04461;0.89540;2.55095
Im013;12;0-143;0;143;0.00000;244.69543;2.25187;38.89725;0.94937;2.21405
Im013;12;0-144;0;144;0.00000;229.62798;3.84075;23.82979;0.95953;3.54670
Im013;12;0-145;0;145;0.00000;221.97854;2.66338;16.18036;0.91730;2.59899
Im013;12;0-146;0;146;0.00000;243.78298;2.68624;37.98480;0.99646;2.41986
Im013;12;0-147;0;147;0.00000;275.53750;2.74340;69.73932;1.01258;2.35805
Im013;12;0-148;0;148;0.00000;244.77143;2.40047;38.97325;0.87606;2.36537
Im013;12;0-149;0;149;0.00000;222.17593;2.46906;16.37774;0.89858;2.42327
Im013;12;0-150;0;150;0.00000;329.07177;2.38904;123.27359;0.89915;2.27152
Im013;12;0-151;0;151;0.00000;225.84267;4.28656;20.04448;0.94125;3.97937
Im013;12;0-152;0;152;0.00000;271.72727;2.38904;65.92909;0.89422;2.35642
Im013;12;0-153;0;153;0.00000;268.74597;2.83484;62.94779;1.07111;2.40026
Im013;12;0-154;0;154;0.00000;243.13393;3.84075;37.33575;0.92225;3.67762
Im013;12;0-155;0;155;0.00000;251.50222;2.57193;45.70404;0.89143;2.46093
Im013;12;0-156;0;156;0.00000;324.99545;2.51478;119.19727;0.99243;2.35068
Im013;12;0-157;0;157;0.00000;216.78486;2.86913;10.98668;0.91434;2.75569
Im013;12;0-158;0;158;0.00000;273.91189;2.59480;68.11371;0.93346;2.44584
Im013;12;0-159;0;159;0.00000;263.38515;4.92668;57.58697;1.03342;4.41905
Im013;12;0-160;0;160;0.00000;264.31098;3.74931;58.51279;0.95713;3.40113
Im013;12;0-161;0;161;0.00000;224.11330;4.64091;18.31512;1.00285;4.15010
Im013;12;0-162;0;162;0.00000;224.11957;2.10327;18.32138;0.80707;2.20447
Im013;12;0-163;0;163;0.00000;237.92411;2.56050;32.12593;0.90875;2.48083
Im013;12;0-164;0;164;0.00000;314.04265;2.41190;108.24447;0.94257;2.23605
Im013;12;0-165;0;165;0.00000;305.27574;3.10918;99.47755;0.98760;2.74633
Im013;12;0-166;0;166;0.00000;238.75000;2.56050;32.95182;0.97298;2.40558
Im013;12;0-167;0;167;0.00000;211.66981;2.42333;5.87163;0.83476;2.48768
Im013;12;0-168;0;168;0.00000;227.57716;3.70358;21.77898;0.93552;3.48132
Im014;13;0-0;0;0;0.00000;231.16959;1.95467;27.71828;0.85909;1.97270
Im014;13;0-1;0;1;0.00000;249.17647;1.74891;45.72516;0.88591;1.67675
Im014;13;0-2;0;2;0.00000;226.42541;2.06898;22.97410;0.93570;1.88325
Im014;13;0-3;0;3;0.00000;267.69406;2.50335;64.24275;0.97357;2.37964
Im014;13;0-4;0;4;0.00000;231.25306;2.80055;27.80175;0.96213;2.62767
Im014;13;0-5;0;5;0.00000;330.82432;1.69176;127.37301;0.80684;1.75140
Im014;13;0-6;0;6;0.00000;229.57516;3.49783;26.12385;0.95332;3.35306
Im014;13;0-7;0;7;0.00000;230.16605;3.09775;26.71474;0.92523;3.03921
Im014;13;0-8;0;8;0.00000;253.92147;2.18329;50.47016;0.87419;2.19055
Im014;13;0-9;0;9;0.00000;301.24303;2.86913;97.79172;0.95020;2.69558
Im014;13;0-10;0;10;0.00000;244.60440;3.12061;41.15309;1.01745;2.83935
Im014;13;0-11;0;11;0.00000;244.18537;2.34332;40.73406;0.88252;2.36180
Im014;13;0-12;0;12;0.00000;233.25532;4.29799;29.80401;0.98083;3.94059
Im014;13;0-13;0;13;0.00000;294.84184;2.24044;91.39053;0.93708;2.16249
Im014;13;0-14;0;14;0.00000;296.45213;2.14899;93.00082;0.77456;2.30129
Im014;13;0-15;0;15;0.00000;234.57143;3.44068;31.12012;0.84227;3.39607
Im014;13;0-16;0;16;0.00000;273.76617;2.29759;70.31486;0.96467;2.14424
Im014;13;0-17;0;17;0.00000;242.73333;2.57193;39.28202;0.92906;2.37046
Im014;13;0-18;0;18;0.00000;398.48110;3.32637;195.02979;0.89384;3.21463
Im014;13;0-19;0;19;0.00000;403.21724;3.31494;199.76593;1.02118;2.99500
Im014;13;0-20;0;20;0.00000;243.16342;2.93772;39.71211;0.95980;2.74048
Im014;13;0-21;0;21;0.00000;263.67097;3.54355;60.21966;0.95263;3.38571
Im014;13;0-22;0;22;0.00000;243.20982;2.56050;39.75851;0.93022;2.54296
Im014;13;0-23;0;23;0.00000;273.55866;2.04612;70.10735;0.93759;1.91913
Im014;13;0-24;0;24;0.00000;343.71260;2.90343;140.26129;0.98706;2.65682
Im014;13;0-25;0;25;0.00000;339.49180;2.78912;136.04049;1.01961;2.49671
Im014;13;0-26;0;26;0.00000;265.27511;2.61766;61.82380;1.00579;2.32605
Im014;13;0-27;0;27;0.00000;244.79424;2.77769;41.34293;0.94438;2.58087
Im014;13;0-28;0;28;0.00000;259.23529;2.33189;55.78398;0.98664;2.18037
Im014;13;0-29;0;29;0.00000;439.16667;1.85179;235.71536;0.87196;1.81390
Im014;13;0-30;0;30;0.00000;271.61494;1.98896;68.16363;0.86348;1.95768
Im014;13;0-31;0;31;0.00000;449.02959;1.93181;245.57828;0.87992;1.88890
Im014;13;0-32;0;32;0.00000;249.43605;1.96610;45.98474;0.87084;1.89456
Im014;13;0-33;0;33;0.00000;226.96379;4.10366;23.51248;0.87486;4.11783
Im014;13;0-34;0;34;0.00000;241.95516;2.54907;38.50385;0.93691;2.47810
Im014;13;0-35;0;35;0.00000;246.78599;2.93772;43.33468;0.95326;2.66563
Im014;13;0-36;0;36;0.00000;241.64364;3.14347;38.19233;0.82047;3.31157
Im014;13;0-37;0;37;0.00000;236.41885;2.18329;32.96754;0.97983;1.97144
Im014;13;0-38;0;38;0.00000;249.72330;2.35475;46.27199;1.00970;2.09582
Im014;13;0-39;0;39;0.00000;251.62234;2.14899;48.17103;0.89028;2.06849
Im014;13;0-40;0;40;0.00000;240.47664;2.44619;37.02533;1.03929;2.15567
Im014;13;0-41;0;41;0.00000;239.28395;2.77769;35.83264;0.94120;2.60905
Im014;13;0-42;0;42;0.00000;211.16296;3.08632;7.71165;0.92903;2.96572
Im014;13;0-43;0;43;0.00000;230.45902;3.48640;27.00771;0.95817;3.26390
Im014;13;0-44;0;44;0.00000;223.79612;2.35475;20.34481;0.99755;2.17926
Im014;13;0-45;0;45;0.00000;231.35678;2.27473;27.90547;0.90378;2.16814
Im014;13;0-46;0;46;0.00000;228.07407;3.08632;24.62276;1.00755;2.76500
Im014;13;0-47;0;47;0.00000;264.78138;2.82341;61.33007;0.89164;2.72093
Im014;13;0-48;0;48;0.00000;233.50262;2.18329;30.05131;0.88155;2.15001
Im014;13;0-49;0;49;0.00000;227.81712;2.93772;24.36581;1.10017;2.47782
Im014;13;0-50;0;50;0.00000;235.55500;2.28616;32.10369;0.92789;2.17730
