Position;PositionIdx;Indices;Frame;Idx;Time;DnaNIntensity;SNR;Area;RecBIntensity;DnaNSpotCount;SpineWidth;SpineLength;BacteriaLineage;NextDivisionFrame;PreviousDivisionFrame;RecBSpotCount
Im007;3;43-49;43;49;86.00000;1.05998e+03;364.02845;3.65786;3.51624e+03;0;0.75830;4.09483;B2;NA;NA;0
Im007;3;43-50;43;50;86.00000;1.15004e+03;454.09168;3.04060;3.47869e+03;0;0.80779;3.31698;C2;NA;NA;0
Im007;3;43-51;43;51;86.00000;1.32915e+03;633.19796;4.10366;3.30038e+03;0;0.70370;4.60479;D2;NA;NA;0
Im007;3;43-52;43;52;86.00000;1.07247e+03;376.52484;2.91486;3.51351e+03;0;0.78973;3.27295;E2;NA;NA;0
Im007;3;43-53;43;53;86.00000;1.07438e+03;378.42627;3.04060;3.26464e+03;0;0.87971;2.97766;F2;NA;NA;0
Im007;3;43-54;43;54;86.00000;1.02253e+03;326.58436;2.18329;3.30117e+03;0;0.88445;2.24186;G2;NA;NA;0
Im007;3;43-55;43;55;86.00000;1.00507e+03;309.11726;2.90343;3.28361e+03;0;0.92402;2.88146;I2;NA;NA;0
Im007;3;43-56;43;56;86.00000;1.06753e+03;371.58235;2.32046;3.31313e+03;0;0.91354;2.33256;J2;NA;NA;0
Im007;3;44-0;44;0;88.00000;988.20096;295.04888;2.38904;3.86120e+03;0;0.84018;2.44642;A;NA;NA;0
Im007;3;44-1;44;1;88.00000;1.35033e+03;657.18126;2.33189;3.86680e+03;0;0.75136;2.62367;B;NA;NA;0
Im007;3;44-2;44;2;88.00000;1.27756e+03;584.41009;2.11470;3.96527e+03;0;0.89038;2.08223;C;NA;NA;0
Im007;3;44-3;44;3;88.00000;1.29562e+03;602.46969;2.20615;4.11716e+03;0;0.77532;2.34638;D;NA;NA;0
Im007;3;44-4;44;4;88.00000;1.20571e+03;512.56005;2.26330;3.58969e+03;0;0.70830;2.52482;E;NA;NA;0
Im007;3;44-5;44;5;88.00000;1.26333e+03;570.17958;4.54947;3.49805e+03;0;0.89636;4.50450;F;NA;NA;0
Im007;3;44-6;44;6;88.00000;1.15806e+03;464.90453;2.42333;3.94600e+03;0;0.91262;2.37142;G;NA;NA;0
Im007;3;44-7;44;7;88.00000;1.08898e+03;395.83153;2.78912;3.56161e+03;0;0.78181;3.05696;I;NA;NA;0
Im007;3;44-8;44;8;88.00000;1.29148e+03;598.32960;2.18329;4.04404e+03;0;0.85632;2.20292;J;NA;NA;0
Im007;3;44-9;44;9;88.00000;1.20073e+03;507.57728;2.49192;4.63759e+03;0;0.90795;2.48201;K;NA;NA;0
Im007;3;44-10;44;10;88.00000;1.14596e+03;452.80913;2.65195;3.61896e+03;0;0.92684;2.57790;L;NA;NA;0
Im007;3;44-11;44;11;88.00000;1.03808e+03;344.92426;2.99487;3.64760e+03;0;0.77328;3.28197;M;NA;NA;0
Im007;3;44-12;44;12;88.00000;1.17715e+03;483.99982;2.70910;3.99135e+03;0;0.89706;2.64655;N;NA;NA;0
Im007;3;44-13;44;13;88.00000;1.22106e+03;527.90763;3.82932;3.77689e+03;1;0.76793;4.33181;O;NA;NA;0
Im007;3;44-14;44;14;88.00000;1.06826e+03;375.11212;5.23531;3.72132e+03;0;0.85435;5.46059;P;NA;NA;0
Im007;3;44-15;44;15;88.00000;1.32565e+03;632.49634;3.96649;3.87152e+03;0;0.82301;4.23663;Q;NA;NA;1
Im007;3;44-16;44;16;88.00000;1.27610e+03;582.94355;4.18368;4.03083e+03;1;0.92185;4.11235;R;NA;NA;0
Im007;3;44-17;44;17;88.00000;1.13150e+03;438.34793;1.73748;3.98571e+03;0;0.67965;2.09115;S;NA;NA;0
Im007;3;44-18;44;18;88.00000;1.06085e+03;367.70173;1.95467;3.77377e+03;0;0.74813;2.16542;U;NA;NA;0
Im007;3;44-19;44;19;88.00000;1.14473e+03;451.58254;2.97201;4.04828e+03;1;0.98754;2.75638;V;NA;NA;1
Im007;3;44-20;44;20;88.00000;1.23844e+03;545.28368;4.09223;3.89516e+03;0;0.84677;4.24178;W;NA;NA;1
Im007;3;44-21;44;21;88.00000;1.14102e+03;447.86967;3.68072;3.71615e+03;0;0.79276;4.07464;X;NA;NA;0
Im007;3;44-22;44;22;88.00000;1.22812e+03;534.97033;5.50965;4.08992e+03;0;0.85915;5.69527;Y;NA;NA;0
Im007;3;44-23;44;23;88.00000;1.03537e+03;342.22031;2.73197;3.84513e+03;0;0.79127;2.99959;Z;NA;NA;0
Im007;3;44-24;44;24;88.00000;1.21909e+03;525.93364;2.80055;3.75860e+03;0;0.87421;2.83448;A1;NA;NA;0
Im007;3;44-25;44;25;88.00000;1.15131e+03;458.15779;1.62318;4.83854e+03;0;0.78441;1.72066;B1;NA;NA;0
Im007;3;44-26;44;26;88.00000;1.26906e+03;575.91073;2.36618;3.88310e+03;0;0.85067;2.42627;C1;NA;NA;0
Im007;3;44-27;44;27;88.00000;1.19606e+03;502.90568;3.76074;3.69873e+03;1;0.82295;4.00758;D1;NA;NA;0
Im007;3;44-28;44;28;88.00000;1.17501e+03;481.86103;2.61766;3.93394e+03;0;0.75812;2.92580;E1;NA;NA;0
Im007;3;44-29;44;29;88.00000;1.12729e+03;434.14103;1.98896;3.83559e+03;0;0.72701;2.28447;F1;NA;NA;0
Im007;3;44-30;44;30;88.00000;926.23333;233.08126;2.74340;3.90659e+03;0;0.89241;2.79531;G1;NA;NA;0
Im007;3;44-31;44;31;88.00000;1.16183e+03;468.68273;3.87505;3.86844e+03;0;0.84512;4.00482;I1;NA;NA;1
Im007;3;44-32;44;32;88.00000;1.20574e+03;512.58322;2.33189;3.89200e+03;0;0.79293;2.54893;J1;NA;NA;0
Im007;3;44-33;44;33;88.00000;1.07559e+03;382.43767;2.67481;3.89744e+03;0;0.73543;3.05257;K1;NA;NA;0
Im007;3;44-34;44;34;88.00000;1.19098e+03;497.82583;2.06898;3.70798e+03;0;0.78046;2.29274;L1;NA;NA;1
Im007;3;44-35;44;35;88.00000;1.10928e+03;416.13229;2.41190;3.92923e+03;0;0.74491;2.76898;M1;NA;NA;0
Im007;3;44-36;44;36;88.00000;1.13590e+03;442.74516;2.89200;3.67581e+03;0;0.81671;3.06447;N1;NA;NA;0
Im007;3;44-37;44;37;88.00000;1.13767e+03;444.52272;2.81198;3.92152e+03;0;0.90054;2.82679;O1;NA;NA;0
Im007;3;44-38;44;38;88.00000;1.17872e+03;485.56567;1.41742;3.94167e+03;0;0.66449;1.64628;P1;NA;NA;0
Im007;3;44-39;44;39;88.00000;1.29057e+03;597.41410;3.10918;3.69071e+03;0;0.84111;3.25983;Q1;NA;NA;0
Im007;3;44-40;44;40;88.00000;1.16326e+03;470.10983;2.88057;3.59231e+03;0;0.79070;3.16774;R1;NA;NA;0
Im007;3;44-41;44;41;88.00000;1.14587e+03;452.71943;2.04612;3.55568e+03;0;0.66443;2.58594;S1;NA;NA;0
Im007;3;44-42;44;42;88.00000;1.20868e+03;515.52676;1.56602;3.77462e+03;0;0.77322;1.70735;U1;NA;NA;0
Im007;3;44-43;44;43;88.00000;1.28844e+03;595.28482;3.53212;3.92002e+03;0;0.89364;3.46588;V1;NA;NA;0
Im007;3;44-44;44;44;88.00000;1.31923e+03;626.08169;3.52069;3.76279e+03;0;0.86115;3.61554;W1;NA;NA;0
Im007;3;44-45;44;45;88.00000;1.14234e+03;449.18364;6.40126;3.48380e+03;0;0.83370;6.81917;X1;NA;NA;1
Im007;3;44-46;44;46;88.00000;1.18257e+03;489.42105;2.89200;3.40781e+03;0;0.75079;3.31115;Y1;NA;NA;0
Im007;3;44-47;44;47;88.00000;1.12496e+03;431.81005;3.01774;3.44589e+03;0;0.80848;3.26608;Z1;NA;NA;0
Im007;3;44-48;44;48;88.00000;1.19726e+03;504.11193;2.85770;3.59619e+03;0;0.84122;2.98020;A2;NA;NA;0
Im007;3;44-49;44;49;88.00000;1.08535e+03;392.19793;3.65786;3.48861e+03;0;0.75830;4.09483;B2;NA;NA;0
Im007;3;44-50;44;50;88.00000;1.18055e+03;487.40056;3.04060;3.47889e+03;0;0.80779;3.31698;C2;NA;NA;0
Im007;3;44-51;44;51;88.00000;1.34745e+03;654.29918;4.10366;3.26434e+03;0;0.70370;4.60479;D2;NA;NA;0
Im007;3;44-52;44;52;88.00000;1.09057e+03;397.41655;2.91486;3.52809e+03;1;0.78973;3.27295;E2;NA;NA;0
Im007;3;44-53;44;53;88.00000;1.09346e+03;400.31033;3.04060;3.27550e+03;0;0.87971;2.97766;F2;NA;NA;0
Im007;3;44-54;44;54;88.00000;1.02083e+03;327.68039;2.18329;3.31740e+03;0;0.88445;2.24186;G2;NA;NA;0
Im007;3;44-55;44;55;88.00000;1.01159e+03;318.44241;2.90343;3.27825e+03;0;0.92402;2.88146;I2;NA;NA;0
Im007;3;44-56;44;56;88.00000;1.06412e+03;370.97108;2.32046;3.31854e+03;0;0.91354;2.33256;J2;NA;NA;0
Im007;3;45-0;45;0;90.00000;973.30622;282.59967;2.38904;3.82154e+03;0;0.84018;2.44642;A;NA;NA;0
Im007;3;45-1;45;1;90.00000;1.26688e+03;576.17581;2.33189;3.83586e+03;0;0.75136;2.62367;B;NA;NA;0
Im007;3;45-2;45;2;90.00000;1.20811e+03;517.40156;2.11470;3.93449e+03;0;0.89038;2.08223;C;NA;NA;0
Im007;3;45-3;45;3;90.00000;1.21933e+03;528.61988;2.20615;4.11236e+03;0;0.77532;2.34638;D;NA;NA;0
Im007;3;45-4;45;4;90.00000;1.13129e+03;440.58638;2.26330;3.57394e+03;0;0.70830;2.52482;E;NA;NA;0
Im007;3;45-5;45;5;90.00000;1.19300e+03;502.29345;4.54947;3.48583e+03;0;0.89636;4.50450;F;NA;NA;0
Im007;3;45-6;45;6;90.00000;1.12953e+03;438.82175;2.42333;3.92794e+03;0;0.91262;2.37142;G;NA;NA;0
Im007;3;45-7;45;7;90.00000;1.02055e+03;329.84673;2.78912;3.57146e+03;0;0.78181;3.05696;I;NA;NA;1
Im007;3;45-8;45;8;90.00000;1.22512e+03;534.41387;2.18329;3.97058e+03;0;0.85632;2.20292;J;NA;NA;0
Im007;3;45-9;45;9;90.00000;1.16963e+03;478.92189;2.49192;4.58411e+03;1;0.90795;2.48201;K;NA;NA;0
Im007;3;45-10;45;10;90.00000;1.13319e+03;442.47880;2.65195;3.64530e+03;0;0.92684;2.57790;L;NA;NA;1
Im007;3;45-11;45;11;90.00000;1.05381e+03;363.10261;2.99487;3.64548e+03;1;0.77328;3.28197;M;NA;NA;1
Im007;3;45-12;45;12;90.00000;1.14475e+03;454.04451;2.70910;3.89656e+03;0;0.89706;2.64655;N;NA;NA;0
Im007;3;45-13;45;13;90.00000;1.18032e+03;489.60987;3.82932;3.82648e+03;0;0.76793;4.33181;O;NA;NA;0
Im007;3;45-14;45;14;90.00000;1.04069e+03;349.98123;5.23531;3.74424e+03;0;0.85435;5.46059;P;NA;NA;0
Im007;3;45-15;45;15;90.00000;1.26115e+03;570.44043;3.96649;3.93530e+03;1;0.82301;4.23663;Q;NA;NA;1
Im007;3;45-16;45;16;90.00000;1.21155e+03;520.84536;4.18368;4.00236e+03;0;0.92185;4.11235;R;NA;NA;0
Im007;3;45-17;45;17;90.00000;1.05288e+03;362.16845;1.73748;3.99034e+03;0;0.67965;2.09115;S;NA;NA;0
Im007;3;45-18;45;18;90.00000;1.01904e+03;328.32854;1.95467;3.72082e+03;0;0.74813;2.16542;U;NA;NA;0
Im007;3;45-19;45;19;90.00000;1.11023e+03;419.52422;2.97201;4.09518e+03;0;0.98754;2.75638;V;NA;NA;1
Im007;3;45-20;45;20;90.00000;1.16482e+03;474.11189;4.09223;3.92222e+03;0;0.84677;4.24178;W;NA;NA;1
Im007;3;45-21;45;21;90.00000;1.09715e+03;406.44252;3.68072;3.69013e+03;0;0.79276;4.07464;X;NA;NA;0
Im007;3;45-22;45;22;90.00000;1.16162e+03;470.91171;5.50965;4.06677e+03;1;0.85915;5.69527;Y;NA;NA;0
Im007;3;45-23;45;23;90.00000;995.25941;304.55287;2.73197;3.91291e+03;0;0.79127;2.99959;Z;NA;NA;0
Im007;3;45-24;45;24;90.00000;1.19474e+03;504.03223;2.80055;3.76930e+03;0;0.87421;2.83448;A1;NA;NA;0
Im007;3;45-25;45;25;90.00000;1.11695e+03;426.24416;1.62318;5.07135e+03;1;0.78441;1.72066;B1;NA;NA;1
Im007;3;45-26;45;26;90.00000;1.20914e+03;518.43838;2.36618;3.88171e+03;0;0.85067;2.42627;C1;NA;NA;0
Im007;3;45-27;45;27;90.00000;1.16581e+03;475.09892;3.76074;3.70583e+03;0;0.82295;4.00758;D1;NA;NA;0
Im007;3;45-28;45;28;90.00000;1.13504e+03;444.33275;2.61766;3.89328e+03;1;0.75812;2.92580;E1;NA;NA;0
Im007;3;45-29;45;29;90.00000;1.11297e+03;422.25897;1.98896;3.91178e+03;0;0.72701;2.28447;F1;NA;NA;1
Im007;3;45-30;45;30;90.00000;912.90000;222.19345;2.74340;3.88706e+03;1;0.89241;2.79531;G1;NA;NA;0
Im007;3;45-31;45;31;90.00000;1.13738e+03;446.67398;3.87505;3.93153e+03;1;0.84512;4.00482;I1;NA;NA;1
Im007;3;45-32;45;32;90.00000;1.15680e+03;466.09737;2.33189;3.93611e+03;0;0.79293;2.54893;J1;NA;NA;0
Im007;3;45-33;45;33;90.00000;1.06656e+03;375.84901;2.67481;3.92209e+03;1;0.73543;3.05257;K1;NA;NA;0
Im007;3;45-34;45;34;90.00000;1.17086e+03;480.14981;2.06898;3.73512e+03;0;0.78046;2.29274;L1;NA;NA;0
Im007;3;45-35;45;35;90.00000;1.07739e+03;386.68682;2.41190;3.94186e+03;0;0.74491;2.76898;M1;NA;NA;0
Im007;3;45-36;45;36;90.00000;1.10684e+03;416.13535;2.89200;3.68670e+03;0;0.81671;3.06447;N1;NA;NA;0
Im007;3;45-37;45;37;90.00000;1.09825e+03;407.54142;2.81198;3.90268e+03;0;0.90054;2.82679;O1;NA;NA;0
Im007;3;45-38;45;38;90.00000;1.12758e+03;436.87410;1.41742;4.00675e+03;0;0.66449;1.64628;P1;NA;NA;0
Im007;3;45-39;45;39;90.00000;1.21363e+03;522.91845;3.10918;3.66496e+03;0;0.84111;3.25983;Q1;NA;NA;0
Im007;3;45-40;45;40;90.00000;1.13088e+03;440.17837;2.88057;3.56214e+03;0;0.79070;3.16774;R1;NA;NA;0
Im007;3;45-41;45;41;90.00000;1.15642e+03;465.71803;2.04612;3.59107e+03;0;0.66443;2.58594;S1;NA;NA;0
Im007;3;45-42;45;42;90.00000;1.18858e+03;497.87009;1.56602;3.77912e+03;0;0.77322;1.70735;U1;NA;NA;0
Im007;3;45-43;45;43;90.00000;1.22966e+03;538.95688;3.53212;3.95800e+03;1;0.89364;3.46588;V1;NA;NA;1
Im007;3;45-44;45;44;90.00000;1.26182e+03;571.11813;3.52069;3.77299e+03;1;0.86115;3.61554;W1;NA;NA;0
Im007;3;45-45;45;45;90.00000;1.10543e+03;414.72560;6.40126;3.48906e+03;1;0.83370;6.81917;X1;NA;NA;1
Im007;3;45-46;45;46;90.00000;1.11830e+03;427.58990;2.89200;3.36734e+03;0;0.75079;3.31115;Y1;NA;NA;0
Im007;3;45-47;45;47;90.00000;1.08098e+03;390.27073;3.01774;3.51937e+03;0;0.80848;3.26608;Z1;NA;NA;0
Im007;3;45-48;45;48;90.00000;1.14311e+03;452.40145;2.85770;3.61452e+03;0;0.84122;2.98020;A2;NA;NA;0
Im007;3;45-49;45;49;90.00000;1.05463e+03;363.92158;3.65786;3.43690e+03;2;0.75830;4.09483;B2;NA;NA;0
Im007;3;45-50;45;50;90.00000;1.12758e+03;436.87240;3.04060;3.47984e+03;0;0.80779;3.31698;C2;NA;NA;0
Im007;3;45-51;45;51;90.00000;1.28181e+03;591.10682;4.10366;3.34006e+03;0;0.70370;4.60479;D2;NA;NA;0
Im007;3;45-52;45;52;90.00000;1.06642e+03;375.71306;2.91486;3.50527e+03;1;0.78973;3.27295;E2;NA;NA;0
Im007;3;45-53;45;53;90.00000;1.08130e+03;390.59796;3.04060;3.24118e+03;0;0.87971;2.97766;F2;NA;NA;0
Im007;3;45-54;45;54;90.00000;992.65445;301.94790;2.18329;3.37596e+03;0;0.88445;2.24186;G2;NA;NA;0
Im007;3;45-55;45;55;90.00000;953.65748;262.95093;2.90343;3.29154e+03;1;0.92402;2.88146;I2;NA;NA;0
Im007;3;45-56;45;56;90.00000;1.05447e+03;363.76636;2.32046;3.29238e+03;0;0.91354;2.33256;J2;NA;NA;0
Im007;3;46-0;46;0;92.00000;992.00957;302.57033;2.38904;3.85487e+03;0;0.84018;2.44642;A;NA;NA;0
Im007;3;46-1;46;1;92.00000;1.30742e+03;617.97743;2.33189;3.81904e+03;0;0.75136;2.62367;B;NA;NA;0
Im007;3;46-2;46;2;92.00000;1.24546e+03;556.02022;2.11470;3.95057e+03;1;0.89038;2.08223;C;NA;NA;0
Im007;3;46-3;46;3;92.00000;1.23167e+03;542.22915;2.20615;4.03370e+03;0;0.77532;2.34638;D;NA;NA;0
Im007;3;46-4;46;4;92.00000;1.14429e+03;454.85369;2.26330;3.55639e+03;0;0.70830;2.52482;E;NA;NA;0
Im007;3;46-5;46;5;92.00000;1.21650e+03;527.06327;4.54947;3.50174e+03;2;0.89636;4.50450;F;NA;NA;0
Im007;3;46-6;46;6;92.00000;1.15612e+03;466.67868;2.42333;3.91596e+03;0;0.91262;2.37142;G;NA;NA;0
Im007;3;46-7;46;7;92.00000;1.06768e+03;378.23699;2.78912;3.56952e+03;0;0.78181;3.05696;I;NA;NA;1
Im007;3;46-8;46;8;92.00000;1.23064e+03;541.20474;2.18329;4.02999e+03;1;0.85632;2.20292;J;NA;NA;0
Im007;3;46-9;46;9;92.00000;1.19610e+03;506.65709;2.49192;4.67806e+03;1;0.90795;2.48201;K;NA;NA;0
Im007;3;46-10;46;10;92.00000;1.15781e+03;468.36679;2.65195;3.63571e+03;0;0.92684;2.57790;L;NA;NA;1
Im007;3;46-11;46;11;92.00000;1.06545e+03;376.01114;2.99487;3.68569e+03;1;0.77328;3.28197;M;NA;NA;0
Im007;3;46-12;46;12;92.00000;1.18938e+03;499.93629;2.70910;3.94132e+03;0;0.89706;2.64655;N;NA;NA;0
Im007;3;46-13;46;13;92.00000;1.18671e+03;497.27121;3.82932;3.82778e+03;0;0.76793;4.33181;O;NA;NA;1
Im007;3;46-14;46;14;92.00000;1.03981e+03;350.36644;5.23531;3.73835e+03;0;0.85435;5.46059;P;NA;NA;0
Im007;3;46-15;46;15;92.00000;1.29902e+03;609.57805;3.96649;3.88974e+03;1;0.82301;4.23663;Q;NA;NA;1
Im007;3;46-16;46;16;92.00000;1.20294e+03;513.50338;4.18368;4.01043e+03;0;0.92185;4.11235;R;NA;NA;0
Im007;3;46-17;46;17;92.00000;1.06572e+03;376.27787;1.73748;3.95339e+03;0;0.67965;2.09115;S;NA;NA;1
Im007;3;46-18;46;18;92.00000;1.05535e+03;365.91164;1.95467;3.66691e+03;1;0.74813;2.16542;U;NA;NA;0
Im007;3;46-19;46;19;92.00000;1.10742e+03;417.98384;2.97201;4.02971e+03;0;0.98754;2.75638;V;NA;NA;1
Im007;3;46-20;46;20;92.00000;1.19401e+03;504.56914;4.09223;3.80520e+03;0;0.84677;4.24178;W;NA;NA;1
Im007;3;46-21;46;21;92.00000;1.10642e+03;416.97691;3.68072;3.69685e+03;0;0.79276;4.07464;X;NA;NA;0
Im007;3;46-22;46;22;92.00000;1.20056e+03;511.11678;5.50965;4.00086e+03;1;0.85915;5.69527;Y;NA;NA;0
Im007;3;46-23;46;23;92.00000;1.00203e+03;312.59005;2.73197;3.91590e+03;1;0.79127;2.99959;Z;NA;NA;0
Im007;3;46-24;46;24;92.00000;1.21391e+03;524.46688;2.80055;3.76014e+03;1;0.87421;2.83448;A1;NA;NA;0
Im007;3;46-25;46;25;92.00000;1.12975e+03;440.30724;1.62318;5.03470e+03;0;0.78441;1.72066;B1;NA;NA;1
Im007;3;46-26;46;26;92.00000;1.22599e+03;536.54627;2.36618;3.90712e+03;0;0.85067;2.42627;C1;NA;NA;1
Im007;3;46-27;46;27;92.00000;1.17993e+03;490.49389;3.76074;3.69724e+03;1;0.82295;4.00758;D1;NA;NA;0
Im007;3;46-28;46;28;92.00000;1.13783e+03;448.39482;2.61766;3.90466e+03;0;0.75812;2.92580;E1;NA;NA;0
Im007;3;46-29;46;29;92.00000;1.13721e+03;447.76766;1.98896;3.86374e+03;0;0.72701;2.28447;F1;NA;NA;0
Im007;3;46-30;46;30;92.00000;939.17083;249.73159;2.74340;3.90669e+03;0;0.89241;2.79531;G1;NA;NA;0
Im007;3;46-31;46;31;92.00000;1.15012e+03;460.68465;3.87505;3.90748e+03;0;0.84512;4.00482;I1;NA;NA;1
Im007;3;46-32;46;32;92.00000;1.16436e+03;474.92351;2.33189;3.84880e+03;0;0.79293;2.54893;J1;NA;NA;0
Im007;3;46-33;46;33;92.00000;1.07632e+03;386.88555;2.67481;3.91444e+03;1;0.73543;3.05257;K1;NA;NA;0
Im007;3;46-34;46;34;92.00000;1.18031e+03;490.87568;2.06898;3.70839e+03;0;0.78046;2.29274;L1;NA;NA;0
Im007;3;46-35;46;35;92.00000;1.09482e+03;405.38540;2.41190;3.95628e+03;0;0.74491;2.76898;M1;NA;NA;0
Im007;3;46-36;46;36;92.00000;1.11377e+03;424.32756;2.89200;3.65227e+03;0;0.81671;3.06447;N1;NA;NA;0
Im007;3;46-37;46;37;92.00000;1.09999e+03;410.55263;2.81198;3.95322e+03;0;0.90054;2.82679;O1;NA;NA;0
Im007;3;46-38;46;38;92.00000;1.14658e+03;457.14141;1.41742;4.04202e+03;0;0.66449;1.64628;P1;NA;NA;0
Im007;3;46-39;46;39;92.00000;1.24046e+03;551.01664;3.10918;3.69922e+03;0;0.84111;3.25983;Q1;NA;NA;0
Im007;3;46-40;46;40;92.00000;1.14798e+03;458.54092;2.88057;3.56984e+03;0;0.79070;3.16774;R1;NA;NA;0
Im007;3;46-41;46;41;92.00000;1.17980e+03;490.35964;2.04612;3.59947e+03;0;0.66443;2.58594;S1;NA;NA;0
Im007;3;46-42;46;42;92.00000;1.21377e+03;524.32718;1.56602;3.68897e+03;0;0.77322;1.70735;U1;NA;NA;0
Im007;3;46-43;46;43;92.00000;1.23708e+03;547.64490;3.53212;4.00740e+03;1;0.89364;3.46588;V1;NA;NA;0
Im007;3;46-44;46;44;92.00000;1.28779e+03;598.34972;3.52069;3.79358e+03;1;0.86115;3.61554;W1;NA;NA;0
Im007;3;46-45;46;45;92.00000;1.12536e+03;435.92505;6.40126;3.44730e+03;0;0.83370;6.81917;X1;NA;NA;1
Im007;3;46-46;46;46;92.00000;1.10410e+03;414.65957;2.89200;3.55338e+03;0;0.75079;3.31115;Y1;NA;NA;0
Im007;3;46-47;46;47;92.00000;1.10333e+03;413.89031;3.01774;3.49786e+03;0;0.80848;3.26608;Z1;NA;NA;0
Im007;3;46-48;46;48;92.00000;1.18754e+03;498.09676;2.85770;3.58108e+03;0;0.84122;2.98020;A2;NA;NA;0
Im007;3;46-49;46;49;92.00000;1.07103e+03;381.58576;3.65786;3.44462e+03;0;0.75830;4.09483;B2;NA;NA;1
Im007;3;46-50;46;50;92.00000;1.17782e+03;488.37655;3.04060;3.46529e+03;0;0.80779;3.31698;C2;NA;NA;0
Im007;3;46-51;46;51;92.00000;1.34823e+03;658.79196;4.10366;3.30450e+03;1;0.70370;4.60479;D2;NA;NA;0
Im007;3;46-52;46;52;92.00000;1.08582e+03;396.38429;2.91486;3.47897e+03;0;0.78973;3.27295;E2;NA;NA;0
Im007;3;46-53;46;53;92.00000;1.09553e+03;406.09084;3.04060;3.28553e+03;0;0.87971;2.97766;F2;NA;NA;0
Im007;3;46-54;46;54;92.00000;1.01618e+03;326.73877;2.18329;3.38596e+03;0;0.88445;2.24186;G2;NA;NA;0
Im007;3;46-55;46;55;92.00000;987.08661;297.64737;2.90343;3.25596e+03;0;0.92402;2.88146;I2;NA;NA;0
Im007;3;46-56;46;56;92.00000;1.06145e+03;372.01396;2.32046;3.28885e+03;0;0.91354;2.33256;J2;NA;NA;0
Im007;3;47-0;47;0;94.00000;950.62201;256.79342;2.38904;3.82456e+03;0;0.84018;2.44642;A;NA;NA;0
Im007;3;47-1;47;1;94.00000;1.26202e+03;568.19101;2.33189;3.86104e+03;0;0.75136;2.62367;B;NA;NA;0
Im007;3;47-2;47;2;94.00000;1.20128e+03;507.45249;2.11470;3.89146e+03;0;0.89038;2.08223;C;NA;NA;0
Im007;3;47-3;47;3;94.00000;1.15012e+03;456.29058;2.20615;4.00636e+03;0;0.77532;2.34638;D;NA;NA;0
Im007;3;47-4;47;4;94.00000;1.09475e+03;400.91888;2.26330;3.58525e+03;0;0.70830;2.52482;E;NA;NA;0
Im007;3;47-5;47;5;94.00000;1.16597e+03;472.14377;4.54947;3.53310e+03;0;0.89636;4.50450;F;NA;NA;1
Im007;3;47-6;47;6;94.00000;1.10525e+03;411.42612;2.42333;3.91649e+03;0;0.91262;2.37142;G;NA;NA;0
Im007;3;47-7;47;7;94.00000;1.01340e+03;319.57305;2.78912;3.58068e+03;0;0.78181;3.05696;I;NA;NA;1
Im007;3;47-8;47;8;94.00000;1.17806e+03;484.22900;2.18329;4.05578e+03;0;0.85632;2.20292;J;NA;NA;0
Im007;3;47-9;47;9;94.00000;1.15370e+03;459.87324;2.49192;4.74837e+03;0;0.90795;2.48201;K;NA;NA;0
Im007;3;47-10;47;10;94.00000;1.10431e+03;410.48606;2.65195;3.58763e+03;0;0.92684;2.57790;L;NA;NA;0
Im007;3;47-11;47;11;94.00000;1.00494e+03;311.11415;2.99487;3.65623e+03;0;0.77328;3.28197;M;NA;NA;0
Im007;3;47-12;47;12;94.00000;1.11806e+03;424.23048;2.70910;3.92991e+03;0;0.89706;2.64655;N;NA;NA;0
Im007;3;47-13;47;13;94.00000;1.13793e+03;444.10573;3.82932;3.82205e+03;0;0.76793;4.33181;O;NA;NA;1
Im007;3;47-14;47;14;94.00000;998.10480;304.27621;5.23531;3.72299e+03;2;0.85435;5.46059;P;NA;NA;1
Im007;3;47-15;47;15;94.00000;1.22115e+03;527.32414;3.96649;3.89598e+03;0;0.82301;4.23663;Q;NA;NA;1
Im007;3;47-16;47;16;94.00000;1.17472e+03;480.89545;4.18368;3.98337e+03;0;0.92185;4.11235;R;NA;NA;0
Im007;3;47-17;47;17;94.00000;1.06116e+03;367.33588;1.73748;3.95831e+03;0;0.67965;2.09115;S;NA;NA;1
Im007;3;47-18;47;18;94.00000;1.00991e+03;316.07784;1.95467;3.71985e+03;1;0.74813;2.16542;U;NA;NA;0
Im007;3;47-19;47;19;94.00000;1.07076e+03;376.93294;2.97201;4.03467e+03;1;0.98754;2.75638;V;NA;NA;1
Im007;3;47-20;47;20;94.00000;1.14503e+03;451.19655;4.09223;3.84781e+03;1;0.84677;4.24178;W;NA;NA;2
Im007;3;47-21;47;21;94.00000;1.05631e+03;362.48507;3.68072;3.73674e+03;1;0.79276;4.07464;X;NA;NA;0
Im007;3;47-22;47;22;94.00000;1.12544e+03;431.61331;5.50965;4.03135e+03;0;0.85915;5.69527;Y;NA;NA;2
Im007;3;47-23;47;23;94.00000;958.17573;264.34714;2.73197;3.85323e+03;0;0.79127;2.99959;Z;NA;NA;0
Im007;3;47-24;47;24;94.00000;1.16621e+03;472.38365;2.80055;3.75265e+03;0;0.87421;2.83448;A1;NA;NA;0
Im007;3;47-25;47;25;94.00000;1.09254e+03;398.71366;1.62318;4.80023e+03;0;0.78441;1.72066;B1;NA;NA;1
