Position;PositionIdx;Indices;Frame;Idx;Time;DnaNIntensity;SNR;Area;RecBIntensity;DnaNSpotCount;SpineWidth;SpineLength;BacteriaLineage;NextDivisionFrame;PreviousDivisionFrame;RecBSpotCount
Im012;10;0-14;0;14;1.69332e+12;1.65139e+03;1.00522e+03;2.30902;3.25572e+03;2;0.78020;2.53869;P;NA;NA;0
Im012;10;0-15;0;15;1.69332e+12;1.40681e+03;760.64015;2.49192;3.59577e+03;1;0.86311;2.56158;Q;NA;NA;0
Im012;10;0-16;0;16;1.69332e+12;1.85019e+03;1.20402e+03;1.96610;3.70721e+03;1;0.78163;2.16136;R;NA;NA;0
Im012;10;0-17;0;17;1.69332e+12;1.98766e+03;1.34149e+03;1.85179;3.28538e+03;2;0.79363;1.98553;S;NA;NA;0
Im012;10;0-18;0;18;1.69332e+12;1.42320e+03;777.03606;2.81198;3.21338e+03;1;0.86643;2.94243;U;NA;NA;1
Im012;10;0-19;0;19;1.69332e+12;1.58474e+03;938.57434;2.69767;3.16556e+03;3;0.89314;2.68965;V;NA;NA;0
Im012;10;0-20;0;20;1.69332e+12;2.19376e+03;1.54759e+03;3.49783;3.12780e+03;2;0.76615;3.76744;W;NA;NA;0
Im012;10;0-21;0;21;1.69332e+12;2.20981e+03;1.56364e+03;3.85219;3.43904e+03;1;0.93900;3.60449;X;NA;NA;0
Im012;10;0-22;0;22;1.69332e+12;1.56692e+03;920.75622;2.68624;3.02651e+03;1;0.87111;2.75501;Y;NA;NA;0
Im012;10;0-23;0;23;1.69332e+12;1.51282e+03;866.64914;2.24044;3.54725e+03;2;0.83641;2.38882;Z;NA;NA;1
Im012;10;0-24;0;24;1.69332e+12;1.89585e+03;1.24968e+03;3.73788;3.23467e+03;1;0.92348;3.66873;A1;NA;NA;1
Im012;10;0-25;0;25;1.69332e+12;2.84193e+03;2.19576e+03;3.79503;3.14302e+03;3;0.76422;4.25866;B1;NA;NA;0
Im012;10;0-26;0;26;1.69332e+12;1.73594e+03;1.08977e+03;2.52621;2.99014e+03;2;0.88295;2.57565;C1;NA;NA;1
Im012;10;1-0;1;0;0.00000;1.48734e+03;839.48753;2.08041;2.65590e+03;0;0.86136;2.15780;A;NA;NA;0
Im012;10;1-1;1;1;0.00000;1.42888e+03;781.02871;2.12613;2.80977e+03;0;0.88181;2.14982;B;NA;NA;1
Im012;10;1-2;1;2;0.00000;1.75288e+03;1.10504e+03;4.34371;3.17691e+03;1;0.84690;4.39629;C;NA;NA;0
Im012;10;1-3;1;3;0.00000;2.20457e+03;1.55672e+03;2.42333;3.26108e+03;0;0.86986;2.49332;D;NA;NA;0
Im012;10;1-4;1;4;0.00000;1.85608e+03;1.20823e+03;2.08041;2.58705e+03;0;0.74354;2.37272;E;NA;NA;0
Im012;10;1-5;1;5;0.00000;1.69580e+03;1.04796e+03;2.34332;3.06550e+03;0;0.84029;2.46704;F;NA;NA;0
Im012;10;1-6;1;6;0.00000;2.26536e+03;1.61751e+03;2.44619;3.25365e+03;0;0.84575;2.56183;G;NA;NA;0
Im012;10;1-7;1;7;0.00000;1.54057e+03;892.72082;3.84075;3.19650e+03;0;0.88800;3.73287;I;NA;NA;0
Im012;10;1-8;1;8;0.00000;1.59098e+03;943.12805;3.76074;3.01011e+03;1;0.87655;3.87982;J;NA;NA;1
Im012;10;1-9;1;9;0.00000;1.45910e+03;811.25603;3.74931;2.85060e+03;1;0.90054;3.73726;K;NA;NA;0
Im012;10;1-10;1;10;0.00000;1.81244e+03;1.16459e+03;2.05755;2.91031e+03;0;0.78203;2.21143;L;NA;NA;0
Im012;10;1-11;1;11;0.00000;1.96472e+03;1.31687e+03;2.46906;3.11432e+03;0;0.77859;2.76618;M;NA;NA;0
Im012;10;1-12;1;12;0.00000;1.40971e+03;761.86289;2.17186;3.06299e+03;0;0.80987;2.27271;N;NA;NA;1
Im012;10;1-13;1;13;0.00000;1.68732e+03;1.03947e+03;1.96610;2.66719e+03;0;0.87661;1.94463;O;NA;NA;0
Im012;10;1-14;1;14;0.00000;1.55747e+03;909.61771;2.30902;2.77335e+03;0;0.78020;2.53869;P;NA;NA;0
Im012;10;1-15;1;15;0.00000;1.37783e+03;729.98264;2.49192;3.07494e+03;1;0.86311;2.56158;Q;NA;NA;0
Im012;10;1-16;1;16;0.00000;1.71902e+03;1.07118e+03;1.96610;3.23013e+03;0;0.78163;2.16136;R;NA;NA;0
Im012;10;1-17;1;17;0.00000;1.85262e+03;1.20477e+03;1.85179;2.78212e+03;0;0.79363;1.98553;S;NA;NA;0
Im012;10;1-18;1;18;0.00000;1.34964e+03;701.79058;2.81198;2.77140e+03;0;0.86643;2.94243;U;NA;NA;1
Im012;10;1-19;1;19;0.00000;1.46410e+03;816.25406;2.69767;2.69772e+03;0;0.89314;2.68965;V;NA;NA;0
Im012;10;1-20;1;20;0.00000;2.02889e+03;1.38104e+03;3.49783;2.68906e+03;2;0.76615;3.76744;W;NA;NA;0
Im012;10;1-21;1;21;0.00000;2.09463e+03;1.44678e+03;3.85219;2.92650e+03;0;0.93900;3.60449;X;NA;NA;0
Im012;10;1-22;1;22;0.00000;1.44761e+03;799.76513;2.68624;2.64007e+03;0;0.87111;2.75501;Y;NA;NA;0
Im012;10;1-23;1;23;0.00000;1.40238e+03;754.52992;2.24044;3.07891e+03;0;0.83641;2.38882;Z;NA;NA;1
Im012;10;1-24;1;24;0.00000;1.77779e+03;1.12994e+03;3.73788;2.81308e+03;0;0.92348;3.66873;A1;NA;NA;1
Im012;10;1-25;1;25;0.00000;2.59297e+03;1.94512e+03;3.79503;2.63927e+03;0;0.76422;4.25866;B1;NA;NA;0
Im012;10;1-26;1;26;0.00000;1.63276e+03;984.91255;2.52621;2.51500e+03;0;0.88295;2.57565;C1;NA;NA;0
Im012;10;2-0;2;0;0.00000;1.56040e+03;908.88059;2.08041;3.12091e+03;0;0.86136;2.15780;A;NA;NA;0
Im012;10;2-1;2;1;0.00000;1.52970e+03;878.17841;2.12613;3.29555e+03;0;0.88181;2.14982;B;NA;NA;1
Im012;10;2-2;2;2;0.00000;1.80177e+03;1.15025e+03;4.34371;3.72812e+03;0;0.84690;4.39629;C;NA;NA;0
Im012;10;2-3;2;3;0.00000;2.25535e+03;1.60383e+03;2.42333;3.69408e+03;0;0.86986;2.49332;D;NA;NA;0
Im012;10;2-4;2;4;0.00000;1.86838e+03;1.21686e+03;2.08041;3.01381e+03;0;0.74354;2.37272;E;NA;NA;0
Im012;10;2-5;2;5;0.00000;1.69166e+03;1.04014e+03;2.34332;3.55733e+03;0;0.84029;2.46704;F;NA;NA;0
Im012;10;2-6;2;6;0.00000;2.32447e+03;1.67295e+03;2.44619;3.74990e+03;0;0.84575;2.56183;G;NA;NA;0
Im012;10;2-7;2;7;0.00000;1.59055e+03;939.03306;3.84075;3.74676e+03;0;0.88800;3.73287;I;NA;NA;0
Im012;10;2-8;2;8;0.00000;1.67201e+03;1.02049e+03;3.76074;3.50696e+03;0;0.87655;3.87982;J;NA;NA;1
Im012;10;2-9;2;9;0.00000;1.50360e+03;852.07705;3.74931;3.34358e+03;0;0.90054;3.73726;K;NA;NA;0
Im012;10;2-10;2;10;0.00000;1.84121e+03;1.18969e+03;2.05755;3.22303e+03;0;0.78203;2.21143;L;NA;NA;0
Im012;10;2-11;2;11;0.00000;1.97715e+03;1.32563e+03;2.46906;3.52050e+03;0;0.77859;2.76618;M;NA;NA;0
Im012;10;2-12;2;12;0.00000;1.45866e+03;807.13738;2.17186;3.64297e+03;0;0.80987;2.27271;N;NA;NA;1
Im012;10;2-13;2;13;0.00000;1.82203e+03;1.17051e+03;1.96610;3.25214e+03;0;0.87661;1.94463;O;NA;NA;0
Im012;10;2-14;2;14;0.00000;1.59950e+03;947.97454;2.30902;3.25226e+03;0;0.78020;2.53869;P;NA;NA;0
Im012;10;2-15;2;15;0.00000;1.39112e+03;739.60334;2.49192;3.55086e+03;0;0.86311;2.56158;Q;NA;NA;0
Im012;10;2-16;2;16;0.00000;1.77738e+03;1.12586e+03;1.96610;3.78063e+03;0;0.78163;2.16136;R;NA;NA;0
Im012;10;2-17;2;17;0.00000;1.90718e+03;1.25566e+03;1.85179;3.23425e+03;1;0.79363;1.98553;S;NA;NA;0
Im012;10;2-18;2;18;0.00000;1.39918e+03;747.66241;2.81198;3.25016e+03;0;0.86643;2.94243;U;NA;NA;1
Im012;10;2-19;2;19;0.00000;1.47617e+03;824.64474;2.69767;3.19214e+03;0;0.89314;2.68965;V;NA;NA;0
Im012;10;2-20;2;20;0.00000;2.11003e+03;1.45851e+03;3.49783;3.15128e+03;1;0.76615;3.76744;W;NA;NA;0
Im012;10;2-21;2;21;0.00000;2.19175e+03;1.54023e+03;3.85219;3.37807e+03;0;0.93900;3.60449;X;NA;NA;0
Im012;10;2-22;2;22;0.00000;1.45176e+03;800.23693;2.68624;3.04474e+03;0;0.87111;2.75501;Y;NA;NA;0
Im012;10;2-23;2;23;0.00000;1.42713e+03;775.61214;2.24044;3.56374e+03;0;0.83641;2.38882;Z;NA;NA;1
Im012;10;2-24;2;24;0.00000;1.84634e+03;1.19482e+03;3.73788;3.22959e+03;0;0.92348;3.66873;A1;NA;NA;1
Im012;10;2-25;2;25;0.00000;2.67580e+03;2.02428e+03;3.79503;3.04190e+03;0;0.76422;4.25866;B1;NA;NA;0
Im012;10;2-26;2;26;0.00000;1.70330e+03;1.05178e+03;2.52621;2.84277e+03;0;0.88295;2.57565;C1;NA;NA;0
Im012;10;3-0;3;0;6.00000;1.54999e+03;901.80540;2.08041;3.09909e+03;0;0.86136;2.15780;A;NA;NA;0
Im012;10;3-1;3;1;6.00000;1.47100e+03;822.81639;2.12613;3.29368e+03;0;0.88181;2.14982;B;NA;NA;1
Im012;10;3-2;3;2;6.00000;1.79385e+03;1.14567e+03;4.34371;3.75811e+03;0;0.84690;4.39629;C;NA;NA;0
Im012;10;3-3;3;3;6.00000;2.24217e+03;1.59398e+03;2.42333;3.70546e+03;0;0.86986;2.49332;D;NA;NA;0
Im012;10;3-4;3;4;6.00000;1.81013e+03;1.16195e+03;2.08041;3.05640e+03;0;0.74354;2.37272;E;NA;NA;0
Im012;10;3-5;3;5;6.00000;1.69323e+03;1.04505e+03;2.34332;3.52668e+03;0;0.84029;2.46704;F;NA;NA;0
Im012;10;3-6;3;6;6.00000;2.30685e+03;1.65867e+03;2.44619;3.73931e+03;0;0.84575;2.56183;G;NA;NA;0
Im012;10;3-7;3;7;6.00000;1.55901e+03;910.82830;3.84075;3.69742e+03;0;0.88800;3.73287;I;NA;NA;0
Im012;10;3-8;3;8;6.00000;1.63537e+03;987.19025;3.76074;3.43394e+03;0;0.87655;3.87982;J;NA;NA;1
Im012;10;3-9;3;9;6.00000;1.47792e+03;829.74017;3.74931;3.26968e+03;0;0.90054;3.73726;K;NA;NA;0
Im012;10;3-10;3;10;6.00000;1.78707e+03;1.13889e+03;2.05755;3.21888e+03;0;0.78203;2.21143;L;NA;NA;0
Im012;10;3-11;3;11;6.00000;1.96101e+03;1.31283e+03;2.46906;3.52621e+03;0;0.77859;2.76618;M;NA;NA;0
Im012;10;3-12;3;12;6.00000;1.42674e+03;778.55850;2.17186;3.49077e+03;0;0.80987;2.27271;N;NA;NA;1
Im012;10;3-13;3;13;6.00000;1.81017e+03;1.16199e+03;1.96610;3.23155e+03;0;0.87661;1.94463;O;NA;NA;0
Im012;10;3-14;3;14;6.00000;1.56727e+03;919.08372;2.30902;3.24850e+03;0;0.78020;2.53869;P;NA;NA;0
Im012;10;3-15;3;15;6.00000;1.37700e+03;728.81180;2.49192;3.58945e+03;0;0.86311;2.56158;Q;NA;NA;0
Im012;10;3-16;3;16;6.00000;1.76979e+03;1.12161e+03;1.96610;3.77169e+03;0;0.78163;2.16136;R;NA;NA;0
Im012;10;3-17;3;17;6.00000;1.88013e+03;1.23195e+03;1.85179;3.19842e+03;0;0.79363;1.98553;S;NA;NA;0
Im012;10;3-18;3;18;6.00000;1.33240e+03;684.21883;2.81198;3.24263e+03;0;0.86643;2.94243;U;NA;NA;1
Im012;10;3-19;3;19;6.00000;1.46041e+03;812.22317;2.69767;3.16907e+03;0;0.89314;2.68965;V;NA;NA;0
Im012;10;3-20;3;20;6.00000;2.05251e+03;1.40433e+03;3.49783;3.12174e+03;1;0.76615;3.76744;W;NA;NA;0
Im012;10;3-21;3;21;6.00000;2.07884e+03;1.43066e+03;3.85219;3.41053e+03;0;0.93900;3.60449;X;NA;NA;0
Im012;10;3-22;3;22;6.00000;1.45275e+03;804.56533;2.68624;2.98637e+03;0;0.87111;2.75501;Y;NA;NA;0
Im012;10;3-23;3;23;6.00000;1.40510e+03;756.91843;2.24044;3.49899e+03;1;0.83641;2.38882;Z;NA;NA;1
Im012;10;3-24;3;24;6.00000;1.79984e+03;1.15166e+03;3.73788;3.19175e+03;0;0.92348;3.66873;A1;NA;NA;1
Im012;10;3-25;3;25;6.00000;2.60763e+03;1.95944e+03;3.79503;3.07115e+03;0;0.76422;4.25866;B1;NA;NA;0
Im012;10;3-26;3;26;6.00000;1.67733e+03;1.02914e+03;2.52621;2.81986e+03;0;0.88295;2.57565;C1;NA;NA;0
Im012;10;4-0;4;0;8.00000;1.55412e+03;907.70565;2.08041;3.06570e+03;0;0.86136;2.15780;A;NA;NA;0
Im012;10;4-1;4;1;8.00000;1.45167e+03;805.25693;2.12613;3.28786e+03;0;0.88181;2.14982;B;NA;NA;1
Im012;10;4-2;4;2;8.00000;1.76674e+03;1.12033e+03;4.34371;3.69398e+03;0;0.84690;4.39629;C;NA;NA;0
Im012;10;4-3;4;3;8.00000;2.17276e+03;1.52635e+03;2.42333;3.69911e+03;0;0.86986;2.49332;D;NA;NA;0
Im012;10;4-4;4;4;8.00000;1.80593e+03;1.15952e+03;2.08041;3.01271e+03;0;0.74354;2.37272;E;NA;NA;0
Im012;10;4-5;4;5;8.00000;1.67199e+03;1.02558e+03;2.34332;3.46357e+03;0;0.84029;2.46704;F;NA;NA;0
Im012;10;4-6;4;6;8.00000;2.30594e+03;1.65953e+03;2.44619;3.64326e+03;0;0.84575;2.56183;G;NA;NA;0
Im012;10;4-7;4;7;8.00000;1.55416e+03;907.75098;3.84075;3.65341e+03;0;0.88800;3.73287;I;NA;NA;0
Im012;10;4-8;4;8;8.00000;1.60646e+03;960.04619;3.76074;3.45165e+03;0;0.87655;3.87982;J;NA;NA;1
Im012;10;4-9;4;9;8.00000;1.47768e+03;831.26709;3.74931;3.25389e+03;1;0.90054;3.73726;K;NA;NA;0
Im012;10;4-10;4;10;8.00000;1.76647e+03;1.12006e+03;2.05755;3.22076e+03;0;0.78203;2.21143;L;NA;NA;0
Im012;10;4-11;4;11;8.00000;1.92691e+03;1.28050e+03;2.46906;3.46677e+03;0;0.77859;2.76618;M;NA;NA;0
Im012;10;4-12;4;12;8.00000;1.41639e+03;769.98500;2.17186;3.51114e+03;0;0.80987;2.27271;N;NA;NA;1
Im012;10;4-13;4;13;8.00000;1.76769e+03;1.12128e+03;1.96610;3.15426e+03;0;0.87661;1.94463;O;NA;NA;0
Im012;10;4-14;4;14;8.00000;1.50100e+03;854.58531;2.30902;3.16533e+03;0;0.78020;2.53869;P;NA;NA;0
Im012;10;4-15;4;15;8.00000;1.36409e+03;717.68201;2.49192;3.62897e+03;0;0.86311;2.56158;Q;NA;NA;0
Im012;10;4-16;4;16;8.00000;1.68684e+03;1.04043e+03;1.96610;3.70527e+03;0;0.78163;2.16136;R;NA;NA;0
Im012;10;4-17;4;17;8.00000;1.87360e+03;1.22719e+03;1.85179;3.15648e+03;1;0.79363;1.98553;S;NA;NA;0
Im012;10;4-18;4;18;8.00000;1.32942e+03;683.00896;2.81198;3.12686e+03;0;0.86643;2.94243;U;NA;NA;1
Im012;10;4-19;4;19;8.00000;1.47856e+03;832.15382;2.69767;3.09927e+03;0;0.89314;2.68965;V;NA;NA;0
Im012;10;4-20;4;20;8.00000;2.10166e+03;1.45525e+03;3.49783;3.04244e+03;0;0.76615;3.76744;W;NA;NA;0
Im012;10;4-21;4;21;8.00000;2.16401e+03;1.51760e+03;3.85219;3.34190e+03;0;0.93900;3.60449;X;NA;NA;0
Im012;10;4-22;4;22;8.00000;1.46129e+03;814.87963;2.68624;2.98245e+03;0;0.87111;2.75501;Y;NA;NA;0
Im012;10;4-23;4;23;8.00000;1.37084e+03;724.43210;2.24044;3.46692e+03;0;0.83641;2.38882;Z;NA;NA;1
Im012;10;4-24;4;24;8.00000;1.82211e+03;1.17570e+03;3.73788;3.12450e+03;0;0.92348;3.66873;A1;NA;NA;1
Im012;10;4-25;4;25;8.00000;2.54234e+03;1.89593e+03;3.79503;2.97958e+03;0;0.76422;4.25866;B1;NA;NA;0
Im012;10;4-26;4;26;8.00000;1.66028e+03;1.01387e+03;2.52621;2.80967e+03;0;0.88295;2.57565;C1;NA;NA;0
Im012;10;5-0;5;0;10.00000;1.54848e+03;903.88027;2.08041;3.08902e+03;0;0.86136;2.15780;A;NA;NA;0
Im012;10;5-1;5;1;10.00000;1.45913e+03;814.53116;2.12613;3.26556e+03;0;0.88181;2.14982;B;NA;NA;1
Im012;10;5-2;5;2;10.00000;1.75530e+03;1.11070e+03;4.34371;3.68896e+03;0;0.84690;4.39629;C;NA;NA;0
Im012;10;5-3;5;3;10.00000;2.19346e+03;1.54885e+03;2.42333;3.69153e+03;0;0.86986;2.49332;D;NA;NA;0
Im012;10;5-4;5;4;10.00000;1.77516e+03;1.13056e+03;2.08041;2.99695e+03;0;0.74354;2.37272;E;NA;NA;0
Im012;10;5-5;5;5;10.00000;1.64670e+03;1.00210e+03;2.34332;3.44658e+03;0;0.84029;2.46704;F;NA;NA;0
Im012;10;5-6;5;6;10.00000;2.25276e+03;1.60816e+03;2.44619;3.67605e+03;1;0.84575;2.56183;G;NA;NA;0
Im012;10;5-7;5;7;10.00000;1.52022e+03;875.61699;3.84075;3.68785e+03;0;0.88800;3.73287;I;NA;NA;0
Im012;10;5-8;5;8;10.00000;1.61152e+03;966.91955;3.76074;3.43620e+03;0;0.87655;3.87982;J;NA;NA;1
Im012;10;5-9;5;9;10.00000;1.47304e+03;828.43944;3.74931;3.21923e+03;0;0.90054;3.73726;K;NA;NA;0
Im012;10;5-10;5;10;10.00000;1.77141e+03;1.12681e+03;2.05755;3.25476e+03;0;0.78203;2.21143;L;NA;NA;0
Im012;10;5-11;5;11;10.00000;1.88113e+03;1.23653e+03;2.46906;3.44709e+03;0;0.77859;2.76618;M;NA;NA;0
Im012;10;5-12;5;12;10.00000;1.38433e+03;739.72307;2.17186;3.62468e+03;0;0.80987;2.27271;N;NA;NA;1
Im012;10;5-13;5;13;10.00000;1.71107e+03;1.06647e+03;1.96610;3.09384e+03;0;0.87661;1.94463;O;NA;NA;0
Im012;10;5-14;5;14;10.00000;1.49908e+03;854.48091;2.30902;3.16532e+03;0;0.78020;2.53869;P;NA;NA;0
Im012;10;5-15;5;15;10.00000;1.39924e+03;754.63529;2.49192;3.50204e+03;0;0.86311;2.56158;Q;NA;NA;0
Im012;10;5-16;5;16;10.00000;1.71051e+03;1.06591e+03;1.96610;3.69365e+03;0;0.78163;2.16136;R;NA;NA;0
Im012;10;5-17;5;17;10.00000;1.83449e+03;1.18988e+03;1.85179;3.16527e+03;0;0.79363;1.98553;S;NA;NA;0
Im012;10;5-18;5;18;10.00000;1.30120e+03;656.59188;2.81198;3.17257e+03;0;0.86643;2.94243;U;NA;NA;1
Im012;10;5-19;5;19;10.00000;1.43037e+03;785.76540;2.69767;3.05652e+03;0;0.89314;2.68965;V;NA;NA;0
Im012;10;5-20;5;20;10.00000;2.02554e+03;1.38093e+03;3.49783;3.05705e+03;0;0.76615;3.76744;W;NA;NA;0
Im012;10;5-21;5;21;10.00000;2.07764e+03;1.43304e+03;3.85219;3.41807e+03;0;0.93900;3.60449;X;NA;NA;0
Im012;10;5-22;5;22;10.00000;1.40331e+03;758.70314;2.68624;2.99139e+03;0;0.87111;2.75501;Y;NA;NA;0
Im012;10;5-23;5;23;10.00000;1.37228e+03;727.67737;2.24044;3.47430e+03;0;0.83641;2.38882;Z;NA;NA;1
Im012;10;5-24;5;24;10.00000;1.77668e+03;1.13208e+03;3.73788;3.22081e+03;0;0.92348;3.66873;A1;NA;NA;1
Im012;10;5-25;5;25;10.00000;2.56442e+03;1.91982e+03;3.79503;2.95519e+03;0;0.76422;4.25866;B1;NA;NA;0
Im012;10;5-26;5;26;10.00000;1.62756e+03;982.95332;2.52621;2.78868e+03;0;0.88295;2.57565;C1;NA;NA;0
Im012;10;6-0;6;0;12.00000;1.53296e+03;887.64633;2.08041;3.05649e+03;0;0.86136;2.15780;A;NA;NA;0
Im012;10;6-1;6;1;12.00000;1.46320e+03;817.88909;2.12613;3.14462e+03;0;0.88181;2.14982;B;NA;NA;0
Im012;10;6-2;6;2;12.00000;1.72971e+03;1.08440e+03;4.34371;3.64676e+03;0;0.84690;4.39629;C;NA;NA;0
Im012;10;6-3;6;3;12.00000;2.08861e+03;1.44329e+03;2.42333;3.66642e+03;0;0.86986;2.49332;D;NA;NA;0
Im012;10;6-4;6;4;12.00000;1.76433e+03;1.11901e+03;2.08041;3.01803e+03;0;0.74354;2.37272;E;NA;NA;0
Im012;10;6-5;6;5;12.00000;1.66799e+03;1.02267e+03;2.34332;3.41822e+03;0;0.84029;2.46704;F;NA;NA;0
Im012;10;6-6;6;6;12.00000;2.21406e+03;1.56874e+03;2.44619;3.62657e+03;0;0.84575;2.56183;G;NA;NA;0
Im012;10;6-7;6;7;12.00000;1.52147e+03;876.15503;3.84075;3.65472e+03;0;0.88800;3.73287;I;NA;NA;0
Im012;10;6-8;6;8;12.00000;1.59726e+03;951.94619;3.76074;3.38238e+03;1;0.87655;3.87982;J;NA;NA;0
Im012;10;6-9;6;9;12.00000;1.46198e+03;816.66345;3.74931;3.19057e+03;0;0.90054;3.73726;K;NA;NA;0
Im012;10;6-10;6;10;12.00000;1.72767e+03;1.08235e+03;2.05755;3.23137e+03;0;0.78203;2.21143;L;NA;NA;0
Im012;10;6-11;6;11;12.00000;1.86981e+03;1.22449e+03;2.46906;3.42503e+03;1;0.77859;2.76618;M;NA;NA;0
Im012;10;6-12;6;12;12.00000;1.43487e+03;789.55847;2.17186;3.52672e+03;0;0.80987;2.27271;N;NA;NA;1
Im012;10;6-13;6;13;12.00000;1.74577e+03;1.10045e+03;1.96610;3.15017e+03;0;0.87661;1.94463;O;NA;NA;0
Im012;10;6-14;6;14;12.00000;1.47544e+03;830.12043;2.30902;3.11548e+03;0;0.78020;2.53869;P;NA;NA;0
Im012;10;6-15;6;15;12.00000;1.35136e+03;706.04717;2.49192;3.46206e+03;0;0.86311;2.56158;Q;NA;NA;0
Im012;10;6-16;6;16;12.00000;1.70906e+03;1.06375e+03;1.96610;3.56521e+03;0;0.78163;2.16136;R;NA;NA;0
Im012;10;6-17;6;17;12.00000;1.78931e+03;1.14399e+03;1.85179;3.06185e+03;0;0.79363;1.98553;S;NA;NA;0
Im012;10;6-18;6;18;12.00000;1.27080e+03;625.48560;2.81198;3.17939e+03;0;0.86643;2.94243;U;NA;NA;1
Im012;10;6-19;6;19;12.00000;1.44811e+03;802.79496;2.69767;3.06458e+03;0;0.89314;2.68965;V;NA;NA;0
Im012;10;6-20;6;20;12.00000;2.04181e+03;1.39649e+03;3.49783;3.02143e+03;2;0.76615;3.76744;W;NA;NA;0
Im012;10;6-21;6;21;12.00000;2.05287e+03;1.40755e+03;3.85219;3.32082e+03;0;0.93900;3.60449;X;NA;NA;0
Im012;10;6-22;6;22;12.00000;1.39415e+03;748.83798;2.68624;2.95118e+03;0;0.87111;2.75501;Y;NA;NA;1
Im012;10;6-23;6;23;12.00000;1.38593e+03;740.61846;2.24044;3.37414e+03;0;0.83641;2.38882;Z;NA;NA;0
Im012;10;6-24;6;24;12.00000;1.77171e+03;1.12640e+03;3.73788;3.20576e+03;0;0.92348;3.66873;A1;NA;NA;2
Im012;10;6-25;6;25;12.00000;2.50232e+03;1.85700e+03;3.79503;2.94425e+03;0;0.76422;4.25866;B1;NA;NA;0
Im012;10;6-26;6;26;12.00000;1.61961e+03;974.29565;2.52621;2.79664e+03;0;0.88295;2.57565;C1;NA;NA;0
Im012;10;7-0;7;0;14.00000;1.47244e+03;822.36730;2.08041;3.07052e+03;0;0.86136;2.15780;A;NA;NA;0
Im012;10;7-1;7;1;14.00000;1.39817e+03;748.09979;2.12613;3.12283e+03;0;0.88181;2.14982;B;NA;NA;0
Im012;10;7-2;7;2;14.00000;1.66653e+03;1.01646e+03;4.34371;3.61263e+03;0;0.84690;4.39629;C;NA;NA;0
Im012;10;7-3;7;3;14.00000;2.02769e+03;1.37762e+03;2.42333;3.61287e+03;0;0.86986;2.49332;D;NA;NA;0
Im012;10;7-4;7;4;14.00000;1.69746e+03;1.04738e+03;2.08041;3.00979e+03;0;0.74354;2.37272;E;NA;NA;0
Im012;10;7-5;7;5;14.00000;1.59434e+03;944.26921;2.34332;3.43079e+03;0;0.84029;2.46704;F;NA;NA;0
Im012;10;7-6;7;6;14.00000;2.18482e+03;1.53475e+03;2.44619;3.64409e+03;1;0.84575;2.56183;G;NA;NA;0
Im012;10;7-7;7;7;14.00000;1.46719e+03;817.12119;3.84075;3.64955e+03;0;0.88800;3.73287;I;NA;NA;0
Im012;10;7-8;7;8;14.00000;1.52633e+03;876.25601;3.76074;3.35365e+03;0;0.87655;3.87982;J;NA;NA;0
Im012;10;7-9;7;9;14.00000;1.40005e+03;749.97347;3.74931;3.23602e+03;0;0.90054;3.73726;K;NA;NA;0
Im012;10;7-10;7;10;14.00000;1.66704e+03;1.01697e+03;2.05755;3.32533e+03;0;0.78203;2.21143;L;NA;NA;0
Im012;10;7-11;7;11;14.00000;1.77127e+03;1.12120e+03;2.46906;3.37722e+03;0;0.77859;2.76618;M;NA;NA;0
Im012;10;7-12;7;12;14.00000;1.33594e+03;685.86458;2.17186;3.65729e+03;0;0.80987;2.27271;N;NA;NA;1
Im012;10;7-13;7;13;14.00000;1.66199e+03;1.01192e+03;1.96610;3.05848e+03;0;0.87661;1.94463;O;NA;NA;0
Im012;10;7-14;7;14;14.00000;1.43731e+03;787.23962;2.30902;3.12776e+03;0;0.78020;2.53869;P;NA;NA;0
Im012;10;7-15;7;15;14.00000;1.35866e+03;708.58371;2.49192;3.35255e+03;0;0.86311;2.56158;Q;NA;NA;0
Im012;10;7-16;7;16;14.00000;1.65917e+03;1.00910e+03;1.96610;3.63009e+03;1;0.78163;2.16136;R;NA;NA;0
Im012;10;7-17;7;17;14.00000;1.79749e+03;1.14742e+03;1.85179;3.08259e+03;0;0.79363;1.98553;S;NA;NA;0
Im012;10;7-18;7;18;14.00000;1.23567e+03;585.59847;2.81198;3.22891e+03;0;0.86643;2.94243;U;NA;NA;1
Im012;10;7-19;7;19;14.00000;1.38755e+03;737.47859;2.69767;3.06043e+03;0;0.89314;2.68965;V;NA;NA;0
Im012;10;7-20;7;20;14.00000;1.91994e+03;1.26987e+03;3.49783;3.02469e+03;0;0.76615;3.76744;W;NA;NA;0
Im012;10;7-21;7;21;14.00000;1.97026e+03;1.32019e+03;3.85219;3.33464e+03;0;0.93900;3.60449;X;NA;NA;1
Im012;10;7-22;7;22;14.00000;1.37299e+03;722.91923;2.68624;2.94341e+03;1;0.87111;2.75501;Y;NA;NA;1
Im012;10;7-23;7;23;14.00000;1.34601e+03;695.93284;2.24044;3.36221e+03;0;0.83641;2.38882;Z;NA;NA;0
Im012;10;7-24;7;24;14.00000;1.69221e+03;1.04214e+03;3.73788;3.23566e+03;0;0.92348;3.66873;A1;NA;NA;2
Im012;10;7-25;7;25;14.00000;2.38804e+03;1.73797e+03;3.79503;2.96643e+03;0;0.76422;4.25866;B1;NA;NA;0
