Position;PositionIdx;Indices;Frame;Idx;Time;TrackHeadIndices;TrackLength;TrackObjectCount;ParentTrackHeadIndices;TrackErrorNext;TrackErrorPrev;Prev;Next;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;DistCC_oc1;Raw_intensity
Im018;16;12-7;12;7;24.00000;8-8;14;14;0;false;false;11-8;13-8;1.80861;-0.33255;3.36772;0.93293;0.60432;4.75878e+03
Im018;16;12-8;12;8;24.00000;12-8;2;2;0;false;false;NA;13-9;2.56236;4.71795e-02;3.36772;0.85137;0.22131;4.73378e+03
Im018;16;13-0;13;0;26.00000;2-0;13;13;0;false;false;12-0;14-0;2.42938;-0.20053;4.56616;0.94658;8.84872e-02;4.77678e+03
Im018;16;13-1;13;1;26.00000;11-1;4;4;0;false;false;12-1;14-1;2.48016;-0.18995;4.51864;0.85185;0.17842;5.16611e+03
Im018;16;13-2;13;2;26.00000;13-2;3;3;0;false;false;NA;14-2;1.86947;0.24898;2.53168;0.90834;1.03724;4.82933e+03
Im018;16;13-3;13;3;26.00000;1-4;14;14;0;false;false;12-2;14-3;2.19140;-0.24673;3.77640;0.81702;0.90707;4.95078e+03
Im018;16;13-4;13;4;26.00000;8-4;7;7;0;false;false;12-3;14-5;3.15713;-0.25666;3.81179;0.72282;0.93040;5.01750e+03
Im018;16;13-5;13;5;26.00000;1-6;21;21;0;false;false;12-4;14-6;0.75574;0.19404;2.62547;1.02469;0.20914;4.24678e+03
Im018;16;13-6;13;6;26.00000;5-6;9;9;0;false;false;12-5;NA;1.64388;-6.07057e-03;2.84962;0.95931;0.24304;3.96311e+03
Im018;16;13-7;13;7;26.00000;7-5;13;13;0;false;false;12-6;14-7;1.56686;3.31016e-02;3.35105;0.99898;0.27218;4.97233e+03
Im018;16;13-8;13;8;26.00000;8-8;14;14;0;false;false;12-7;14-8;1.81946;-0.29387;3.36772;0.93162;0.65086;4.14589e+03
Im018;16;13-9;13;9;26.00000;12-8;2;2;0;false;false;12-8;NA;2.42807;-1.38459e-02;3.36772;0.86945;1.20837;4.54767e+03
Im018;16;14-0;14;0;28.00000;2-0;13;13;0;false;false;13-0;NA;2.39896;-0.17302;4.56616;0.94421;0.10926;4.55322e+03
Im018;16;14-1;14;1;28.00000;11-1;4;4;0;false;false;13-1;NA;2.88404;0.25664;4.51864;0.87551;0.29084;4.50411e+03
Im018;16;14-2;14;2;28.00000;13-2;3;3;0;false;false;13-2;15-1;1.79096;0.13598;2.53168;0.92089;0.27454;4.60922e+03
Im018;16;14-3;14;3;28.00000;1-4;14;14;0;false;false;13-3;NA;2.17260;-0.27748;3.77640;0.81510;0.84322;4.91000e+03
Im018;16;14-4;14;4;28.00000;14-4;1;1;0;false;false;NA;NA;3.06763;-0.25765;5.55319;0.85624;0.31200;4.55778e+03
Im018;16;14-5;14;5;28.00000;8-4;7;7;0;false;false;13-4;NA;3.09205;-0.24569;3.81179;0.74558;0.80110;4.75522e+03
Im018;16;14-6;14;6;28.00000;1-6;21;21;0;false;false;13-5;15-2;0.71328;0.16326;2.62547;1.02194;0.19761;4.21322e+03
Im018;16;14-7;14;7;28.00000;7-5;13;13;0;false;false;13-7;15-3;1.63512;0.14115;3.35105;1.00112;0.38531;4.79756e+03
Im018;16;14-8;14;8;28.00000;8-8;14;14;0;false;false;13-8;15-4;2.01808;-0.36831;3.36772;0.90832;0.38549;4.23222e+03
Im018;16;15-0;15;0;30.00000;15-0;1;1;0;false;false;NA;NA;0.47831;-0.12427;3.90921;0.80189;0.31207;4.62544e+03
Im018;16;15-1;15;1;30.00000;13-2;3;3;0;false;false;14-2;NA;1.72341;-8.94678e-02;2.53168;0.92904;8.77482e-02;4.83311e+03
Im018;16;15-2;15;2;30.00000;1-6;21;21;0;false;false;14-6;16-1;0.70872;0.15858;2.62547;1.02167;0.24009;3.76867e+03
Im018;16;15-3;15;3;30.00000;7-5;13;13;0;false;false;14-7;16-2;1.48502;5.85364e-02;3.35105;0.99512;0.25540;4.74067e+03
Im018;16;15-4;15;4;30.00000;8-8;14;14;0;false;false;14-8;16-3;1.94392;-0.26580;3.36772;0.91655;0.39562;4.74722e+03
Im018;16;16-0;16;0;32.00000;16-0;4;4;0;false;false;NA;17-0;1.05743;-8.77870e-02;4.01835;0.88868;1.47396;4.18133e+03
Im018;16;16-1;16;1;32.00000;1-6;21;21;0;false;false;15-2;17-2;0.70636;0.14285;2.62547;1.02153;0.22395;3.84967e+03
Im018;16;16-2;16;2;32.00000;7-5;13;13;0;false;false;15-3;17-3;1.58742;5.62151e-02;3.35105;0.99984;0.37956;4.65000e+03
Im018;16;16-3;16;3;32.00000;8-8;14;14;0;false;false;15-4;17-4;2.01975;-0.32467;3.36772;0.90814;0.39308;4.12556e+03
Im018;16;17-0;17;0;34.00000;16-0;4;4;0;false;false;16-0;18-0;1.05618;-0.12933;4.01835;0.88867;1.48360;4.31844e+03
Im018;16;17-1;17;1;34.00000;17-1;1;1;0;false;false;NA;NA;1.03840;-0.26160;3.90921;0.90617;0.29216;4.31100e+03
Im018;16;17-2;17;2;34.00000;1-6;21;21;0;false;false;16-1;18-2;0.73028;0.12324;2.62547;1.02299;0.27491;3.97133e+03
Im018;16;17-3;17;3;34.00000;7-5;13;13;0;false;false;16-2;18-3;1.49922;9.41696e-02;3.35105;0.99580;0.37107;4.43756e+03
Im018;16;17-4;17;4;34.00000;8-8;14;14;0;false;false;16-3;18-4;1.98467;-0.32501;3.36772;0.91195;0.36911;4.19933e+03
Im018;16;18-0;18;0;36.00000;16-0;4;4;0;false;false;17-0;19-0;1.07288;-0.13333;4.01835;0.88880;1.55632;4.44156e+03
Im018;16;18-1;18;1;36.00000;18-1;1;1;0;false;false;NA;NA;1.67346;-0.25707;2.94033;1.04151;0.16460;3.77022e+03
Im018;16;18-2;18;2;36.00000;1-6;21;21;0;false;false;17-2;19-1;0.72790;0.18203;2.62547;1.02284;0.23907;3.79556e+03
Im018;16;18-3;18;3;36.00000;7-5;13;13;0;false;false;17-3;19-2;1.51425;2.55132e-02;3.35105;0.99651;0.37216;4.41356e+03
Im018;16;18-4;18;4;36.00000;8-8;14;14;0;false;false;17-4;19-3;1.95559;-0.31437;3.36772;0.91514;0.43191;4.26733e+03
Im018;16;19-0;19;0;38.00000;16-0;4;4;0;false;false;18-0;NA;1.11673;-0.14511;4.01835;0.88915;1.24721;4.46511e+03
Im018;16;19-1;19;1;38.00000;1-6;21;21;0;false;false;18-2;20-1;0.66066;0.24327;2.62547;1.01911;0.31393;4.28233e+03
Im018;16;19-2;19;2;38.00000;7-5;13;13;0;false;false;18-3;NA;1.55016;3.62204e-02;3.35105;0.99820;0.36227;4.76711e+03
Im018;16;19-3;19;3;38.00000;8-8;14;14;0;false;false;18-4;20-2;2.02393;-0.31038;3.36772;0.90768;0.37190;4.91589e+03
Im018;16;20-0;20;0;40.00000;20-0;4;4;0;false;false;NA;21-1;2.03422;-0.11366;2.53168;0.87103;1.05238;4.01233e+03
Im018;16;20-1;20;1;40.00000;1-6;21;21;0;false;false;19-1;21-2;0.71731;0.18416;2.62547;1.02218;0.21569;3.83078e+03
Im018;16;20-2;20;2;40.00000;8-8;14;14;0;false;false;19-3;21-3;2.07101;-0.23949;3.36772;0.90295;0.26719;4.58111e+03
Im018;16;21-0;21;0;42.00000;21-0;4;4;0;false;false;NA;22-0;1.16769;-0.12219;4.01835;0.88955;1.48501;3.94533e+03
Im018;16;21-1;21;1;42.00000;20-0;4;4;0;false;false;20-0;22-1;2.09767;-5.49489e-02;2.53168;0.84915;1.13132;4.15600e+03
Im018;16;21-2;21;2;42.00000;1-6;21;21;0;false;false;20-1;NA;0.70067;0.18356;2.62547;1.02121;0.27149;3.35000e+03
Im018;16;21-3;21;3;42.00000;8-8;14;14;0;false;false;20-2;NA;2.12766;-0.25782;3.36772;0.89743;0.24901;4.11200e+03
Im018;16;22-0;22;0;44.00000;21-0;4;4;0;false;false;21-0;23-0;1.13093;-0.11609;4.01835;0.88926;1.57323;4.09978e+03
Im018;16;22-1;22;1;44.00000;20-0;4;4;0;false;false;21-1;23-1;2.07038;-3.85336e-03;2.53168;0.85856;0.25205;3.98722e+03
Im018;16;23-0;23;0;46.00000;21-0;4;4;0;false;false;22-0;24-0;1.05743;-0.23331;4.01835;0.88868;1.72168;3.96800e+03
Im018;16;23-1;23;1;46.00000;20-0;4;4;0;false;false;22-1;NA;2.00046;-5.42277e-02;2.53168;0.88270;0.98776;3.92111e+03
Im018;16;24-0;24;0;48.00000;21-0;4;4;0;false;false;23-0;NA;1.08750;-0.23103;4.01835;0.88891;0.54694;3.96767e+03
Im018;16;25-0;25;0;50.00000;25-0;1;1;0;false;false;NA;NA;1.48528;0.21808;2.84962;0.96276;0.37132;3.82056e+03
Im018;16;28-0;28;0;56.00000;28-0;1;1;0;false;false;NA;NA;3.88773;0.31358;4.51864;0.85241;1.01164;3.38856e+03
Im018;16;29-0;29;0;58.00000;29-0;2;2;0;false;false;NA;30-0;0.32128;-0.20423;4.01835;0.71858;2.12507;3.86833e+03
Im018;16;29-1;29;1;58.00000;29-1;1;1;0;false;false;NA;NA;1.49342;0.17441;5.55319;0.90864;0.62268;3.59156e+03
Im018;16;30-0;30;0;60.00000;29-0;2;2;0;false;false;29-0;NA;0.33504;-0.13511;4.01835;0.72345;1.42090;3.94511e+03
Im018;16;32-0;32;0;64.00000;32-0;1;1;0;false;false;NA;NA;0.42579;0.24679;4.51864;0.81155;1.97125;3.59344e+03
Im018;16;33-0;33;0;66.00000;33-0;2;2;0;false;false;NA;34-0;2.66011;6.89360e-02;3.90921;0.80680;0.11598;3.46867e+03
Im018;16;34-0;34;0;68.00000;33-0;2;2;0;false;false;33-0;NA;2.93460;-2.09434e-02;3.90921;0.78989;0.34840;3.58244e+03
Im018;16;34-1;34;1;68.00000;34-1;1;1;0;false;false;NA;NA;1.54272;-0.35302;3.10310;0.88722;0.17689;3.17467e+03
Im018;16;37-0;37;0;74.00000;37-0;1;1;0;false;false;NA;NA;0.79018;0.18597;4.51864;0.83435;1.36403;3.48567e+03
Im018;16;37-1;37;1;74.00000;37-1;2;2;0;false;false;NA;38-0;0.83643;0.24858;3.77640;0.81602;0.36043;3.86944e+03
Im018;16;38-0;38;0;76.00000;37-1;2;2;0;false;false;37-1;NA;0.93362;0.19310;3.77640;0.79779;0.23133;3.60689e+03
Im018;16;41-0;41;0;82.00000;41-0;1;1;0;false;false;NA;NA;2.59424;-0.27951;3.90921;0.81013;0.25591;3.49056e+03
Im018;16;41-1;41;1;82.00000;41-1;1;1;0;false;false;NA;NA;0.18567;-8.93236e-02;2.57055;0.60210;0.86159;3.66300e+03
Im018;16;43-0;43;0;86.00000;43-0;1;1;0;false;false;NA;NA;0.46200;0.13145;3.90921;0.79419;0.33755;3.52311e+03
Im018;16;45-0;45;0;90.00000;45-0;4;4;0;false;false;NA;46-0;2.20634;-0.35776;4.51864;0.84160;0.57125;3.69743e+03
Im018;16;45-1;45;1;90.00000;45-1;1;1;0;false;false;NA;NA;0.69542;0.18075;2.53168;0.91168;0.35497;3.25778e+03
Im018;16;46-0;46;0;92.00000;45-0;4;4;0;false;false;45-0;47-0;2.18421;-0.33272;4.51864;0.84114;0.62569;4.12986e+03
Im018;16;47-0;47;0;94.00000;45-0;4;4;0;false;false;46-0;48-0;2.20760;-0.31645;4.51864;0.84162;0.62688;4.01757e+03
Im018;16;47-1;47;1;94.00000;47-1;1;1;0;false;false;NA;NA;2.18131;0.10862;3.90921;0.84280;0.38531;3.24056e+03
Im018;16;48-0;48;0;96.00000;45-0;4;4;0;false;false;47-0;NA;2.15679;0.27596;4.51864;0.84067;0.76829;3.38867e+03
Im018;16;49-0;49;0;98.00000;49-0;1;1;0;false;false;NA;NA;2.09678;0.26445;2.58040;0.88352;1.09656;2.99567e+03
Im019;17;0-0;0;0;0.00000;0-0;1;1;0;false;false;NA;NA;0.16377;-0.20950;1.89714;0.59690;0.28089;9.20813e+03
Im019;17;0-1;0;1;0.00000;0-1;3;3;0;false;false;NA;1-1;1.86823;0.24360;3.61696;0.81893;0.31909;4.72156e+03
Im019;17;0-2;0;2;0.00000;0-2;33;33;0;false;false;NA;1-4;2.86009;-0.14575;3.94146;0.89297;0.21416;4.67667e+03
Im019;17;1-0;1;0;1.01160e+04;1-0;7;7;0;false;false;NA;2-0;2.46888;-0.31120;4.41223;0.86822;0.40719;3.24656e+03
Im019;17;1-1;1;1;1.01160e+04;0-1;3;3;0;false;false;0-1;2-1;1.67909;0.19871;3.61696;0.82120;0.33581;3.77256e+03
Im019;17;1-2;1;2;1.01160e+04;1-2;10;10;0;false;false;NA;2-2;1.92485;7.26861e-02;1.89714;0.23815;0.71334;6.71757e+03
Im019;17;1-3;1;3;1.01160e+04;1-3;2;2;0;false;false;NA;2-3;2.32973;-0.11632;3.53760;0.96058;0.38093;3.45467e+03
Im019;17;1-4;1;4;1.01160e+04;0-2;33;33;0;false;false;0-2;2-4;2.90295;-0.15713;3.94146;0.89758;0.34954;4.50678e+03
Im019;17;2-0;2;0;1.01040e+04;1-0;7;7;0;false;false;1-0;3-0;2.47509;-0.32114;4.41223;0.86884;0.38918;3.87022e+03
Im019;17;2-1;2;1;1.01040e+04;0-1;3;3;0;false;false;1-1;NA;1.64735;0.23993;3.61696;0.82144;0.46897;4.25456e+03
Im019;17;2-2;2;2;1.01040e+04;1-2;10;10;0;false;false;1-2;3-1;1.94558;3.62579e-02;1.89714;0.23815;1.37399;7.91229e+03
Im019;17;2-3;2;3;1.01040e+04;1-3;2;2;0;false;false;1-3;NA;2.34905;-9.29236e-02;3.53760;0.96235;0.38918;4.24700e+03
Im019;17;2-4;2;4;1.01040e+04;0-2;33;33;0;false;false;1-4;3-3;2.89766;-0.19581;3.94146;0.89701;0.45151;4.63222e+03
Im019;17;3-0;3;0;6.00000;1-0;7;7;0;false;false;2-0;4-0;2.43583;-0.25311;4.41223;0.86491;0.32407;3.83056e+03
Im019;17;3-1;3;1;6.00000;1-2;10;10;0;false;false;2-2;4-1;1.93608;5.69253e-02;1.89714;0.23815;0.67490;7.38871e+03
Im019;17;3-2;3;2;6.00000;3-2;11;11;0;false;false;NA;4-2;1.49572;-0.21841;3.36009;0.85580;0.12583;4.75989e+03
Im019;17;3-3;3;3;6.00000;0-2;33;33;0;false;false;2-4;4-3;2.88725;-0.20112;3.94146;0.89590;0.45345;4.41111e+03
Im019;17;3-4;3;4;6.00000;3-4;2;2;0;false;false;NA;4-4;0.87107;-9.51842e-03;2.76242;0.99280;0.58597;3.88567e+03
Im019;17;3-5;3;5;6.00000;3-5;5;5;0;false;false;NA;4-5;1.49215;-9.79148e-03;3.36399;1.01117;0.12474;4.68567e+03
Im019;17;4-0;4;0;8.00000;1-0;7;7;0;false;false;3-0;5-0;2.33240;-0.25685;4.41223;0.85640;0.42896;3.97456e+03
Im019;17;4-1;4;1;8.00000;1-2;10;10;0;false;false;3-1;5-1;1.93608;5.77149e-02;1.89714;0.23815;1.08623;6.46557e+03
Im019;17;4-2;4;2;8.00000;3-2;11;11;0;false;false;3-2;5-2;1.63519;-0.24421;3.36009;0.85559;0.10321;5.09044e+03
Im019;17;4-3;4;3;8.00000;0-2;33;33;0;false;false;3-3;5-3;2.88812;-0.18591;3.94146;0.89599;0.52971;4.23622e+03
Im019;17;4-4;4;4;8.00000;3-4;2;2;0;false;false;3-4;NA;0.85497;-3.74741e-02;2.76242;0.99076;0.57642;3.80722e+03
Im019;17;4-5;4;5;8.00000;3-5;5;5;0;false;false;3-5;5-4;1.61710;-1.27186e-02;3.36399;1.00227;5.96643e-02;4.23056e+03
Im019;17;5-0;5;0;10.00000;1-0;7;7;0;false;false;4-0;6-0;2.53599;-0.33839;4.41223;0.87535;0.28301;3.76022e+03
Im019;17;5-1;5;1;10.00000;1-2;10;10;0;false;false;4-1;6-2;1.93090;5.84891e-02;1.89714;0.23815;0.86463;7.00471e+03
Im019;17;5-2;5;2;10.00000;3-2;11;11;0;false;false;4-2;6-3;1.61598;-0.24676;3.36009;0.85562;0.16459;5.36700e+03
Im019;17;5-3;5;3;10.00000;0-2;33;33;0;false;false;4-3;6-4;2.88010;-0.19028;3.94146;0.89514;0.61451;4.15656e+03
Im019;17;5-4;5;4;10.00000;3-5;5;5;0;false;false;4-5;6-5;1.65384;-8.41905e-02;3.36399;0.99840;0.20040;4.08789e+03
Im019;17;6-0;6;0;12.00000;1-0;7;7;0;false;false;5-0;7-0;2.54419;-0.18051;4.41223;0.87632;0.20814;3.75122e+03
Im019;17;6-1;6;1;12.00000;6-1;10;10;0;false;false;NA;7-2;1.14365;-0.16106;3.02703;0.85404;0.33954;4.23778e+03
Im019;17;6-2;6;2;12.00000;1-2;10;10;0;false;false;5-1;7-3;1.94558;4.72696e-02;1.89714;0.23815;1.10901;7.21929e+03
Im019;17;6-3;6;3;12.00000;3-2;11;11;0;false;false;5-2;7-4;1.59677;-0.20375;3.36009;0.85564;0.17287;4.59189e+03
Im019;17;6-4;6;4;12.00000;0-2;33;33;0;false;false;5-3;7-5;2.87169;-0.21505;3.94146;0.89425;0.59682;4.53356e+03
Im019;17;6-5;6;5;12.00000;3-5;5;5;0;false;false;5-4;7-6;1.64883;-4.71509e-02;3.36399;0.99893;5.87557e-02;4.17600e+03
Im019;17;7-0;7;0;14.00000;1-0;7;7;0;false;false;6-0;NA;2.46752;-0.19505;4.41223;0.86808;0.27271;3.96989e+03
Im019;17;7-1;7;1;14.00000;7-1;1;1;0;false;false;NA;NA;0.51511;-0.14914;3.53760;0.78475;1.48673;4.13789e+03
Im019;17;7-2;7;2;14.00000;6-1;10;10;0;false;false;6-1;8-1;1.24546;-0.16190;3.02703;0.85957;0.22418;4.10156e+03
Im019;17;7-3;7;3;14.00000;1-2;10;10;0;false;false;6-2;8-2;1.95163;5.02352e-02;1.89714;0.23815;0.94864;6.96857e+03
Im019;17;7-4;7;4;14.00000;3-2;11;11;0;false;false;6-3;8-3;1.59594;-0.12880;3.36009;0.85564;6.15156e-02;4.43667e+03
Im019;17;7-5;7;5;14.00000;0-2;33;33;0;false;false;6-4;8-4;2.87068;-0.20435;3.94146;0.89415;0.50839;4.46456e+03
Im019;17;7-6;7;6;14.00000;3-5;5;5;0;false;false;6-5;NA;1.50094;-2.91018e-02;3.36399;1.01065;9.24835e-02;4.55000e+03
Im019;17;8-0;8;0;16.00000;8-0;1;1;0;false;false;NA;NA;3.86082;-0.32248;4.41223;0.83485;1.05692;3.62211e+03
Im019;17;8-1;8;1;16.00000;6-1;10;10;0;false;false;7-2;9-0;1.28370;-0.21866;3.02703;0.86214;0.22573;4.59633e+03
Im019;17;8-2;8;2;16.00000;1-2;10;10;0;false;false;7-3;9-1;1.94558;5.49460e-02;1.89714;0.23815;0.69417;7.40357e+03
Im019;17;8-3;8;3;16.00000;3-2;11;11;0;false;false;7-4;9-2;1.59012;-0.13822;3.36009;0.85565;9.57748e-02;4.94433e+03
Im019;17;8-4;8;4;16.00000;0-2;33;33;0;false;false;7-5;9-3;2.91878;-0.20506;3.94146;0.89930;0.66392;4.46489e+03
Im019;17;9-0;9;0;18.00000;6-1;10;10;0;false;false;8-1;10-0;1.27701;-0.16855;3.02703;0.86167;0.20432;4.45811e+03
Im019;17;9-1;9;1;18.00000;1-2;10;10;0;false;false;8-2;10-1;1.93263;6.14976e-02;1.89714;0.23815;0.92052;7.20200e+03
Im019;17;9-2;9;2;18.00000;3-2;11;11;0;false;false;8-3;10-2;1.54752;-0.12036;3.36009;0.85571;8.65933e-02;4.65544e+03
Im019;17;9-3;9;3;18.00000;0-2;33;33;0;false;false;8-4;10-3;2.89054;-0.19805;3.94146;0.89625;0.59490;4.37711e+03
Im019;17;10-0;10;0;20.00000;6-1;10;10;0;false;false;9-0;11-1;1.31712;-0.18078;3.02703;0.86451;0.20353;4.40856e+03
Im019;17;10-1;10;1;20.00000;1-2;10;10;0;false;false;9-1;NA;1.93263;6.03665e-02;1.89714;0.23815;0.74197;6.98400e+03
Im019;17;10-2;10;2;20.00000;3-2;11;11;0;false;false;9-2;11-2;1.52914;-8.54662e-02;3.36009;0.85574;9.06639e-02;4.59811e+03
Im019;17;10-3;10;3;20.00000;0-2;33;33;0;false;false;9-3;11-3;2.87679;-0.21800;3.94146;0.89479;0.62921;4.84533e+03
Im019;17;11-0;11;0;22.00000;11-0;4;4;0;false;false;NA;12-0;2.43317;-0.34317;4.41223;0.86465;0.37185;4.10544e+03
Im019;17;11-1;11;1;22.00000;6-1;10;10;0;false;false;10-0;12-1;1.25315;-0.12671;3.02703;0.85999;0.16675;4.58389e+03
Im019;17;11-2;11;2;22.00000;3-2;11;11;0;false;false;10-2;12-3;1.48879;-0.20298;3.36009;0.85581;0.14380;4.79589e+03
Im019;17;11-3;11;3;22.00000;0-2;33;33;0;false;false;10-3;12-4;2.92812;-0.23131;3.94146;0.90032;0.76371;4.38200e+03
Im019;17;11-4;11;4;22.00000;11-4;1;1;0;false;false;NA;NA;1.72038;-0.38039;2.76242;0.93899;0.44264;3.82856e+03
Im019;17;12-0;12;0;24.00000;11-0;4;4;0;false;false;11-0;13-0;2.42993;-0.30096;4.41223;0.86432;0.35229;3.96922e+03
Im019;17;12-1;12;1;24.00000;6-1;10;10;0;false;false;11-1;13-1;1.23605;-0.19788;3.02703;0.85905;0.27798;5.04144e+03
Im019;17;12-2;12;2;24.00000;12-2;1;1;0;false;false;NA;NA;1.66656;-0.20578;3.61696;0.82129;0.39190;4.15678e+03
Im019;17;12-3;12;3;24.00000;3-2;11;11;0;false;false;11-2;13-2;1.36656;-8.12191e-02;3.36009;0.85624;0.23673;4.46422e+03
Im019;17;12-4;12;4;24.00000;0-2;33;33;0;false;false;11-3;13-3;2.88973;-0.20429;3.94146;0.89616;0.63771;4.46111e+03
Im019;17;12-5;12;5;24.00000;12-5;1;1;0;false;false;NA;NA;1.30700;0.39299;2.76242;0.98865;0.41231;3.90433e+03
Im019;17;13-0;13;0;26.00000;11-0;4;4;0;false;false;12-0;14-0;2.44695;-0.25523;4.41223;0.86602;0.23683;4.57589e+03
Im019;17;13-1;13;1;26.00000;6-1;10;10;0;false;false;12-1;14-1;1.18906;-0.20373;3.02703;0.85649;0.21383;4.65289e+03
Im019;17;13-2;13;2;26.00000;3-2;11;11;0;false;false;12-3;NA;1.50992;-7.84711e-02;3.36009;0.85577;7.91931e-02;4.79044e+03
Im019;17;13-3;13;3;26.00000;0-2;33;33;0;false;false;12-4;14-3;2.93366;-0.21455;3.94146;0.90093;0.76622;4.41289e+03
Im019;17;13-4;13;4;26.00000;13-4;1;1;0;false;false;NA;NA;0.78006;0.16763;2.09273;0.84510;0.15120;3.78267e+03
Im019;17;14-0;14;0;28.00000;11-0;4;4;0;false;false;13-0;NA;2.32524;-0.24969;4.41223;0.85586;0.36033;3.66300e+03
Im019;17;14-1;14;1;28.00000;6-1;10;10;0;false;false;13-1;15-0;1.35347;-0.30630;3.02703;0.86709;0.17545;4.73989e+03
Im019;17;14-2;14;2;28.00000;14-2;12;12;0;false;false;NA;15-1;2.11080;-3.13814e-02;3.53760;0.93492;0.21639;4.24089e+03
Im019;17;14-3;14;3;28.00000;0-2;33;33;0;false;false;13-3;15-3;2.93364;-0.22640;3.94146;0.90093;0.83522;4.77122e+03
Im019;17;15-0;15;0;30.00000;6-1;10;10;0;false;false;14-1;NA;1.21645;-0.27539;3.02703;0.85798;0.28609;4.41522e+03
Im019;17;15-1;15;1;30.00000;14-2;12;12;0;false;false;14-2;16-0;2.09279;-1.49085e-02;3.53760;0.93207;0.29496;4.60644e+03
Im019;17;15-2;15;2;30.00000;15-2;15;15;0;false;false;NA;16-1;1.30026;-6.93434e-02;3.36009;0.85666;0.31149;4.58644e+03
Im019;17;15-3;15;3;30.00000;0-2;33;33;0;false;false;14-3;16-2;2.93963;-0.21096;3.94146;0.90159;0.82721;4.69522e+03
Im019;17;16-0;16;0;32.00000;14-2;12;12;0;false;false;15-1;17-0;2.10871;-5.01356e-02;3.53760;0.93463;0.28026;4.39511e+03
Im019;17;16-1;16;1;32.00000;15-2;15;15;0;false;false;15-2;17-1;1.30360;-7.82079e-02;3.36009;0.85664;0.34073;4.64089e+03
Im019;17;16-2;16;2;32.00000;0-2;33;33;0;false;false;15-3;17-2;2.91416;-0.19681;3.94146;0.89879;0.89398;4.33978e+03
Im019;17;17-0;17;0;34.00000;14-2;12;12;0;false;false;16-0;18-0;2.12374;-9.88815e-02;3.53760;0.93670;0.24542;4.83322e+03
Im019;17;17-1;17;1;34.00000;15-2;15;15;0;false;false;16-1;18-1;1.13800;6.59629e-03;3.36009;0.85839;0.46939;4.50378e+03
Im019;17;17-2;17;2;34.00000;0-2;33;33;0;false;false;16-2;18-2;2.85914;-0.21769;3.94146;0.89287;0.80409;4.54133e+03
Im019;17;17-3;17;3;34.00000;17-3;1;1;0;false;false;NA;NA;2.48111;0.31278;2.76242;0.84220;0.92558;4.01189e+03
Im019;17;18-0;18;0;36.00000;14-2;12;12;0;false;false;17-0;19-0;2.07734;2.34740e-02;3.53760;0.92937;0.10903;4.45800e+03
Im019;17;18-1;18;1;36.00000;15-2;15;15;0;false;false;17-1;19-1;1.15795;-6.95171e-02;3.36009;0.85810;0.23157;4.83600e+03
Im019;17;18-2;18;2;36.00000;0-2;33;33;0;false;false;17-2;19-2;2.87642;-0.22986;3.94146;0.89475;0.75542;5.02389e+03
Im019;17;19-0;19;0;38.00000;14-2;12;12;0;false;false;18-0;20-0;2.09237;2.63141e-02;3.53760;0.93200;0.18453;4.70489e+03
Im019;17;19-1;19;1;38.00000;15-2;15;15;0;false;false;18-1;20-1;1.17881;-8.76514e-02;3.36009;0.85781;0.39256;4.67700e+03
Im019;17;19-2;19;2;38.00000;0-2;33;33;0;false;false;18-2;20-2;2.88892;-0.22417;3.94146;0.89608;0.74046;4.39111e+03
Im019;17;20-0;20;0;40.00000;14-2;12;12;0;false;false;19-0;21-0;2.19391;-0.12969;3.53760;0.94639;0.26726;4.59178e+03
Im019;17;20-1;20;1;40.00000;15-2;15;15;0;false;false;19-1;21-1;1.46882;-0.14720;3.36009;0.85586;0.17215;4.84444e+03
Im019;17;20-2;20;2;40.00000;0-2;33;33;0;false;false;19-2;21-2;2.88345;-0.22326;3.94146;0.89549;0.66086;4.79656e+03
Im019;17;20-3;20;3;40.00000;20-3;1;1;0;false;false;NA;NA;1.08739;-0.21415;2.07436;0.91595;0.58818;3.61722e+03
Im019;17;21-0;21;0;42.00000;14-2;12;12;0;false;false;20-0;22-1;2.29475;-0.11917;3.53760;0.95707;0.39283;4.95156e+03
Im019;17;21-1;21;1;42.00000;15-2;15;15;0;false;false;20-1;22-2;1.51410;-0.20623;3.36009;0.85577;0.21016;4.71167e+03
Im019;17;21-2;21;2;42.00000;0-2;33;33;0;false;false;20-2;22-3;2.87969;-0.21777;3.94146;0.89509;0.70358;4.85544e+03
Im019;17;21-3;21;3;42.00000;21-3;3;3;0;false;false;NA;22-4;0.89950;0.11431;2.09273;0.86133;0.23800;3.66322e+03
Im019;17;22-0;22;0;44.00000;22-0;1;1;0;false;false;NA;NA;0.95349;0.12278;3.61696;0.77197;1.35770;4.64033e+03
Im019;17;22-1;22;1;44.00000;14-2;12;12;0;false;false;21-0;23-2;2.18096;-0.14592;3.53760;0.94460;0.29467;5.73522e+03
Im019;17;22-2;22;2;44.00000;15-2;15;15;0;false;false;21-1;23-3;1.58511;-0.21132;3.36009;0.85566;0.19341;4.91456e+03
Im019;17;22-3;22;3;44.00000;0-2;33;33;0;false;false;21-2;23-4;2.88353;-0.20477;3.94146;0.89550;0.52612;4.71367e+03
Im019;17;22-4;22;4;44.00000;21-3;3;3;0;false;false;21-3;23-5;0.90786;0.11325;2.09273;0.86223;4.07211e-02;3.83756e+03
