Position;PositionIdx;Indices;Frame;Idx;Time;TrackHeadIndices;TrackLength;TrackObjectCount;ParentTrackHeadIndices;TrackErrorNext;TrackErrorPrev;Prev;Next;SpineCurvilinearCoord;SpineRadialCoord;SpineLength;SpineRadius;DistCC_oc1;Raw_intensity
Im005;3;8-1;8;1;16.00000;0-4;24;24;0;false;false;7-1;9-1;1.27058;-0.27371;4.84324;0.89446;0.30834;3.44522e+03
Im005;3;8-2;8;2;16.00000;8-2;2;2;0;false;false;NA;9-2;1.04952;0.34475;3.00038;0.91026;0.68874;3.27863e+03
Im005;3;8-3;8;3;16.00000;1-7;9;9;0;false;false;7-3;9-4;2.13406;-4.22422e-02;2.78622;0.77849;0.13629;3.73056e+03
Im005;3;8-4;8;4;16.00000;6-5;3;3;0;false;false;7-4;NA;2.98195;-0.16609;3.41938;0.82214;0.36149;3.55244e+03
Im005;3;9-0;9;0;18.00000;0-2;38;38;0;false;false;8-0;10-0;0.85518;0.26476;2.32618;0.93495;0.26406;3.93933e+03
Im005;3;9-1;9;1;18.00000;0-4;24;24;0;false;false;8-1;10-1;1.28407;-0.28046;4.84324;0.89551;0.48454;3.48589e+03
Im005;3;9-2;9;2;18.00000;8-2;2;2;0;false;false;8-2;NA;0.98658;0.35750;3.00038;0.91324;0.68926;3.05467e+03
Im005;3;9-3;9;3;18.00000;9-3;5;5;0;false;false;NA;10-3;0.14587;-7.02599e-03;3.23155;0.55081;0.50692;3.51644e+03
Im005;3;9-4;9;4;18.00000;1-7;9;9;0;false;false;8-3;NA;2.11903;-1.31316e-02;2.78622;0.77629;0.11704;3.86922e+03
Im005;3;9-5;9;5;18.00000;9-5;1;1;0;false;false;NA;NA;0.16094;4.19210e-02;2.56620;0.63342;0.23728;3.89556e+03
Im005;3;9-6;9;6;18.00000;9-6;1;1;0;false;false;NA;NA;2.05168e-02;-5.05936e-02;1.89652;0.28177;0.60378;3.41088e+03
Im005;3;10-0;10;0;20.00000;0-2;38;38;0;false;false;9-0;11-0;0.87899;0.24955;2.32618;0.93566;0.25156;4.00022e+03
Im005;3;10-1;10;1;20.00000;0-4;24;24;0;false;false;9-1;11-1;0.99076;-0.12119;4.84324;0.87932;0.14520;3.36800e+03
Im005;3;10-2;10;2;20.00000;10-2;3;3;0;false;false;NA;11-3;0.64686;-0.16631;2.34263;0.76736;0.28044;3.63367e+03
Im005;3;10-3;10;3;20.00000;9-3;5;5;0;false;false;9-3;11-4;8.16783e-02;-4.75657e-02;3.23155;0.44595;0.54924;3.44144e+03
Im005;3;11-0;11;0;22.00000;0-2;38;38;0;false;false;10-0;12-0;0.90119;0.25298;2.32618;0.93632;0.27329;3.85978e+03
Im005;3;11-1;11;1;22.00000;0-4;24;24;0;false;false;10-1;12-1;0.96719;-0.12067;4.84324;0.87816;0.19980;3.34811e+03
Im005;3;11-2;11;2;22.00000;11-2;1;1;0;false;false;NA;NA;1.34148;0.26969;3.00038;0.88653;0.98497;3.18622e+03
Im005;3;11-3;11;3;22.00000;10-2;3;3;0;false;false;10-2;12-2;0.69411;-0.20134;2.34263;0.77296;0.12245;4.02300e+03
Im005;3;11-4;11;4;22.00000;9-3;5;5;0;false;false;10-3;12-3;0.13058;3.20628e-03;3.23155;0.53018;0.55071;3.39811e+03
Im005;3;11-5;11;5;22.00000;11-5;4;4;0;false;false;NA;12-4;-5.52613e-02;-0.12497;1.88322;0.25295;0.63436;5.37538e+03
Im005;3;11-6;11;6;22.00000;11-6;1;1;0;false;false;NA;NA;2.27914;0.15203;3.20707;0.79896;0.32003;3.34522e+03
Im005;3;12-0;12;0;24.00000;0-2;38;38;0;false;false;11-0;13-0;0.91865;0.25640;2.32618;0.93676;0.33434;3.80211e+03
Im005;3;12-1;12;1;24.00000;0-4;24;24;0;false;false;11-1;13-1;0.93294;-0.12856;4.84324;0.87641;0.31138;3.56789e+03
Im005;3;12-2;12;2;24.00000;10-2;3;3;0;false;false;11-3;NA;0.66313;-0.18903;2.34263;0.76910;0.26273;3.88900e+03
Im005;3;12-3;12;3;24.00000;9-3;5;5;0;false;false;11-4;13-2;0.13454;-1.20493e-02;3.23155;0.53552;0.55608;3.54911e+03
Im005;3;12-4;12;4;24.00000;11-5;4;4;0;false;false;11-5;13-3;-5.52613e-02;-0.12497;1.88322;0.25295;0.21953;4.70425e+03
Im005;3;12-5;12;5;24.00000;12-5;1;1;0;false;false;NA;NA;2.96673;-0.17056;3.07768;0.58995;1.08504;4.10688e+03
Im005;3;13-0;13;0;26.00000;0-2;38;38;0;false;false;12-0;14-0;0.92314;0.20664;2.32618;0.93684;0.41418;3.95278e+03
Im005;3;13-1;13;1;26.00000;0-4;24;24;0;false;false;12-1;14-1;0.87408;-0.12052;4.84324;0.87307;0.16435;3.80833e+03
Im005;3;13-2;13;2;26.00000;9-3;5;5;0;false;false;12-3;NA;0.31849;0.25267;3.23155;0.71552;0.42535;3.69450e+03
Im005;3;13-3;13;3;26.00000;11-5;4;4;0;false;false;12-4;14-4;6.29626e-02;-0.22167;1.88322;0.41309;0.23486;4.67688e+03
Im005;3;14-0;14;0;28.00000;0-2;38;38;0;false;false;13-0;15-0;0.90474;0.17812;2.32618;0.93643;0.34850;4.03711e+03
Im005;3;14-1;14;1;28.00000;0-4;24;24;0;false;false;13-1;15-1;0.81850;-7.96554e-02;4.84324;0.86666;0.24317;3.70322e+03
Im005;3;14-2;14;2;28.00000;14-2;2;2;0;false;false;NA;15-2;1.06945;0.30285;3.00038;0.90937;0.76650;3.14600e+03
Im005;3;14-3;14;3;28.00000;14-3;1;1;0;false;false;NA;NA;-3.10986e-03;0.11448;2.66769;0.29993;0.63998;3.80850e+03
Im005;3;14-4;14;4;28.00000;11-5;4;4;0;false;false;13-3;NA;6.29626e-02;-0.22167;1.88322;0.41309;0.20066;4.74513e+03
Im005;3;14-5;14;5;28.00000;14-5;1;1;0;false;false;NA;NA;1.71472;-0.29758;3.07768;0.79706;1.09375;4.99000e+03
Im005;3;15-0;15;0;30.00000;0-2;38;38;0;false;false;14-0;16-0;0.91844;0.17864;2.32618;0.93676;0.31872;3.89544e+03
Im005;3;15-1;15;1;30.00000;0-4;24;24;0;false;false;14-1;16-1;0.77709;-7.51025e-02;4.84324;0.86168;0.17633;3.77856e+03
Im005;3;15-2;15;2;30.00000;14-2;2;2;0;false;false;14-2;NA;1.07130;0.32649;3.00038;0.90929;0.72569;3.03078e+03
Im005;3;15-3;15;3;30.00000;15-3;4;4;0;false;false;NA;16-3;0.12624;-3.60670e-02;3.23155;0.52433;0.55037;3.19156e+03
Im005;3;16-0;16;0;32.00000;0-2;38;38;0;false;false;15-0;17-0;0.93197;0.19290;2.32618;0.93698;0.31206;3.94311e+03
Im005;3;16-1;16;1;32.00000;0-4;24;24;0;false;false;15-1;17-1;0.80539;-8.04933e-02;4.84324;0.86508;0.18925;3.77744e+03
Im005;3;16-2;16;2;32.00000;16-2;8;8;0;false;false;NA;17-2;1.55156;0.14399;3.00038;0.87660;1.15358;3.00956e+03
Im005;3;16-3;16;3;32.00000;15-3;4;4;0;false;false;15-3;17-3;0.13823;-3.30657e-02;3.23155;0.54050;0.52514;3.31300e+03
Im005;3;16-4;16;4;32.00000;16-4;4;4;0;false;false;NA;17-4;5.08461e-02;-0.11518;1.88322;0.38227;0.36948;4.77550e+03
Im005;3;17-0;17;0;34.00000;0-2;38;38;0;false;false;16-0;18-0;0.91641;0.19722;2.32618;0.93672;0.31206;3.89400e+03
Im005;3;17-1;17;1;34.00000;0-4;24;24;0;false;false;16-1;18-1;0.90613;-0.14830;4.84324;0.87495;0.10670;3.74856e+03
Im005;3;17-2;17;2;34.00000;16-2;8;8;0;false;false;16-2;18-2;1.59613;0.22262;3.00038;0.87683;1.22817;3.02089e+03
Im005;3;17-3;17;3;34.00000;15-3;4;4;0;false;false;16-3;18-4;8.08433e-02;-1.00140e-02;3.23155;0.44358;0.56157;3.44900e+03
Im005;3;17-4;17;4;34.00000;16-4;4;4;0;false;false;16-4;18-5;-5.52613e-02;-0.12497;1.88322;0.25295;0.35838;4.63313e+03
Im005;3;18-0;18;0;36.00000;0-2;38;38;0;false;false;17-0;19-0;0.88944;0.17988;2.32618;0.93597;0.31171;4.03433e+03
Im005;3;18-1;18;1;36.00000;0-4;24;24;0;false;false;17-1;19-1;0.94401;-0.12524;4.84324;0.87697;0.21271;3.74711e+03
Im005;3;18-2;18;2;36.00000;16-2;8;8;0;false;false;17-2;19-2;1.54321;0.19306;3.00038;0.87672;1.15029;3.08789e+03
Im005;3;18-3;18;3;36.00000;18-3;1;1;0;false;false;NA;NA;1.97859;0.45273;3.03837;0.81336;0.36509;3.50478e+03
Im005;3;18-4;18;4;36.00000;15-3;4;4;0;false;false;17-3;NA;4.15986e-02;0.10280;3.23155;0.33205;0.56552;3.39538e+03
Im005;3;18-5;18;5;36.00000;16-4;4;4;0;false;false;17-4;19-3;-5.52613e-02;-0.12497;1.88322;0.25295;1.30399;4.79800e+03
Im005;3;19-0;19;0;38.00000;0-2;38;38;0;false;false;18-0;20-0;0.94037;0.20076;2.32618;0.93712;0.30718;3.88133e+03
Im005;3;19-1;19;1;38.00000;0-4;24;24;0;false;false;18-1;20-1;1.03450;-0.10083;4.84324;0.88136;0.45199;3.59700e+03
Im005;3;19-2;19;2;38.00000;16-2;8;8;0;false;false;18-2;20-2;1.55615;0.21394;3.00038;0.87654;1.16251;2.96222e+03
Im005;3;19-3;19;3;38.00000;16-4;4;4;0;false;false;18-5;NA;6.29626e-02;-0.22167;1.88322;0.41309;0.32709;4.59713e+03
Im005;3;19-4;19;4;38.00000;19-4;1;1;0;false;false;NA;NA;2.21418;8.15027e-02;2.56620;0.77023;0.10011;3.36789e+03
Im005;3;20-0;20;0;40.00000;0-2;38;38;0;false;false;19-0;21-0;0.81594;0.11961;2.32618;0.93245;0.22041;3.99711e+03
Im005;3;20-1;20;1;40.00000;0-4;24;24;0;false;false;19-1;21-1;1.05591;-0.13599;4.84324;0.88236;0.12313;3.70011e+03
Im005;3;20-2;20;2;40.00000;16-2;8;8;0;false;false;19-2;21-2;1.53026;0.21508;3.00038;0.87690;1.07989;3.08278e+03
Im005;3;20-3;20;3;40.00000;20-3;4;4;0;false;false;NA;21-3;4.32683e-02;1.88454e-02;3.23155;0.33679;0.56502;3.30800e+03
Im005;3;21-0;21;0;42.00000;0-2;38;38;0;false;false;20-0;22-0;0.87205;0.14580;2.32618;0.93545;0.27834;3.91822e+03
Im005;3;21-1;21;1;42.00000;0-4;24;24;0;false;false;20-1;22-1;1.06373;-0.28104;4.84324;0.88273;0.30085;3.66333e+03
Im005;3;21-2;21;2;42.00000;16-2;8;8;0;false;false;20-2;22-2;1.57985;0.21535;3.00038;0.87670;1.04756;2.96211e+03
Im005;3;21-3;21;3;42.00000;20-3;4;4;0;false;false;20-3;22-3;0.11116;-3.54776e-02;3.23155;0.50407;0.51420;3.30300e+03
Im005;3;21-4;21;4;42.00000;21-4;2;2;0;false;false;NA;22-4;-5.52613e-02;-0.12497;1.88322;0.25295;0.13680;4.76375e+03
Im005;3;21-5;21;5;42.00000;21-5;2;2;0;false;false;NA;22-5;1.65898;6.45258e-02;1.58012;0.30602;0.73783;5.00475e+03
Im005;3;22-0;22;0;44.00000;0-2;38;38;0;false;false;21-0;23-0;0.87106;0.14356;2.32618;0.93542;0.25827;4.05556e+03
Im005;3;22-1;22;1;44.00000;0-4;24;24;0;false;false;21-1;23-1;1.11876;-0.39294;4.84324;0.88539;0.36938;3.39557e+03
Im005;3;22-2;22;2;44.00000;16-2;8;8;0;false;false;21-2;23-2;1.58528;0.23131;3.00038;0.87675;1.12791;3.07256e+03
Im005;3;22-3;22;3;44.00000;20-3;4;4;0;false;false;21-3;23-3;0.12445;-3.21755e-02;3.23155;0.52192;0.61259;3.48411e+03
Im005;3;22-4;22;4;44.00000;21-4;2;2;0;false;false;21-4;NA;-5.52613e-02;-0.12497;1.88322;0.25295;0.30693;4.97900e+03
Im005;3;22-5;22;5;44.00000;21-5;2;2;0;false;false;21-5;NA;1.61135;-7.72664e-02;1.58012;0.30602;0.87582;4.85475e+03
Im005;3;22-6;22;6;44.00000;22-6;1;1;0;false;false;NA;NA;1.87399;2.20364e-02;3.05101;0.81515;0.31171;3.39656e+03
Im005;3;23-0;23;0;46.00000;0-2;38;38;0;false;false;22-0;24-0;0.87732;0.14690;2.32618;0.93561;0.29129;3.90033e+03
Im005;3;23-1;23;1;46.00000;0-4;24;24;0;false;false;22-1;NA;1.15379;-0.39823;4.84324;0.88715;0.30470;3.46114e+03
Im005;3;23-2;23;2;46.00000;16-2;8;8;0;false;false;22-2;NA;1.60950;0.21890;3.00038;0.87693;1.11895;3.03478e+03
Im005;3;23-3;23;3;46.00000;20-3;4;4;0;false;false;22-3;NA;0.16485;-1.73645e-02;3.23155;0.57648;0.56385;3.33711e+03
Im005;3;24-0;24;0;48.00000;0-2;38;38;0;false;false;23-0;25-0;0.87189;0.16309;2.32618;0.93545;0.32031;3.89956e+03
Im005;3;24-1;24;1;48.00000;24-1;1;1;0;false;false;NA;NA;3.00676;-0.19686;3.07768;0.51875;1.12110;3.84389e+03
Im005;3;24-2;24;2;48.00000;24-2;2;2;0;false;false;NA;25-3;1.65898;6.45258e-02;1.58012;0.30602;0.41944;5.02963e+03
Im005;3;25-0;25;0;50.00000;0-2;38;38;0;false;false;24-0;26-1;0.88458;0.13759;2.32618;0.93583;0.28301;3.90067e+03
Im005;3;25-1;25;1;50.00000;25-1;14;14;0;false;false;NA;26-2;1.65099;0.27758;3.00038;0.87736;1.24276;2.93044e+03
Im005;3;25-2;25;2;50.00000;25-2;3;3;0;false;false;NA;26-3;-5.52613e-02;-0.12497;1.88322;0.25295;0.28277;4.16625e+03
Im005;3;25-3;25;3;50.00000;24-2;2;2;0;false;false;24-2;NA;1.65898;6.45258e-02;1.58012;0.30602;0.32128;4.85438e+03
Im005;3;26-0;26;0;52.00000;26-0;2;2;0;false;false;NA;27-0;0.66828;0.18165;2.95818;0.90848;9.54590e-02;3.49611e+03
Im005;3;26-1;26;1;52.00000;0-2;38;38;0;false;false;25-0;27-2;0.90197;0.12277;2.32618;0.93634;0.30240;3.99344e+03
Im005;3;26-2;26;2;52.00000;25-1;14;14;0;false;false;25-1;27-3;1.56231;0.30846;3.00038;0.87657;1.10106;3.01544e+03
Im005;3;26-3;26;3;52.00000;25-2;3;3;0;false;false;25-2;27-4;6.29626e-02;-0.22167;1.88322;0.41309;0.31408;4.01388e+03
Im005;3;27-0;27;0;54.00000;26-0;2;2;0;false;false;26-0;NA;0.67090;0.15731;2.95818;0.90897;0.13864;3.31511e+03
Im005;3;27-1;27;1;54.00000;27-1;1;1;0;false;false;NA;NA;0.10674;-2.14454e-02;2.30737;0.54651;1.30437;3.02356e+03
Im005;3;27-2;27;2;54.00000;0-2;38;38;0;false;false;26-1;28-0;0.90087;0.11595;2.32618;0.93631;0.31615;4.01444e+03
Im005;3;27-3;27;3;54.00000;25-1;14;14;0;false;false;26-2;28-1;1.57525;0.27527;3.00038;0.87667;1.09959;3.01978e+03
Im005;3;27-4;27;4;54.00000;25-2;3;3;0;false;false;26-3;NA;6.29626e-02;-0.22167;1.88322;0.41309;0.44884;4.02125e+03
Im005;3;28-0;28;0;56.00000;0-2;38;38;0;false;false;27-2;29-0;0.89946;0.11535;2.32618;0.93627;0.25898;3.84689e+03
Im005;3;28-1;28;1;56.00000;25-1;14;14;0;false;false;27-3;29-2;1.57859;0.22094;3.00038;0.87669;0.24204;2.97178e+03
Im005;3;29-0;29;0;58.00000;0-2;38;38;0;false;false;28-0;30-1;0.89654;0.11880;2.32618;0.93618;0.27597;4.03678e+03
Im005;3;29-1;29;1;58.00000;29-1;2;2;0;false;false;NA;30-2;1.12356;-0.39723;4.84324;0.88562;0.38588;3.08278e+03
Im005;3;29-2;29;2;58.00000;25-1;14;14;0;false;false;28-1;30-3;1.58611;0.24751;3.00038;0.87675;1.09608;3.11378e+03
Im005;3;29-3;29;3;58.00000;29-3;1;1;0;false;false;NA;NA;6.29626e-02;-0.22167;1.88322;0.41309;0.11362;3.63300e+03
Im005;3;29-4;29;4;58.00000;29-4;2;2;0;false;false;NA;30-5;2.25125;5.74060e-02;2.56620;0.75504;0.24880;3.09578e+03
Im005;3;30-0;30;0;60.00000;30-0;11;11;0;false;false;NA;31-0;0.63468;0.27158;2.95818;0.89841;0.24542;3.16389e+03
Im005;3;30-1;30;1;60.00000;0-2;38;38;0;false;false;29-0;31-1;0.88333;0.11928;2.32618;0.93579;0.27491;3.84844e+03
Im005;3;30-2;30;2;60.00000;29-1;2;2;0;false;false;29-1;NA;0.99942;-0.48432;4.84324;0.87973;0.29393;3.01067e+03
Im005;3;30-3;30;3;60.00000;25-1;14;14;0;false;false;29-2;31-2;1.57650;0.24102;3.00038;0.87668;0.72162;3.05789e+03
Im005;3;30-4;30;4;60.00000;30-4;2;2;0;false;false;NA;31-3;0.91129;-8.40474e-02;2.81120;0.74066;0.49777;3.52044e+03
Im005;3;30-5;30;5;60.00000;29-4;2;2;0;false;false;29-4;NA;2.27763;6.59352e-02;2.56620;0.74450;0.34364;3.27822e+03
Im005;3;30-6;30;6;60.00000;30-6;1;1;0;false;false;NA;NA;0.95657;-0.44863;3.20707;0.78680;0.38810;2.70511e+03
Im005;3;31-0;31;0;62.00000;30-0;11;11;0;false;false;30-0;32-0;0.67403;0.31381;2.95818;0.90955;0.22916;3.25667e+03
Im005;3;31-1;31;1;62.00000;0-2;38;38;0;false;false;30-1;32-1;0.89941;0.11499;2.32618;0.93627;0.31015;4.00556e+03
Im005;3;31-2;31;2;62.00000;25-1;14;14;0;false;false;30-3;32-3;1.57400;0.24253;3.00038;0.87666;1.07984;3.11267e+03
Im005;3;31-3;31;3;62.00000;30-4;2;2;0;false;false;30-4;NA;0.90103;-0.11389;2.81120;0.74024;0.51361;4.21011e+03
Im005;3;32-0;32;0;64.00000;30-0;11;11;0;false;false;31-0;33-0;0.63750;0.27342;2.95818;0.89953;0.21047;3.20844e+03
Im005;3;32-1;32;1;64.00000;0-2;38;38;0;false;false;31-1;33-1;0.89497;0.11486;2.32618;0.93614;0.25699;3.88544e+03
Im005;3;32-2;32;2;64.00000;32-2;15;15;0;false;false;NA;33-2;1.00308;-0.42127;4.84324;0.87990;0.25582;3.21600e+03
Im005;3;32-3;32;3;64.00000;25-1;14;14;0;false;false;31-2;33-3;1.57901;0.24695;3.00038;0.87670;1.11694;2.99344e+03
Im005;3;32-4;32;4;64.00000;32-4;3;3;0;false;false;NA;33-6;1.65898;6.45258e-02;1.58012;0.30602;0.76881;4.99038e+03
Im005;3;32-5;32;5;64.00000;32-5;1;1;0;false;false;NA;NA;2.16763;-0.25273;2.56620;0.78931;0.15750;4.00033e+03
Im005;3;33-0;33;0;66.00000;30-0;11;11;0;false;false;32-0;34-0;0.64366;0.27192;2.95818;0.90197;0.21988;3.36322e+03
Im005;3;33-1;33;1;66.00000;0-2;38;38;0;false;false;32-1;34-1;0.88286;0.11627;2.32618;0.93577;0.24869;3.95989e+03
Im005;3;33-2;33;2;66.00000;32-2;15;15;0;false;false;32-2;34-2;0.97721;-0.31322;4.84324;0.87867;0.38583;3.48600e+03
Im005;3;33-3;33;3;66.00000;25-1;14;14;0;false;false;32-3;34-3;1.60657;0.24392;3.00038;0.87691;1.04937;3.00544e+03
Im005;3;33-4;33;4;66.00000;33-4;2;2;0;false;false;NA;34-4;2.51046;-0.19469;3.05309;0.86506;0.29004;3.42822e+03
Im005;3;33-5;33;5;66.00000;33-5;1;1;0;false;false;NA;NA;0.10872;9.25678e-02;2.66769;0.55789;0.55633;3.55367e+03
Im005;3;33-6;33;6;66.00000;32-4;3;3;0;false;false;32-4;34-6;1.65898;6.45258e-02;1.58012;0.30602;0.10069;5.00688e+03
Im005;3;34-0;34;0;68.00000;30-0;11;11;0;false;false;33-0;35-0;0.64022;0.26384;2.95818;0.90060;0.21622;3.37656e+03
Im005;3;34-1;34;1;68.00000;0-2;38;38;0;false;false;33-1;35-1;0.89581;0.13238;2.32618;0.93616;0.21217;3.68111e+03
Im005;3;34-2;34;2;68.00000;32-2;15;15;0;false;false;33-2;35-2;1.05882;-0.19191;4.84324;0.88250;0.11132;3.65978e+03
Im005;3;34-3;34;3;68.00000;25-1;14;14;0;false;false;33-3;35-3;1.65328;0.21487;3.00038;0.87742;1.16986;3.00722e+03
Im005;3;34-4;34;4;68.00000;33-4;2;2;0;false;false;33-4;NA;2.62613;-0.23330;3.05309;0.82135;0.42133;3.38678e+03
Im005;3;34-5;34;5;68.00000;34-5;5;5;0;false;false;NA;35-4;0.95417;-0.34803;3.07768;0.86517;0.25674;4.27322e+03
Im005;3;34-6;34;6;68.00000;32-4;3;3;0;false;false;33-6;NA;1.65898;6.45258e-02;1.58012;0.30602;0.37069;5.38113e+03
Im005;3;34-7;34;7;68.00000;34-7;2;2;0;false;false;NA;35-5;0.75032;-0.28660;3.20707;0.77976;0.36370;2.74257e+03
Im005;3;35-0;35;0;70.00000;30-0;11;11;0;false;false;34-0;36-0;0.63855;0.27137;2.95818;0.89994;0.19761;3.37167e+03
Im005;3;35-1;35;1;70.00000;0-2;38;38;0;false;false;34-1;36-1;0.90103;0.13242;2.32618;0.93632;0.15182;3.66100e+03
Im005;3;35-2;35;2;70.00000;32-2;15;15;0;false;false;34-2;36-2;1.14100;-0.17603;4.84324;0.88646;0.12916;3.60689e+03
Im005;3;35-3;35;3;70.00000;25-1;14;14;0;false;false;34-3;36-3;1.64964;0.20639;3.00038;0.87732;0.73664;2.97333e+03
Im005;3;35-4;35;4;70.00000;34-5;5;5;0;false;false;34-5;36-5;0.93079;-0.11154;3.07768;0.86696;0.28404;4.56633e+03
Im005;3;35-5;35;5;70.00000;34-7;2;2;0;false;false;34-7;NA;0.84554;-0.36982;3.20707;0.78455;0.31501;2.85129e+03
Im005;3;36-0;36;0;72.00000;30-0;11;11;0;false;false;35-0;37-0;0.68478;0.25961;2.95818;0.91156;0.23529;3.14822e+03
Im005;3;36-1;36;1;72.00000;0-2;38;38;0;false;false;35-1;37-1;0.89946;0.13296;2.32618;0.93627;0.23907;3.15611e+03
Im005;3;36-2;36;2;72.00000;32-2;15;15;0;false;false;35-2;37-2;1.22516;-0.14569;4.84324;0.89136;0.13469;3.61289e+03
Im005;3;36-3;36;3;72.00000;25-1;14;14;0;false;false;35-3;37-3;1.65637;0.19940;3.00038;0.87751;0.89065;3.01589e+03
Im005;3;36-4;36;4;72.00000;36-4;1;1;0;false;false;NA;NA;1.65934e-02;7.42563e-02;1.88322;0.29516;1.47980;3.81513e+03
Im005;3;36-5;36;5;72.00000;34-5;5;5;0;false;false;35-4;37-5;0.94170;-7.04054e-02;3.07768;0.86615;0.34882;4.79489e+03
Im005;3;36-6;36;6;72.00000;36-6;2;2;0;false;false;NA;37-7;0.36158;-0.24857;1.68951;0.83110;0.81464;2.47533e+03
Im005;3;37-0;37;0;74.00000;30-0;11;11;0;false;false;36-0;38-0;0.68363;0.26334;2.95818;0.91134;0.20226;3.16556e+03
Im005;3;37-1;37;1;74.00000;0-2;38;38;0;false;false;36-1;NA;0.90750;0.12853;2.32618;0.93651;0.38918;3.04400e+03
Im005;3;37-2;37;2;74.00000;32-2;15;15;0;false;false;36-2;38-1;1.26094;-1.00682e-02;4.84324;0.89371;0.56357;3.63010e+03
Im005;3;37-3;37;3;74.00000;25-1;14;14;0;false;false;36-3;38-2;1.71919;0.16835;3.00038;0.87932;0.71842;2.92578e+03
Im005;3;37-4;37;4;74.00000;37-4;1;1;0;false;false;NA;NA;1.69000;-4.89841e-02;2.81120;0.74869;0.75600;3.61156e+03
Im005;3;37-5;37;5;74.00000;34-5;5;5;0;false;false;36-5;38-3;0.88176;1.33508e-02;3.07768;0.86953;0.22277;4.07178e+03
Im005;3;37-6;37;6;74.00000;37-6;1;1;0;false;false;NA;NA;2.60657;0.12711;3.04655;0.80025;0.36121;3.08667e+03
Im005;3;37-7;37;7;74.00000;36-6;2;2;0;false;false;36-6;NA;0.36442;-0.35534;1.68951;0.83219;0.81208;2.42222e+03
Im005;3;38-0;38;0;76.00000;30-0;11;11;0;false;false;37-0;39-1;0.60754;0.24555;2.95818;0.88763;0.36497;3.68100e+03
Im005;3;38-1;38;1;76.00000;32-2;15;15;0;false;false;37-2;39-3;1.22518;0.24391;4.84324;0.89136;0.61436;3.50956e+03
Im005;3;38-2;38;2;76.00000;25-1;14;14;0;false;false;37-3;NA;1.73101;0.20272;3.00038;0.87966;1.12264;2.89500e+03
Im005;3;38-3;38;3;76.00000;34-5;5;5;0;false;false;37-5;NA;0.98345;-0.14207;3.07768;0.86290;0.32712;4.58833e+03
Im005;3;38-4;38;4;76.00000;38-4;3;3;0;false;false;NA;39-6;1.03549;0.45899;2.52346;0.82492;0.54206;3.39971e+03
Im005;3;39-0;39;0;78.00000;39-0;1;1;0;false;false;NA;NA;0.34665;-7.43987e-02;2.67769;0.73241;1.04466;2.88789e+03
Im005;3;39-1;39;1;78.00000;30-0;11;11;0;false;false;38-0;40-1;0.77377;0.30909;2.95818;0.92819;0.22661;3.34189e+03
Im005;3;39-2;39;2;78.00000;39-2;7;7;0;false;false;NA;40-2;1.60098;0.18774;2.32618;0.90241;0.48422;3.22311e+03
Im005;3;39-3;39;3;78.00000;32-2;15;15;0;false;false;38-1;40-3;1.22718;0.24495;4.84324;0.89148;0.41285;3.19833e+03
Im005;3;39-4;39;4;78.00000;39-4;8;8;0;false;false;NA;40-5;2.08900;-0.38718;3.05309;0.85507;0.31738;3.52038e+03
Im005;3;39-5;39;5;78.00000;39-5;1;1;0;false;false;NA;NA;1.02775;-0.23877;1.88322;0.82435;0.59172;4.96900e+03
Im005;3;39-6;39;6;78.00000;38-4;3;3;0;false;false;38-4;40-7;1.03163;0.42936;2.52346;0.82481;0.55769;3.31071e+03
Im005;3;40-0;40;0;80.00000;40-0;3;3;0;false;false;NA;41-1;0.66876;-0.22911;3.25659;0.66240;0.15736;3.21744e+03
Im005;3;40-1;40;1;80.00000;30-0;11;11;0;false;false;39-1;NA;0.68844;0.29182;2.95818;0.91224;0.23839;3.25644e+03
Im005;3;40-2;40;2;80.00000;39-2;7;7;0;false;false;39-2;41-2;1.60657;0.17309;2.32618;0.90137;0.50543;3.34878e+03
Im005;3;40-3;40;3;80.00000;32-2;15;15;0;false;false;39-3;41-3;1.22779;0.23355;4.84324;0.89152;0.35371;3.20922e+03
Im005;3;40-4;40;4;80.00000;40-4;10;10;0;false;false;NA;41-4;1.74545;0.23402;3.00038;0.88009;0.35399;2.85600e+03
Im005;3;40-5;40;5;80.00000;39-4;8;8;0;false;false;39-4;41-5;1.92921;-0.38744;3.05309;0.85708;0.52034;3.45957e+03
Im005;3;40-6;40;6;80.00000;40-6;10;10;0;false;false;NA;41-7;0.91782;0.39317;3.49881;0.87972;0.67177;2.85115e+03
Im005;3;40-7;40;7;80.00000;38-4;3;3;0;false;false;39-6;NA;1.04684;0.45260;2.52346;0.82478;0.56760;3.24714e+03
Im005;3;40-8;40;8;80.00000;40-8;2;2;0;false;false;NA;41-8;0.26917;-0.17576;1.68951;0.78330;0.89242;2.48156e+03
Im005;3;41-0;41;0;82.00000;41-0;3;3;0;false;false;NA;42-0;0.33433;-0.15910;2.67769;0.72682;1.19357;2.90156e+03
Im005;3;41-1;41;1;82.00000;40-0;3;3;0;false;false;40-0;42-1;0.57576;-0.21342;3.25659;0.67128;0.14293;3.43833e+03
Im005;3;41-2;41;2;82.00000;39-2;7;7;0;false;false;40-2;42-2;1.60323;0.16160;2.32618;0.90199;0.48219;3.51100e+03
Im005;3;41-3;41;3;82.00000;32-2;15;15;0;false;false;40-3;42-3;1.21411;0.24787;4.84324;0.89071;0.41125;3.35278e+03
